0.0	0.03	0.0	0.0	0.31	0.0	0.01	0.02	0.06	0.57
0.01	0.93	0.0	0.0	0.0	0.01	0.02	0.03	0.0	0.0
0.04	0.02	0.0	0.0	0.02	0.01	0.88	0.03	0.0	0.0
0.0	0.55	0.0	0.0	0.02	0.0	0.37	0.04	0.01	0.01
0.1	0.0	0.01	0.2	0.01	0.0	0.67	0.0	0.01	0.0
0.06	0.0	0.02	0.19	0.05	0.0	0.64	0.02	0.01	0.01
0.08	0.01	0.76	0.0	0.13	0.0	0.0	0.01	0.0	0.01
0.53	0.07	0.02	0.0	0.0	0.0	0.01	0.01	0.34	0.02
0.0	0.62	0.0	0.0	0.33	0.0	0.0	0.01	0.0	0.04
0.1	0.01	0.08	0.09	0.21	0.04	0.27	0.03	0.17	0.0
0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.39	0.01	0.0
0.0	0.0	0.0	0.01	0.0	0.0	0.31	0.0	0.64	0.04
0.15	0.11	0.01	0.31	0.04	0.0	0.0	0.02	0.0	0.36
0.0	0.0	0.0	0.0	0.0	0.01	0.98	0.0	0.0	0.01
0.01	0.03	0.0	0.0	0.01	0.0	0.01	0.0	0.13	0.81
0.17	0.0	0.0	0.01	0.01	0.0	0.0	0.81	0.0	0.0
0.27	0.2	0.01	0.0	0.02	0.49	0.0	0.0	0.01	0.0
0.12	0.0	0.61	0.0	0.09	0.0	0.01	0.08	0.07	0.02
0.0	0.0	0.12	0.38	0.0	0.0	0.48	0.01	0.01	0.0
0.37	0.01	0.09	0.13	0.02	0.0	0.01	0.17	0.0	0.2
0.0	0.01	0.0	0.0	0.23	0.76	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.86	0.07	0.01	0.04	0.0	0.0	0.02
0.11	0.01	0.56	0.03	0.1	0.17	0.0	0.0	0.0	0.02
0.0	0.0	0.54	0.25	0.0	0.01	0.01	0.04	0.12	0.03
0.01	0.2	0.05	0.18	0.01	0.52	0.02	0.0	0.01	0.0
0.02	0.06	0.0	0.0	0.0	0.01	0.91	0.0	0.0	0.0
0.69	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.21	0.01
0.0	0.0	0.03	0.03	0.01	0.92	0.0	0.0	0.0	0.01
0.02	0.0	0.0	0.02	0.02	0.0	0.52	0.01	0.05	0.36
0.0	0.23	0.02	0.0	0.19	0.52	0.01	0.0	0.01	0.02
0.05	0.0	0.27	0.31	0.0	0.01	0.0	0.3	0.0	0.06
0.05	0.02	0.02	0.41	0.0	0.0	0.08	0.26	0.13	0.03
0.0	0.02	0.01	0.0	0.7	0.03	0.03	0.03	0.03	0.15
0.0	0.18	0.47	0.06	0.01	0.05	0.11	0.02	0.07	0.03
0.01	0.01	0.0	0.0	0.02	0.0	0.0	0.34	0.62	0.0
0.0	0.01	0.96	0.02	0.01	0.0	0.0	0.0	0.0	0.0
0.66	0.01	0.1	0.0	0.0	0.04	0.05	0.01	0.13	0.0
0.02	0.0	0.0	0.01	0.01	0.0	0.0	0.93	0.0	0.03
0.2	0.0	0.0	0.34	0.22	0.0	0.0	0.01	0.01	0.22
0.02	0.02	0.01	0.01	0.89	0.02	0.01	0.01	0.0	0.01
0.01	0.0	0.01	0.27	0.0	0.05	0.0	0.01	0.0	0.65
0.0	0.07	0.13	0.53	0.02	0.01	0.0	0.01	0.23	0.0
0.0	0.01	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.36	0.0	0.28	0.35	0.0	0.0	0.01
0.0	0.46	0.04	0.0	0.03	0.01	0.39	0.0	0.0	0.07
0.0	0.02	0.01	0.34	0.0	0.28	0.01	0.0	0.31	0.03
0.38	0.0	0.0	0.01	0.01	0.0	0.05	0.0	0.09	0.46
0.0	0.01	0.0	0.2	0.19	0.6	0.0	0.0	0.0	0.0
0.05	0.51	0.01	0.32	0.01	0.02	0.0	0.08	0.0	0.0
0.02	0.05	0.03	0.58	0.03	0.0	0.0	0.29	0.0	0.0
0.02	0.0	0.01	0.04	0.13	0.55	0.25	0.0	0.0	0.0
0.18	0.0	0.51	0.01	0.0	0.0	0.0	0.0	0.0	0.3
0.25	0.0	0.27	0.46	0.0	0.01	0.0	0.0	0.0	0.01
0.0	0.02	0.0	0.01	0.04	0.0	0.0	0.0	0.93	0.0
0.0	0.34	0.02	0.63	0.0	0.0	0.01	0.0	0.0	0.0
0.0	0.0	0.0	0.04	0.01	0.0	0.85	0.1	0.0	0.0
0.0	0.08	0.44	0.01	0.0	0.03	0.0	0.0	0.0	0.44
0.01	0.0	0.93	0.01	0.02	0.0	0.0	0.01	0.01	0.01
0.0	0.01	0.0	0.0	0.0	0.01	0.92	0.0	0.06	0.0
0.0	0.04	0.06	0.0	0.01	0.0	0.28	0.02	0.59	0.0
0.82	0.0	0.03	0.0	0.0	0.04	0.03	0.05	0.01	0.02
0.0	0.01	0.0	0.0	0.02	0.0	0.63	0.33	0.01	0.0
0.01	0.12	0.31	0.48	0.0	0.02	0.0	0.02	0.03	0.01
0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.01	0.1
0.0	0.25	0.0	0.07	0.19	0.02	0.05	0.11	0.2	0.11
0.49	0.0	0.01	0.0	0.01	0.0	0.11	0.01	0.36	0.01
0.16	0.01	0.01	0.26	0.03	0.33	0.02	0.0	0.16	0.02
0.0	0.01	0.0	0.0	0.0	0.1	0.22	0.05	0.0	0.62
0.04	0.21	0.0	0.0	0.1	0.32	0.17	0.13	0.01	0.02
0.06	0.01	0.0	0.01	0.0	0.0	0.0	0.01	0.9	0.01
0.01	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.04	0.0
0.29	0.0	0.11	0.01	0.01	0.17	0.0	0.4	0.01	0.0
0.01	0.71	0.24	0.0	0.0	0.03	0.0	0.0	0.0	0.01
0.22	0.18	0.01	0.01	0.32	0.02	0.01	0.05	0.18	0.0
0.0	0.0	0.0	0.2	0.01	0.44	0.0	0.03	0.01	0.31
0.0	0.03	0.0	0.01	0.01	0.93	0.01	0.0	0.01	0.0
0.0	0.02	0.01	0.0	0.87	0.0	0.0	0.09	0.0	0.01
0.0	0.0	0.0	0.01	0.11	0.0	0.87	0.0	0.0	0.01
0.0	0.01	0.0	0.0	0.0	0.0	0.73	0.0	0.07	0.19
0.01	0.0	0.0	0.0	0.0	0.06	0.02	0.03	0.74	0.14
0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.01	0.95	0.01
0.0	0.93	0.01	0.0	0.0	0.0	0.03	0.0	0.02	0.01
0.39	0.1	0.02	0.0	0.01	0.01	0.02	0.45	0.0	0.0
0.01	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0
0.02	0.0	0.0	0.0	0.0	0.96	0.01	0.01	0.0	0.0
0.0	0.02	0.01	0.63	0.01	0.2	0.03	0.0	0.1	0.0
0.61	0.0	0.26	0.0	0.0	0.12	0.0	0.0	0.0	0.01
0.03	0.1	0.25	0.01	0.02	0.13	0.38	0.02	0.01	0.05
0.0	0.02	0.11	0.0	0.01	0.06	0.16	0.0	0.63	0.01
0.01	0.0	0.0	0.01	0.46	0.0	0.0	0.48	0.04	0.0
0.65	0.06	0.0	0.0	0.0	0.0	0.01	0.28	0.0	0.0
0.0	0.17	0.1	0.03	0.02	0.14	0.02	0.51	0.01	0.0
0.0	0.07	0.01	0.0	0.81	0.0	0.0	0.07	0.04	0.0
0.0	0.01	0.57	0.0	0.0	0.0	0.28	0.0	0.13	0.01
0.0	0.16	0.43	0.0	0.34	0.06	0.0	0.01	0.0	0.0
0.01	0.06	0.03	0.26	0.09	0.01	0.0	0.0	0.52	0.02
0.0	0.01	0.5	0.0	0.0	0.0	0.0	0.49	0.0	0.0
0.02	0.4	0.43	0.09	0.0	0.01	0.01	0.0	0.04	0.0
0.09	0.0	0.01	0.0	0.08	0.0	0.72	0.1	0.0	0.0
0.0	0.03	0.0	0.23	0.01	0.13	0.08	0.52	0.0	0.0
0.01	0.03	0.2	0.06	0.27	0.0	0.22	0.01	0.02	0.18
0.0	0.18	0.16	0.0	0.01	0.0	0.02	0.0	0.63	0.0
0.0	0.62	0.0	0.21	0.01	0.0	0.0	0.0	0.0	0.16
0.0	0.01	0.01	0.01	0.03	0.34	0.53	0.0	0.07	0.0
0.01	0.03	0.01	0.0	0.02	0.0	0.65	0.0	0.05	0.23
0.51	0.01	0.01	0.01	0.09	0.1	0.0	0.0	0.27	0.0
0.02	0.0	0.28	0.57	0.04	0.06	0.01	0.0	0.0	0.02
0.01	0.0	0.0	0.91	0.01	0.03	0.0	0.0	0.0	0.04
0.0	0.0	0.01	0.26	0.0	0.0	0.71	0.0	0.0	0.02
0.0	0.87	0.0	0.07	0.01	0.01	0.0	0.0	0.04	0.0
0.0	0.0	0.0	0.01	0.0	0.36	0.61	0.02	0.0	0.0
0.03	0.09	0.01	0.61	0.01	0.03	0.0	0.21	0.01	0.0
0.0	0.0	0.5	0.0	0.01	0.02	0.06	0.15	0.01	0.25
0.0	0.0	0.0	0.01	0.16	0.0	0.0	0.03	0.62	0.18
0.01	0.02	0.0	0.0	0.0	0.05	0.04	0.0	0.88	0.0
0.0	0.01	0.0	0.68	0.0	0.0	0.0	0.12	0.18	0.01
0.07	0.0	0.0	0.0	0.15	0.01	0.01	0.01	0.05	0.7
0.01	0.0	0.03	0.0	0.0	0.1	0.0	0.0	0.0	0.86
0.0	0.0	0.0	0.0	0.02	0.0	0.01	0.84	0.0	0.13
0.0	0.01	0.01	0.0	0.86	0.0	0.0	0.12	0.0	0.0
0.05	0.01	0.57	0.35	0.0	0.02	0.0	0.0	0.0	0.0
0.04	0.0	0.0	0.0	0.0	0.11	0.0	0.55	0.29	0.01
0.09	0.03	0.17	0.02	0.0	0.48	0.03	0.05	0.12	0.01
0.0	0.41	0.01	0.06	0.23	0.25	0.0	0.0	0.03	0.01
0.26	0.58	0.01	0.01	0.07	0.0	0.02	0.05	0.0	0.0
0.02	0.03	0.24	0.05	0.37	0.03	0.01	0.11	0.0	0.14
0.02	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01
0.0	0.0	0.0	0.95	0.01	0.01	0.0	0.0	0.02	0.01
0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.99
0.08	0.01	0.84	0.0	0.0	0.02	0.0	0.03	0.0	0.02
0.0	0.0	0.93	0.01	0.0	0.02	0.02	0.0	0.01	0.01
0.0	0.0	0.36	0.0	0.03	0.0	0.0	0.02	0.01	0.58
0.04	0.1	0.0	0.65	0.0	0.01	0.02	0.08	0.06	0.04
0.87	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.11	0.0
0.05	0.02	0.0	0.0	0.0	0.29	0.01	0.38	0.23	0.02
0.0	0.0	0.01	0.22	0.01	0.22	0.0	0.02	0.0	0.52
0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0
0.0	0.0	0.22	0.08	0.03	0.41	0.05	0.06	0.14	0.01
0.0	0.02	0.01	0.0	0.01	0.16	0.75	0.01	0.04	0.0
0.01	0.0	0.0	0.0	0.0	0.02	0.63	0.0	0.04	0.3
0.0	0.07	0.19	0.45	0.14	0.03	0.01	0.02	0.0	0.09
0.81	0.0	0.14	0.0	0.01	0.0	0.03	0.01	0.0	0.0
0.17	0.0	0.0	0.0	0.01	0.75	0.0	0.0	0.06	0.01
0.64	0.0	0.0	0.15	0.01	0.0	0.0	0.02	0.01	0.17
0.18	0.0	0.0	0.04	0.07	0.64	0.01	0.0	0.0	0.06
0.15	0.0	0.01	0.01	0.82	0.0	0.0	0.0	0.0	0.01
0.41	0.13	0.0	0.42	0.01	0.01	0.01	0.0	0.01	0.0
0.0	0.17	0.67	0.0	0.03	0.01	0.11	0.0	0.0	0.01
0.0	0.0	0.0	0.04	0.38	0.03	0.0	0.47	0.07	0.01
0.01	0.16	0.0	0.66	0.0	0.01	0.16	0.0	0.0	0.0
0.17	0.01	0.0	0.02	0.0	0.6	0.0	0.04	0.0	0.16
0.53	0.0	0.0	0.25	0.01	0.0	0.0	0.11	0.09	0.01
0.79	0.01	0.0	0.15	0.01	0.0	0.02	0.01	0.01	0.0
0.69	0.0	0.13	0.01	0.0	0.0	0.01	0.01	0.1	0.05
0.07	0.11	0.0	0.09	0.66	0.0	0.02	0.02	0.01	0.02
0.82	0.0	0.0	0.11	0.0	0.02	0.0	0.01	0.01	0.03
0.0	0.01	0.0	0.0	0.08	0.1	0.0	0.0	0.81	0.0
0.01	0.0	0.05	0.42	0.42	0.0	0.06	0.03	0.0	0.01
0.0	0.0	0.02	0.0	0.28	0.01	0.0	0.02	0.0	0.67
0.07	0.01	0.15	0.35	0.14	0.0	0.17	0.08	0.02	0.01
0.0	0.0	0.0	0.01	0.0	0.78	0.2	0.01	0.0	0.0
0.03	0.04	0.01	0.0	0.09	0.14	0.62	0.05	0.01	0.01
0.71	0.01	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.01
0.01	0.01	0.0	0.23	0.02	0.0	0.02	0.43	0.28	0.0
0.0	0.01	0.02	0.01	0.6	0.26	0.03	0.0	0.07	0.0
0.02	0.02	0.06	0.02	0.3	0.01	0.19	0.0	0.01	0.37
0.0	0.0	0.01	0.0	0.46	0.12	0.29	0.11	0.0	0.01
0.18	0.04	0.0	0.0	0.0	0.0	0.13	0.01	0.6	0.04
0.01	0.3	0.47	0.04	0.0	0.0	0.11	0.01	0.06	0.0
0.0	0.07	0.34	0.18	0.01	0.01	0.13	0.0	0.24	0.02
0.0	0.2	0.24	0.34	0.01	0.1	0.0	0.08	0.03	0.0
0.05	0.06	0.01	0.0	0.01	0.02	0.67	0.07	0.11	0.0
0.26	0.0	0.65	0.0	0.03	0.0	0.01	0.0	0.0	0.05
0.01	0.15	0.01	0.09	0.05	0.0	0.01	0.0	0.26	0.42
0.0	0.0	0.01	0.07	0.01	0.81	0.0	0.0	0.09	0.01
0.03	0.01	0.1	0.0	0.84	0.01	0.0	0.0	0.0	0.01
0.05	0.01	0.07	0.0	0.65	0.01	0.01	0.15	0.03	0.02
0.0	0.07	0.68	0.0	0.01	0.01	0.09	0.05	0.08	0.01
0.08	0.08	0.0	0.0	0.0	0.0	0.01	0.38	0.45	0.0
0.11	0.0	0.0	0.02	0.18	0.64	0.02	0.01	0.0	0.02
0.0	0.01	0.0	0.0	0.29	0.04	0.58	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.0	0.01	0.99	0.0	0.0	0.0
0.0	0.7	0.01	0.0	0.25	0.0	0.01	0.02	0.0	0.01
0.02	0.19	0.03	0.11	0.19	0.27	0.0	0.06	0.03	0.1
0.03	0.0	0.0	0.0	0.01	0.65	0.26	0.0	0.0	0.05
0.0	0.0	0.0	0.08	0.01	0.0	0.09	0.82	0.0	0.0
0.0	0.01	0.0	0.41	0.0	0.0	0.0	0.07	0.51	0.0
0.12	0.1	0.31	0.01	0.01	0.0	0.04	0.1	0.22	0.09
0.01	0.0	0.79	0.0	0.0	0.2	0.0	0.0	0.0	0.0
0.0	0.0	0.81	0.0	0.01	0.09	0.09	0.0	0.0	0.0
0.0	0.01	0.64	0.07	0.0	0.01	0.0	0.09	0.18	0.0
0.0	0.0	0.31	0.4	0.0	0.02	0.0	0.26	0.0	0.01
0.01	0.77	0.0	0.0	0.02	0.0	0.01	0.19	0.0	0.0
0.0	0.0	0.72	0.01	0.26	0.0	0.0	0.0	0.01	0.0
0.02	0.61	0.07	0.01	0.01	0.0	0.01	0.18	0.08	0.01
0.61	0.01	0.0	0.0	0.0	0.32	0.03	0.03	0.0	0.0
0.0	0.0	0.0	0.44	0.0	0.01	0.16	0.0	0.02	0.37
0.02	0.23	0.0	0.02	0.0	0.11	0.0	0.01	0.6	0.01
0.01	0.39	0.47	0.0	0.01	0.01	0.0	0.1	0.0	0.01
0.0	0.0	0.0	0.04	0.65	0.01	0.0	0.0	0.29	0.01
0.01	0.01	0.01	0.0	0.24	0.0	0.29	0.43	0.0	0.01
0.01	0.02	0.44	0.0	0.0	0.0	0.02	0.49	0.0	0.02
0.0	0.01	0.21	0.31	0.01	0.42	0.01	0.0	0.03	0.0
0.02	0.01	0.39	0.18	0.31	0.04	0.0	0.04	0.01	0.0
0.0	0.05	0.36	0.0	0.03	0.0	0.01	0.54	0.0	0.01
0.02	0.15	0.0	0.59	0.04	0.03	0.05	0.0	0.01	0.11
0.06	0.0	0.01	0.0	0.01	0.28	0.6	0.0	0.01	0.03
0.17	0.0	0.0	0.73	0.02	0.04	0.0	0.03	0.0	0.01
0.01	0.0	0.01	0.05	0.0	0.01	0.0	0.0	0.92	0.0
0.01	0.0	0.0	0.15	0.0	0.08	0.06	0.0	0.61	0.09
0.02	0.0	0.36	0.01	0.0	0.0	0.54	0.05	0.02	0.0
0.14	0.15	0.18	0.0	0.0	0.49	0.01	0.03	0.0	0.0
0.0	0.21	0.0	0.0	0.01	0.0	0.74	0.0	0.04	0.0
0.0	0.02	0.96	0.0	0.0	0.0	0.0	0.0	0.01	0.01
0.43	0.07	0.03	0.0	0.03	0.02	0.21	0.2	0.01	0.0
0.01	0.0	0.75	0.0	0.1	0.0	0.0	0.0	0.02	0.12
0.01	0.05	0.0	0.35	0.02	0.29	0.02	0.24	0.0	0.02
0.52	0.18	0.0	0.04	0.1	0.0	0.0	0.08	0.07	0.01
0.06	0.52	0.0	0.06	0.0	0.27	0.01	0.07	0.0	0.01
0.0	0.0	0.31	0.01	0.0	0.09	0.01	0.0	0.58	0.0
0.0	0.01	0.01	0.06	0.84	0.01	0.0	0.0	0.0	0.07
0.0	0.0	0.0	0.0	0.98	0.0	0.01	0.01	0.0	0.0
0.0	0.01	0.0	0.93	0.0	0.05	0.0	0.0	0.0	0.01
0.35	0.0	0.42	0.04	0.0	0.17	0.02	0.0	0.0	0.0
0.0	0.0	0.0	0.01	0.83	0.0	0.02	0.0	0.0	0.14
0.06	0.0	0.0	0.13	0.18	0.0	0.04	0.58	0.0	0.01
0.0	0.22	0.01	0.0	0.0	0.0	0.0	0.76	0.01	0.0
0.18	0.02	0.0	0.0	0.01	0.29	0.4	0.0	0.08	0.02
0.0	0.45	0.1	0.01	0.01	0.37	0.0	0.02	0.0	0.04
0.4	0.44	0.0	0.0	0.03	0.01	0.07	0.0	0.0	0.05
0.01	0.0	0.0	0.64	0.29	0.02	0.03	0.0	0.0	0.01
0.02	0.29	0.0	0.34	0.0	0.03	0.19	0.0	0.01	0.12
0.01	0.73	0.12	0.0	0.0	0.0	0.01	0.03	0.1	0.0
0.0	0.24	0.01	0.03	0.0	0.02	0.0	0.0	0.0	0.7
0.0	0.28	0.01	0.16	0.44	0.0	0.02	0.02	0.05	0.02
0.02	0.0	0.23	0.71	0.01	0.0	0.0	0.01	0.02	0.0
0.02	0.0	0.0	0.0	0.96	0.0	0.0	0.01	0.0	0.01
0.02	0.01	0.16	0.0	0.04	0.01	0.04	0.0	0.72	0.0
0.01	0.17	0.06	0.01	0.01	0.17	0.03	0.19	0.27	0.08
0.0	0.0	0.01	0.25	0.08	0.66	0.0	0.0	0.0	0.0
0.07	0.02	0.07	0.03	0.02	0.19	0.0	0.06	0.04	0.5
0.0	0.11	0.01	0.0	0.6	0.07	0.0	0.01	0.0	0.2
0.01	0.1	0.0	0.44	0.05	0.0	0.17	0.02	0.13	0.08
0.01	0.23	0.43	0.31	0.01	0.0	0.0	0.01	0.0	0.0
0.12	0.04	0.05	0.0	0.0	0.0	0.01	0.0	0.0	0.78
0.01	0.14	0.0	0.32	0.23	0.01	0.29	0.0	0.0	0.0
0.08	0.01	0.01	0.08	0.15	0.24	0.32	0.09	0.01	0.01
0.0	0.04	0.02	0.01	0.02	0.75	0.02	0.01	0.01	0.12
0.0	0.01	0.0	0.92	0.0	0.0	0.0	0.03	0.03	0.01
0.06	0.0	0.02	0.08	0.48	0.05	0.0	0.03	0.28	0.0
0.0	0.01	0.24	0.0	0.0	0.0	0.01	0.01	0.0	0.73
0.01	0.15	0.01	0.0	0.0	0.0	0.09	0.32	0.04	0.38
0.02	0.0	0.06	0.06	0.02	0.47	0.01	0.0	0.0	0.36
0.02	0.01	0.0	0.0	0.01	0.02	0.55	0.0	0.01	0.38
0.01	0.03	0.03	0.0	0.0	0.29	0.01	0.62	0.01	0.0
0.0	0.19	0.69	0.0	0.07	0.0	0.0	0.01	0.0	0.04
0.0	0.02	0.15	0.01	0.0	0.22	0.58	0.01	0.0	0.01
0.71	0.0	0.06	0.1	0.03	0.08	0.01	0.0	0.0	0.01
0.01	0.0	0.56	0.0	0.01	0.42	0.0	0.0	0.0	0.0
0.02	0.0	0.89	0.0	0.01	0.0	0.0	0.05	0.0	0.03
0.03	0.22	0.15	0.03	0.01	0.0	0.09	0.01	0.46	0.0
0.01	0.07	0.71	0.01	0.0	0.03	0.01	0.08	0.0	0.08
0.0	0.02	0.06	0.17	0.26	0.01	0.03	0.11	0.34	0.0
0.2	0.07	0.01	0.0	0.07	0.0	0.09	0.01	0.0	0.55
0.0	0.01	0.03	0.9	0.0	0.01	0.02	0.01	0.02	0.0
0.29	0.0	0.0	0.01	0.14	0.53	0.0	0.0	0.0	0.03
0.0	0.0	0.01	0.28	0.21	0.01	0.03	0.45	0.0	0.01
0.0	0.0	0.01	0.01	0.0	0.01	0.0	0.97	0.0	0.0
0.22	0.01	0.12	0.0	0.0	0.01	0.0	0.64	0.0	0.0
0.0	0.55	0.13	0.0	0.0	0.3	0.0	0.0	0.01	0.01
0.12	0.0	0.0	0.0	0.0	0.01	0.02	0.82	0.03	0.0
0.02	0.01	0.38	0.01	0.39	0.08	0.0	0.01	0.01	0.09
0.0	0.01	0.0	0.39	0.0	0.47	0.02	0.06	0.05	0.0
0.0	0.14	0.01	0.0	0.84	0.0	0.0	0.0	0.0	0.01
0.0	0.85	0.02	0.03	0.0	0.03	0.02	0.03	0.01	0.01
0.0	0.18	0.0	0.01	0.75	0.0	0.0	0.0	0.05	0.01
0.21	0.05	0.01	0.01	0.51	0.04	0.0	0.09	0.01	0.07
0.92	0.0	0.0	0.01	0.0	0.0	0.0	0.07	0.0	0.0
0.01	0.02	0.12	0.0	0.0	0.02	0.02	0.19	0.04	0.58
0.0	0.0	0.0	0.0	0.0	0.55	0.01	0.38	0.0	0.06
0.1	0.34	0.18	0.06	0.27	0.03	0.01	0.0	0.0	0.01
0.01	0.01	0.47	0.0	0.0	0.0	0.5	0.0	0.01	0.0
0.01	0.0	0.0	0.0	0.0	0.84	0.0	0.13	0.0	0.02
0.0	0.02	0.06	0.08	0.04	0.01	0.23	0.0	0.0	0.56
0.0	0.53	0.32	0.0	0.02	0.01	0.11	0.0	0.0	0.01
0.01	0.0	0.0	0.0	0.03	0.03	0.72	0.0	0.0	0.21
0.02	0.0	0.5	0.42	0.01	0.0	0.04	0.01	0.0	0.0
0.03	0.01	0.0	0.0	0.0	0.5	0.0	0.0	0.46	0.0
0.0	0.01	0.13	0.11	0.0	0.12	0.07	0.0	0.01	0.55
0.0	0.0	0.01	0.73	0.01	0.15	0.0	0.03	0.0	0.07
0.24	0.0	0.01	0.0	0.02	0.32	0.01	0.04	0.36	0.0
0.01	0.0	0.0	0.03	0.01	0.0	0.9	0.03	0.02	0.0
0.01	0.0	0.77	0.22	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.03	0.0	0.0	0.09	0.83	0.01	0.04	0.0	0.0
0.06	0.13	0.17	0.0	0.0	0.0	0.0	0.63	0.0	0.01
0.0	0.86	0.0	0.01	0.0	0.0	0.11	0.02	0.0	0.0
0.01	0.0	0.0	0.14	0.0	0.07	0.0	0.73	0.05	0.0
0.0	0.01	0.0	0.0	0.02	0.0	0.0	0.3	0.17	0.5
0.03	0.01	0.0	0.12	0.75	0.04	0.0	0.05	0.0	0.0
0.04	0.02	0.16	0.01	0.64	0.04	0.02	0.05	0.0	0.02
0.0	0.01	0.0	0.16	0.0	0.0	0.23	0.0	0.57	0.03
0.06	0.21	0.19	0.09	0.0	0.02	0.03	0.0	0.04	0.36
0.0	0.0	0.0	0.14	0.01	0.11	0.0	0.01	0.72	0.01
0.0	0.0	0.01	0.68	0.0	0.0	0.18	0.01	0.01	0.11
0.27	0.0	0.13	0.0	0.01	0.0	0.13	0.02	0.34	0.1
0.1	0.01	0.0	0.12	0.16	0.04	0.0	0.0	0.56	0.01
0.0	0.01	0.0	0.01	0.0	0.13	0.0	0.85	0.0	0.0
0.14	0.06	0.0	0.01	0.62	0.0	0.09	0.07	0.01	0.0
0.0	0.0	0.0	0.01	0.58	0.0	0.0	0.0	0.0	0.41
0.05	0.0	0.09	0.02	0.06	0.01	0.21	0.0	0.45	0.11
0.87	0.01	0.06	0.01	0.0	0.0	0.0	0.0	0.05	0.0
0.01	0.86	0.02	0.0	0.02	0.0	0.0	0.04	0.05	0.0
0.05	0.03	0.07	0.03	0.04	0.02	0.0	0.51	0.01	0.24
0.03	0.01	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.78
0.0	0.0	0.0	0.0	0.72	0.24	0.01	0.03	0.0	0.0
0.0	0.74	0.01	0.0	0.0	0.0	0.24	0.0	0.01	0.0
0.02	0.0	0.04	0.19	0.0	0.01	0.5	0.01	0.23	0.0
