CD56NK	CD4MemoryT	CD19B	CD14
V71	0.10512	0.04864	0.34727	0.49898
V72	0.43964	0.165	0.10756	0.2878
V73	0.10852	0.62262	0.13787	0.13099
V74	0.04439	0.20962	0.74598	1e-05
V75	0.5909	0	0.23895	0.17015
V76	0	0.12333	0.13842	0.73826
V77	0.02116	0.2253	0.00138	0.75216
V78	0.19889	0.0946	0.17623	0.53029
V79	0.0058	0.06987	0.78848	0.13585
V80	0.26967	0.0024	0.58177	0.14615
V81	0.04439	0.14147	0.80276	0.01138
V82	0.00022	0.03907	0.94815	0.01256
V83	0.07392	0.13441	0.05632	0.73535
V84	0.26239	0.03196	0.15868	0.54697
V85	0.07615	0.29222	0.38499	0.24665
V86	0.03597	0.02293	0.87277	0.06834
V87	0.02651	0.82308	0.05122	0.09919
V88	0.09854	0.03767	0.23253	0.63126
V89	0.00936	0.00226	0.14892	0.83945
V90	0.02091	0.90327	0.05354	0.02228
V91	0.02688	0.74289	0.1819	0.04832
V92	0.34622	0.00934	0.42208	0.22236
V93	0.79079	0.01335	0	0.19585
V94	0.01037	0.3683	0.01335	0.60799
V95	0.18116	0.4379	0.15971	0.22123
V96	0.03741	0.06689	0.01389	0.88181
V97	0.60188	0.11855	0.26603	0.01354
V98	0.58799	0.38308	0	0.02892
V99	0.73584	0.04837	0.20155	0.01424
V100	0.06014	0.0056	0.89428	0.03998
V101	0.0052	0.01254	0	0.98226
V102	0.89021	0.06647	0.00994	0.03338
V103	0.00451	0.02315	0.06174	0.9106
V104	0.02156	0.96328	0.00491	0.01026
V105	0.04231	0.93497	0.01256	0.01016
V106	0.08836	0.52359	0.32338	0.06467
V107	0.1411	0.19133	0.5852	0.08237
V108	0.11098	0.79526	0.09377	0
V109	0.01151	0.12774	0.537	0.32374
V110	0.04179	0.8873	0.03607	0.03484
V111	0.88246	0	0.10166	0.01588
V112	0.08432	0.04014	0.39295	0.48259
V113	0.11037	0.07718	0.14943	0.66301
V114	0.13752	0.02914	0.06561	0.76772
V115	0.00733	0.76495	0.21789	0.00983
V116	0.09827	0.29409	0.35869	0.24895
V117	0.56829	0.31213	0.04464	0.07494
V118	0.10808	0.55767	0.03227	0.30199
V119	0.06058	0.0511	0.03418	0.85414
V120	0.06011	0.04466	0.86954	0.0257
V121	0.4549	0.13178	0.10811	0.3052
V122	0.93844	0.00604	0.02124	0.03428
V123	0.00536	0.44128	0.03512	0.51824
V124	0.53988	0.35513	0	0.10499
V125	0.29879	0.46613	0.19544	0.03964
V126	0.0204	0.10567	0.03348	0.84045
V127	0.09618	0.02945	0.21927	0.6551
V128	0.01472	0.00294	0.07577	0.90657
V129	0.47623	0.26981	0.19543	0.05853
V130	0.00712	0.66548	0.31752	0.00988
V131	0.02001	0.87033	0	0.10965
V132	0.9035	0.00455	0.04198	0.04997
V133	0.87606	0.01478	0.0766	0.03256
V134	0.07036	0.35188	0.11536	0.46239
V135	0.04284	0.00771	0.13571	0.81375
V136	0.1546	0.37899	0.00887	0.45754
V137	0.54602	0.03036	0.29988	0.12374
V138	0.14397	0.39423	0.17397	0.28783
V139	0.24544	0.1968	0.19798	0.35977
V140	0.01465	0.05823	0.0333	0.89382
V141	0.04614	0.1277	0.49925	0.32692
V142	0.72598	0	0.27292	0.0011
V143	0.3064	0.26425	0.0708	0.35855
V144	0.09967	0.1246	0.1452	0.63052
V145	0.00149	0.77157	0.21708	0.00986
V146	0.02565	0.00369	0.01528	0.95538
V147	0.86223	0.02523	0.02966	0.08288
V148	0.08973	0.05222	0.5488	0.30925
V149	0.19769	0.56066	0.23091	0.01074
V150	0.06607	0.22926	0.58098	0.12368
V151	0.14341	0.63572	0.03428	0.1866
V152	0.16935	0.4571	0.22326	0.15029
V153	0.07474	0.74241	0.01772	0.16514
V154	0.18218	0.48483	0.28039	0.05259
V155	0.3688	0.14615	0.31922	0.16582
V156	0.02621	0.11553	0.66654	0.19172
V157	0.21299	0.14202	0.31332	0.33168
V158	0.00515	0	0.00991	0.98494
V159	0.81758	0.08398	0	0.09845
V160	0.5345	0.00144	0.07612	0.38795
V161	0.11362	0.00232	0.02139	0.86267
V162	0.04024	0.24356	0.06434	0.65186
V163	0.06639	0.4592	0.15612	0.31829
V164	0.23416	0.30498	0.10716	0.35369
V165	0.00491	0.20682	0	0.78827
V166	0.00456	0.0667	0.0478	0.88094
V167	0.20326	0	0.00267	0.79407
V168	0.20807	0.6133	0.08418	0.09445
V169	0.10131	0.03611	0.02724	0.83534
V170	0.07181	0.00829	0.47694	0.44296
V171	0.09888	0.23648	0.59762	0.06702
V172	0.63981	0	0.34619	0.01399
V173	0.01507	0.1066	0.02674	0.85159
V174	0.00948	0.12058	0.05381	0.81614
V175	0.04819	0	0.75964	0.19217
V176	0.00742	0.82133	0.16152	0.00973
V177	0.0082	0.96897	0	0.02283
V178	0.00637	0.71369	0.00232	0.27761
V179	0.10127	0.00178	0.34393	0.55301
V180	0.02159	0.9053	0.07312	0
V181	0.11754	0.11431	0.5302	0.23795
V182	0.22893	0.18074	0.49001	0.10032
V183	0.13213	0.85229	0.00504	0.01054
V184	0.9848	0	0.01336	0.00183
V185	0.46297	0.50889	0.01574	0.01239
V186	0.08443	0.47328	0.25336	0.18893
V187	0.93314	0.00627	0.04408	0.01652
V188	0.03282	0.18274	0	0.78444
V189	0.68337	0.02033	0.02405	0.27225
V190	0.57791	0.00393	0.4045	0.01365
V191	0.14138	0.20486	0.58595	0.06782
V192	0.20904	0.47394	0.05188	0.26513
V193	0.47768	0.02792	0.27809	0.21631
V194	0.02795	0.93281	0.0043	0.03495
V195	0.00691	0.00854	0.97177	0.01277
V196	0.00482	0.04587	0.00265	0.94666
V197	0.25177	0.03763	0.02237	0.68823
V198	0.04929	0.50182	0.35847	0.09042
V199	0.0926	0.01394	0.14364	0.74983
V200	0.08345	0.52954	0.01574	0.37128
V201	0.06839	0.53933	0.18053	0.21174
V202	0.01173	0.00394	0.72664	0.25769
V203	0.12373	0.44292	0.39609	0.03726
V204	0.00532	0.45251	0.0013	0.54088
V205	0.01381	0.0364	0.92377	0.02602
V206	0.03692	0.07681	0.87448	0.01179
V207	0.07436	0.15211	0.04176	0.73177
V208	0.19659	0.05277	0.72453	0.02611
V209	0.2117	0.47968	0.07122	0.2374
V210	0.06313	0.77306	0.089	0.07481
V211	0.25796	0.0075	0.02961	0.70493
V212	0.42039	0.03176	0.50516	0.04269
V213	0.48304	0.02625	0.12716	0.36355
V214	0.22031	0.14699	0.16221	0.47048
V215	0.16636	0.07743	0.0144	0.74181
V216	0.01514	0	0.00949	0.97537
V217	0.03218	0.45675	0.21106	0.30001
V218	0.06578	0.41339	0.15411	0.36672
V219	0.07114	0.60137	0.00895	0.31853
V220	0.00663	0.78153	0.00261	0.20924
V221	0.66194	0.00269	0.00593	0.32945
V222	0.22587	0.12438	0.37482	0.27493
V223	0.00589	0.12049	0.7519	0.12172
V224	0.9626	0	0.03567	0.00173
V225	0.04237	0.89332	0.05444	0.00987
V226	0.24148	0.07514	0.65705	0.02633
V227	0.71403	0	0.25606	0.02991
V228	0.66354	0.07523	0.08645	0.17478
V229	0.01365	0.00668	0.93925	0.04043
V230	0.00488	0.01171	0.00942	0.97398
V231	0.00984	0.21775	0.08526	0.68715
V232	0.03086	0.59155	0	0.37759
V233	0.44022	0.08945	0.2275	0.24283
V234	0.02791	0.92175	0.02801	0.02233
V235	0.29855	0.05211	0.59269	0.05665
V236	0.03487	0.05005	0.79089	0.12419
V237	0.08442	0.0026	0.0217	0.89128
V238	0.09556	0.569	0.25788	0.07756
V239	0.04036	0.33663	0.01344	0.60957
V240	0.39302	0.0302	0.48813	0.08865
V241	0.01291	0	0.87674	0.11034
V242	0.09468	0.79076	0.09205	0.02252
V243	0.18373	0.02906	0.65938	0.12783
V244	0.15239	0	0.70678	0.14083
V245	0.48326	0.35051	0.06199	0.10424
V246	0.04361	0.13709	0.78087	0.03842
V247	0.12787	0.00709	0.86464	0.00039
V248	0.00963	0.01692	0.02782	0.94563
V249	0	0.0235	0.86672	0.10979
V250	0.69355	0	0.29219	0.01427
V251	0.9165	0.05639	0.01065	0.01647
V252	0.00795	0.84754	0.1445	0
V253	0.23671	0.05809	0.15826	0.54693
V254	0.00797	0.93674	0.04525	0.01003
V255	0.03424	0.90562	0	0.06014
V256	0.13036	0.2086	0.52285	0.13819
V257	0.29936	0.09159	0.24297	0.36607
V258	0.12642	0.25786	0.42008	0.19565
V259	0.02731	0.28839	0.61874	0.06557
V260	0.00052	0.28153	0.70693	0.01101
V261	0.47885	0.0274	0.23015	0.2636
V262	0.04792	0.03683	0.00783	0.90742
V263	0.01449	0.95048	0	0.03504
V264	0.10634	0.0237	0.39976	0.4702
V265	0.01465	0	0.09679	0.88855
V266	0.5463	0.44507	0.00803	6e-04
V267	0	0.13906	0.23182	0.62912
V268	0.24084	0.01465	0.13296	0.61156
V269	0.00649	0.54959	0.3686	0.07532
V270	0.52987	0.0194	0.29721	0.15353
V271	0.68694	0.0767	0.04476	0.19159
V272	0.04001	0.8012	0.01001	0.14878
V273	0.02536	0.00975	0.02126	0.94363
V274	0.57596	0	0.22459	0.19946
V275	0.00023	0.00942	0.97714	0.0132
V276	0.37051	0.37118	0.01168	0.24663
V277	0.02119	0.15829	0.12428	0.69624
V278	0.02027	0.03497	0.22354	0.72122
V279	0.55607	0.05959	0.13541	0.24894
V280	0.00515	0	0.00991	0.98494
V281	0.39314	0.0244	0.14959	0.43287
V282	0.04274	0.05122	0.8104	0.09564
V283	0.14414	0.58068	0.06034	0.21484
V284	0.02113	0.9151	0.05389	0.00987
V285	0.05411	0.00018	0.9453	0.00041
V286	0.17396	0.56708	0.11074	0.14822
V287	0.07036	0.88245	0.01185	0.03534
V288	0.01144	0.24447	0.38093	0.36317
V289	0.20915	0.22338	0.43996	0.12751
V290	0.75688	0.22244	0.01966	0.00102
V291	0.39871	0.0655	0.50853	0.02726
V292	0.87691	0.00468	7e-05	0.11833
V293	0.22897	0.00354	0.69724	0.07024
V294	0.05103	0.30278	0	0.64619
V295	0.00972	0.13272	0.14834	0.70922
V296	0.13099	0.11025	0.6176	0.14117
V297	0.03616	0	0.04718	0.91665
V298	0.23402	0.09687	0.6429	0.02621
V299	0.03915	0.21845	0.00731	0.73508
V300	0	0.01543	0.17118	0.8134
V301	0.08766	0.09681	0.63237	0.18316
V302	0.54413	0.42749	0	0.02838
V303	0.00102	0.59291	0.35771	0.04837
V304	0.03995	0.01066	0.70181	0.24758
V305	0.08088	0.13715	0.42556	0.35641
V306	0.71798	0.1172	0.0691	0.09573
V307	0.0145	0.95087	0.01213	0.02251
V308	0.15033	0.21227	0.2846	0.3528
V309	0.21474	0.30167	0.02409	0.4595
V310	0.04821	0.26476	0.12513	0.5619
V311	0.40904	0.57226	0.00654	0.01215
V312	0.07174	0.7548	0.13807	0.03539
V313	0.00013	0.07529	0.00826	0.91632
V314	0.0112	0.41555	0.09307	0.48017
V315	0.07869	0.59303	0.03164	0.29664
V316	0.21692	0.12532	0.39747	0.2603
V317	0.05964	0.66733	0.0403	0.23273
V318	0.02298	0.48258	0.00763	0.48681
V319	0.04369	0.04306	0.85936	0.05388
V320	0.05588	0.12637	0.62363	0.19413
V321	0.53464	0.45688	0.00792	0.00055
V322	0.11474	0.28545	0.06206	0.53775
V323	0.02553	0.00851	0.06124	0.90471
V324	0.55555	0.31355	0.0874	0.04351
V325	0.22517	0.7059	0.05821	0.01072
V326	0.00053	0.49251	0.07561	0.43135
V327	0.00945	0.10419	0.0753	0.81106
V328	0.03293	0.01057	0.69666	0.25983
V329	0.09499	0.08441	0.13885	0.68175
V330	0.26545	0.00123	0.34049	0.39283
V331	0.19838	0.06978	0.03633	0.69552
V332	0.00425	0.02895	0.1344	0.8324
V333	0.31581	0.06746	0.42536	0.19137
V334	0.23706	0.00125	0.35452	0.40717
V335	0.01916	0.31426	0.47953	0.18705
V336	0.12148	0.70529	0.01821	0.15501
V337	0.20852	0.43147	0.30661	0.05339
V338	0.00218	0.98232	0.00507	0.01043
V339	0.09352	0	0.89417	0.01231
V340	0.03944	0.20203	0.4844	0.27413
V341	0.00948	0.01654	0.0406	0.93338
V342	0.17535	0	0.61339	0.21126
V343	0.95342	0.01816	0.01131	0.01711
V344	0.58654	0.18331	0.22949	0.00066
V345	0.00745	0.01049	0.98159	0.00047
V346	0.1446	0.09501	0.26503	0.49537
V347	0.02058	0.00281	0.09148	0.88513
V348	0.0399	0.62461	0.12987	0.20562
V349	0.25046	0.1639	0.41097	0.17467
V350	0.02124	0.81479	0.16397	0
V351	0.00963	0.01478	0.31463	0.66096
V352	0.03502	0.00489	0.83653	0.12356
V353	0.79887	0.02231	0.04763	0.13119
V354	0.03449	0.69366	0.21044	0.06141
V355	0.18885	0.06287	0.46058	0.28769
V356	0.01473	0.0088	0.06858	0.9079
V357	0.07315	0.3006	0.25272	0.37353
V358	0.37701	0.10108	0.0524	0.46951
V359	0.39343	0.05159	0.03434	0.52065
V360	0.43442	0.51474	0.02421	0.02662
V361	0.00081	0.45469	0.53399	0.01051
V362	0.00216	0.97476	0.01276	0.01031
V363	0.11051	0.09858	0.44158	0.34934
V364	0.11299	0.04759	0.68578	0.15363
V365	0.14233	0.01586	0.00845	0.83336
V366	0.05306	0.65385	0.07495	0.21814
V367	0.39868	0.14257	0.00352	0.45523
V368	0.06157	0.72136	0.07749	0.13957
V369	0.01365	0.40376	0.57208	0.01051
V370	0.22021	0.28964	0.43607	0.05408
V371	0.13045	0.73852	0.02728	0.10375
V372	0.08584	0.03581	0.0942	0.78415
V373	0.05186	0.114	0.42694	0.4072
V374	0.70898	0.00511	0.28484	0.00107
V375	0.02024	0.02212	0.10517	0.85246
V376	0.01462	0.01597	0.0681	0.90131
V377	0.61684	0	0.01373	0.36943
V378	0.00429	0.01494	0.32189	0.65888
V379	0.20007	0.17673	0.00865	0.61456
V380	0.08097	0.05134	0.16109	0.7066
V381	0.58501	0.00996	0.11205	0.29297
V382	0.06133	0.01567	0.91078	0.01222
V383	0.7076	0.00219	0.0652	0.22501
V384	0.4004	0.07395	0.14338	0.38227
V385	0.7716	0.0123	0.1033	0.1128
V386	0.16828	0.00709	0.12304	0.70159
V387	0.46364	0.16255	0.22334	0.15047
V388	0.25963	0.34122	0.15309	0.24607
V389	0.3018	0.57501	0.01231	0.11088
V390	0.22192	0.27166	0.49512	0.0113
V391	0.25181	0.09069	0.01555	0.64196
V392	0.29656	0.22501	0.1737	0.30474
V393	0.19385	0.22608	0.35383	0.22624
V394	0.05139	0.17771	0.08744	0.68347
V395	0.14472	0.38401	0.19434	0.27693
V396	0.00793	0.9528	0.00446	0.03481
V397	0.68115	0.1038	0.13696	0.07809
V398	0.29854	0.12761	0.09636	0.47749
V399	0.13195	0.55916	0.14879	0.1601
V400	0.00054	0.50698	0.05138	0.4411
V401	0.02695	0.14073	0.70956	0.12276
V402	0.71604	0.23221	0.05085	9e-04
V403	0.00947	0.0096	0.04757	0.93336
V404	0.06525	0.18417	0.59988	0.1507
V405	0.11919	0.02099	0.13763	0.72219
V406	0.50182	0.29568	0.02235	0.18015
V407	0.00218	0.98232	0.00507	0.01043
V408	0.05943	0.21683	0.36206	0.36167
V409	0.00043	0.00538	0.00995	0.98423
V410	0.06308	0.87365	0.02808	0.03519
V411	0.25833	0.00182	0	0.73985
V412	0.10279	0.05987	0.46776	0.36958
V413	0.03837	0.4399	0.16098	0.36076
V414	0.02582	0.48308	0.30771	0.18339
V415	0.30094	0.02401	0.23664	0.43842
V416	0.00715	0.06118	0.93141	0.00025
V417	0.2842	0.69878	0.00579	0.01123
V418	0.03797	0.07282	0.10637	0.78284
V419	0.00504	0	0.01585	0.97911
V420	0.00148	0.85498	0.01019	0.13335
V421	0.11085	0.02775	0.67824	0.18316
V422	0.02038	0.03829	0.0024	0.93893
V423	0.06014	0.0056	0.89428	0.03998
V424	0	0.03386	0.54249	0.42366
V425	0.04161	0.22431	0.57076	0.16332
V426	0.06575	0.02996	0.79284	0.11145
V427	0.04458	0.35344	0.16855	0.43344
V428	0.06155	0.76083	0.05121	0.12641
V429	0.00506	0	0.02276	0.97218
V430	0.62715	0.20887	0.02425	0.13973
V431	0.11371	0.01577	0.42054	0.44999
V432	0.05497	0.06591	0.0339	0.84522
V433	0.03855	0.67954	0	0.2819
V434	0.18974	0.06085	0.04379	0.70563
V435	0.34388	0.0078	0.12337	0.52494
V436	0.22436	0.00747	0.10424	0.66394
V437	0.12401	0.19048	0.00145	0.68405
V438	0.44241	0.17281	0.03747	0.3473
V439	0.01489	0.06677	0.00207	0.91627
V440	0.30198	0.03076	0.031	0.63626
V441	0.04703	0.11064	0.55208	0.29025
V442	0.21231	0.34259	0.1379	0.30721
V443	0.59287	0.00166	0.11225	0.29323
V444	0.00745	0.01049	0.98159	0.00047
V445	0.51245	0.01129	0.41669	0.05956
V446	0.0264	0.81127	0.05079	0.11154
V447	0.49528	0.105	0.21487	0.18484
V448	0.00931	0.04255	0.14219	0.80596
V449	0.43707	0.03812	0.34301	0.1818
V450	0.10166	0.88484	0.0135	0
V451	0.88375	0.06595	3e-04	0.04999
V452	0.01485	0.00323	0.04758	0.93434
V453	0.70744	0.09053	0.09026	0.11177
V454	0.00193	0.93089	0.04489	0.02229
V455	0.48709	0.02948	0.36282	0.12061
V456	0.22728	0.11496	0.39745	0.26031
V457	0.00043	0.01266	0.00377	0.98313
V458	0.14623	0.19301	0.00152	0.65925
V459	0.01299	0.76619	0.08482	0.136
V460	0.91828	0.00528	0.04289	0.03356
V461	0.02577	0.01723	0.0027	0.9543
V462	0.20683	0.22624	0	0.56694
V463	0.1737	0.48628	0.16107	0.17894
V464	0.32662	0.09465	0.00276	0.57597
V465	0.27837	0.45292	0.0274	0.24131
V466	0.41681	0.20248	0.00371	0.377
V467	0.22703	0.62095	0.0858	0.06622
V468	0.37778	0.46248	0.05928	0.10046
V469	0.01036	0.14058	0.23603	0.61302
V470	0.40783	0.1309	0.20293	0.25834
V471	0.14454	0.08508	0.02811	0.74226
V472	0.1993	0.31388	0	0.48681
V473	0.07305	0.55868	0.33198	0.03629
V474	0.06002	0	0.07727	0.8627
V475	0.11135	0.36943	0.07254	0.44668
V476	0.0842	0.00827	0.04178	0.86575
V477	0.45091	0.03676	0.23704	0.27529
V478	0.08295	0.54814	0.00212	0.36679
V479	0.01266	0.06979	0.78158	0.13597
V480	0.04507	0.2466	0.03339	0.67493
V481	0.10972	0.00566	0.85838	0.02624
V482	0.58102	0.19878	0.1443	0.0759
V483	0.06722	0.08258	0.0561	0.7941
V484	0.00957	0.04446	0.01441	0.93157
V485	0.08003	0.71566	0.00987	0.19444
V486	0.16822	0.24989	0.12118	0.46072
V487	0.03756	0.02954	0.06269	0.87022
V488	0	0	0.8365	0.1635
V489	0.15928	0.09575	0.71922	0.02575
V490	0.22123	0.30942	0.06778	0.40156
V491	0.32646	0.52305	0.03893	0.11157
V492	0.02089	0.84346	0.12591	0.00974
V493	0.00559	0	0	0.99441
V494	0.13587	0.14858	0.51757	0.19798
V495	0.16111	0.65814	0.14377	0.03697
V496	0.19439	0.72792	0	0.07769
V497	0.00704	0.00049	0.97949	0.01299
V498	0.1765	0.08659	0.04361	0.6933
V499	0.50822	0.32594	0.15332	0.01251
V500	0.07503	0.11341	0.74416	0.06741
V501	4e-04	0	0.0227	0.9769
V502	0.43357	0.32764	0.18148	0.05731
V503	0.11246	0.07874	0.17081	0.63799
V504	0.16253	0.72142	0.01129	0.10476
V505	0.12282	0.19669	0.23658	0.44391
V506	0.06104	0.23365	0.41893	0.28638
V507	0.45729	0.11115	0.1412	0.29035
V508	0.63626	0.21436	0.05621	0.09317
V509	0.15393	0.05246	0.49277	0.30083
V510	0.16581	0.55502	0.26852	0.01066
V511	0.02821	0.34785	0.0341	0.58984
V512	0.13099	0.03649	0.06545	0.76707
V513	0.05572	0.63904	0.20206	0.10318
V514	0.00503	0.03979	0	0.95518
V515	0.62764	0.07284	0.06267	0.23684
V516	0.863	0.12058	0.00044	0.01598
V517	0.02021	0.01408	0.18953	0.77617
V518	0.93682	0.04506	0.00092	0.01721
V519	0.01966	0.82981	0.00294	0.1476
V520	0.01713	0	0.53843	0.44445
V521	0.46148	0.04213	0.43744	0.05895
V522	0.00496	0.10581	0.50917	0.38005
V523	0.23633	0.12098	0.25982	0.38287
V524	0.00698	0.7649	0.18035	0.04778
V525	0.13957	0.17454	0.0209	0.66499
V526	0.47567	0.08674	0.08633	0.35126
V527	0.12671	0.01537	0.36766	0.49026
V528	0.06901	0.8567	0	0.07429
V529	0.03202	0.04247	0.16764	0.75786
V530	0.00574	0.19186	0.64238	0.16002
V531	0.01469	0.87698	0.10833	0
V532	0.09747	0.28467	0.02133	0.59653
V533	0.18261	0.34664	0.13501	0.33574
V534	0.00504	0.00348	0.63693	0.35455
V535	0.3499	0	0.00978	0.64032
V536	0.11437	0	0.33381	0.55182
V537	0.47853	0.30915	0.18521	0.0271
V538	0.29109	0.04834	0.08277	0.5778
V539	0.18116	0.4379	0.15971	0.22123
V540	0.14052	0.72308	0.07266	0.06373
V541	0.01104	0.43797	0.05078	0.50021
V542	0.11739	0.11062	0.22736	0.54464
V543	0.76858	0.00311	0.01644	0.21187
V544	0.05624	0.0659	0.13349	0.74437
V545	0.22023	0.13021	0.06414	0.58542
V546	0.03527	0.89166	0.06321	0.00985
V547	0.0274	0.64779	0.30218	0.02263
V548	0.11107	0.79533	0.08351	0.01009
V549	0.25006	0.02252	0.70067	0.02675
V550	0.39178	0.02486	0	0.58336
V551	0.12384	0.75063	0.03579	0.08975
V552	0.00047	0.43851	0.00129	0.55973
V553	0.17021	0.14961	0.64064	0.03955
V554	0.02573	0.05888	0.01391	0.90149
V555	0.05838	0.20224	0.2984	0.44098
V556	7e-05	0.01625	0.92892	0.05476
V557	0.66497	0.03049	0.01458	0.28995
V558	0.04651	0.75055	0.02495	0.17799
V559	0.0078	0.81043	0.18176	0
V560	0.576	0.41045	0	0.01355
V561	0.00023	0.00942	0.97714	0.0132
V562	0.65668	0.00203	0.15299	0.1883
V563	0.18468	0	0.80308	0.01224
V564	0.04423	0.06541	0.86484	0.02552
V565	0.08114	0.24204	0.34906	0.32775
V566	0.52371	0.10982	0.00448	0.36199
V567	0.13419	0.42191	0.02337	0.42053
V568	0.126	0.00171	0.04199	0.8303
V569	0.48979	0.02637	0	0.48384
V570	0.01989	0.28341	0.58906	0.10764
V571	0.70801	0.16452	0	0.12747
V572	0.32964	0.002	0.48978	0.17858
V573	0.03186	0.13011	0.00159	0.83644
V574	0.02748	0.78614	0.16424	0.02214
V575	0.00945	0.05832	0.09061	0.84162
V576	0.10967	0.83031	0.03722	0.02281
V577	0.02011	0.02795	0.15742	0.79451
V578	0.03967	0.05328	0.62987	0.27719
V579	0.00741	0.86996	0.08811	0.03452
V580	0.07706	0.00187	0.0847	0.83636
V581	0.03095	0.05185	0	0.9172
V582	0.41279	0.15827	0.03648	0.39247
V583	0.00491	0.03342	0.51716	0.44451
V584	0.40953	0.17729	0.34008	0.0731
V585	0.00432	0.00224	0.35821	0.63523
V586	0.17215	0.00297	0.66974	0.15514
V587	0.2023	0.0041	0.73809	0.05551
V588	0.44556	0.04338	0.02699	0.48407
V589	0.04077	0.7998	0.05981	0.09962
V590	0.03531	0.7711	0.18381	0.00979
V591	0	0.02244	0.14872	0.82884
V592	0.11946	0.02665	0.85353	0.00035
V593	0.41837	0	0.20188	0.37975
V594	0.24641	0.31216	0.35826	0.08317
V595	0.01013	0.01136	0.00947	0.96904
V596	0.02254	0.23445	0.18493	0.55808
V597	8e-04	0.55853	0.31374	0.12693
V598	0.01354	0.10795	0.85328	0.02522
V599	0.50437	0.39419	0.04345	0.05798
V600	0.24948	0.49946	0.0541	0.19696
V601	0.09249	0.23786	0.06812	0.60153
V602	0.01001	0.01178	0.00314	0.97507
V603	0.00489	0.29517	0.00725	0.6927
V604	0.40835	0.13224	0.40142	0.05798
V605	0.04662	0.30514	0.36566	0.28257
V606	0.58039	0.18802	0.0139	0.21769
V607	0.47799	0.00906	0.12614	0.3868
V608	0.14276	0.15006	0.36962	0.33757
V609	0.0163	0.19561	0.19293	0.59516
V610	0.62742	0.01924	0.11626	0.23708
V611	0.15805	0.00176	0.04339	0.79681
V612	0.02002	0.08054	0.79047	0.10896
V613	0.02723	0.33256	0.57503	0.06517
V614	0.61487	0.07196	0.06195	0.25122
V615	0.06506	0.03752	0.00195	0.89546
V616	0.05236	0.66333	0.03995	0.24435
V617	0.37861	0.18497	0.43602	4e-04
V618	0.53325	0.00203	0	0.46472
