CD56NK	CD4MemoryT	CD19B	CD14
V58	0.8064	0	0	0.1936
V59	0.53688	0.36937	0.09375	0
V60	0.23817	0.12821	0.4038	0.22982
V61	0.98027	0.01973	0	0
V62	1	0	0	0
V63	0.13399	0.73264	0.13337	0
V64	0.14009	0.81287	0.04703	0
V65	0	0	0.08427	0.91573
V66	0.34056	0.62248	0.03695	0
V67	0.22785	0.33124	0.44091	0
V68	0.25731	0.06795	0.04646	0.62828
V69	0.09784	0.33493	0.56723	0
V70	0.68352	0.12221	0.19427	0
V71	0.272	0.0329	0.45982	0.23528
V72	0.73919	0.11392	0.10274	0.04416
V73	0.27555	0.56652	0.15793	0
V74	0.12715	0.24977	0.62308	0
V75	0.83655	0	0.16345	0
V76	0.01614	0.1334	0.28575	0.56471
V77	0.09186	0.27914	0.04124	0.58776
V78	0.45917	0.05724	0.23897	0.24461
V79	0.07696	0.16212	0.76092	0
V80	0.45436	0.01726	0.52838	0
V81	0.12615	0.20039	0.67346	0
V82	0.05886	0.14514	0.796	0
V83	0.23218	0.13085	0.11718	0.51979
V84	0.54907	0	0.19018	0.26075
V85	0.2196	0.33786	0.4348	0.00774
V86	0.1083	0.12254	0.76916	0
V87	0.16463	0.74775	0.08762	0
V88	0.26861	0	0.35322	0.37817
V89	0	0	0.27719	0.72281
V90	0.14369	0.7809	0.07541	0
V91	0.14954	0.66108	0.18938	0
V92	0.58175	0	0.40748	0.01077
V93	1	0	0	0
V94	0.0918	0.49142	0.05414	0.36264
V95	0.39128	0.42249	0.18623	0
V96	0.10733	3e-04	0.07083	0.82154
V97	0.78243	0.05854	0.15903	0
V98	0.79361	0.20639	0	0
V99	0.90824	0	0.09176	0
V100	0.14182	0.10214	0.75604	0
V101	0	0	0	1
V102	1	0	0	0
V103	0	0	0.1255	0.8745
V104	0.14526	0.82547	0.02926	0
V105	0.17612	0.79046	0.03342	0
V106	0.21723	0.48704	0.29573	0
V107	0.26335	0.22105	0.51559	0
V108	0.25999	0.65159	0.08842	0
V109	0.08677	0.20024	0.64393	0.06907
V110	0.1789	0.76126	0.05984	0
V111	1	0	0	0
V112	0.22646	0.03517	0.5172	0.22116
V113	0.30448	0.04969	0.24266	0.40317
V114	0.34315	0	0.09223	0.56462
V115	0.11425	0.67492	0.21083	0
V116	0.25859	0.32926	0.40668	0.00547
V117	0.78681	0.20637	0.00682	0
V118	0.31765	0.57137	0.07844	0.03254
V119	0.16059	0	0.09	0.74941
V120	0.14178	0.13085	0.72737	0
V121	0.76137	0.0817	0.1015	0.05543
V122	1	0	0	0
V123	0.10182	0.5557	0.09473	0.24775
V124	0.77609	0.22391	0	0
V125	0.47985	0.37229	0.14787	0
V126	0.06539	0.07994	0.11498	0.7397
V127	0.26043	0	0.33226	0.40732
V128	0	0	0.13708	0.86292
V129	0.66974	0.19768	0.13258	0
V130	0.10303	0.59984	0.29712	0
V131	0.15811	0.80577	0.03612	0
V132	1	0	0	0
V133	1	0	0	0
V134	0.23372	0.40446	0.18096	0.18086
V135	0.08399	0	0.24806	0.66794
V136	0.40808	0.39884	0.02635	0.16674
V137	0.7724	0	0.2276	0
V138	0.34896	0.40676	0.21503	0.02925
V139	0.50097	0.18433	0.23364	0.08106
V140	0.02507	0	0.11653	0.8584
V141	0.15141	0.18419	0.59087	0.07353
V142	0.87979	0	0.12021	0
V143	0.60416	0.22996	0.08892	0.07696
V144	0.27982	0.1125	0.23223	0.37544
V145	0.10392	0.68479	0.21129	0
V146	0	0	0.00931	0.99069
V147	1	0	0	0
V148	0.22581	0.10023	0.6114	0.06256
V149	0.35132	0.46573	0.18295	0
V150	0.16771	0.27856	0.55373	0
V151	0.34828	0.58867	0.06304	0
V152	0.35446	0.42304	0.2225	0
V153	0.24508	0.69624	0.05868	0
V154	0.33697	0.42406	0.23897	0
V155	0.58245	0.13427	0.28328	0
V156	0.1143	0.19429	0.69142	0
V157	0.43811	0.14654	0.35016	0.06519
V158	0	0	0	1
V159	1	0	0	0
V160	0.85906	0	0.02028	0.12065
V161	0.25078	0	0	0.74922
V162	0.15131	0.30556	0.13524	0.40789
V163	0.22726	0.50043	0.22458	0.04773
V164	0.49754	0.29281	0.13613	0.07352
V165	0.02951	0.25493	0.03709	0.67848
V166	0	0.00745	0.15068	0.84187
V167	0.41513	0	0	0.58487
V168	0.40233	0.51746	0.08021	0
V169	0.25751	0	0.04516	0.69733
V170	0.19579	0.01067	0.6056	0.18794
V171	0.20411	0.27059	0.5253	0
V172	0.79983	0	0.20017	0
V173	0.04934	0.08012	0.10641	0.76413
V174	0.03413	0.12026	0.15527	0.69035
V175	0.14852	0.07321	0.77827	0
V176	0.11686	0.7167	0.16644	0
V177	0.13036	0.84333	0.02631	0
V178	0.13766	0.78302	0.06592	0.0134
V179	0.24171	0	0.46018	0.29811
V180	0.13856	0.77669	0.08475	0
V181	0.26232	0.16514	0.56467	0.00787
V182	0.39086	0.18876	0.42038	0
V183	0.29341	0.69762	0.00898	0
V184	1	0	0	0
V185	0.66754	0.33246	0	0
V186	0.23985	0.47918	0.28097	0
V187	1	0	0	0
V188	0.11766	0.20617	0.02698	0.64919
V189	0.96393	0	0	0.03607
V190	0.74205	0	0.25795	0
V191	0.25775	0.23357	0.50868	0
V192	0.45494	0.45307	0.08356	0.00843
V193	0.74926	0	0.24257	0.00817
V194	0.15766	0.80909	0.03325	0
V195	0.06795	0.1224	0.80965	0
V196	0	0	0.01839	0.98161
V197	0.57513	0	0	0.42487
V198	0.16185	0.4902	0.34795	0
V199	0.22544	0	0.2261	0.54846
V200	0.28233	0.56969	0.05973	0.08826
V201	0.22308	0.54593	0.23098	0
V202	0.09012	0.08326	0.79887	0.02775
V203	0.24933	0.41523	0.33543	0
V204	0.10209	0.58684	0.0373	0.27378
V205	0.08006	0.14028	0.77966	0
V206	0.11284	0.16163	0.72553	0
V207	0.23627	0.15483	0.09234	0.51656
V208	0.31604	0.09583	0.58813	0
V209	0.44821	0.45294	0.09886	0
V210	0.20965	0.68056	0.10979	0
V211	0.55418	0	0	0.44582
V212	0.5848	0.03327	0.38193	0
V213	0.80121	0	0.09918	0.09961
V214	0.4912	0.12463	0.20707	0.1771
V215	0.45563	0.00242	0.02255	0.51941
V216	0	0	0	1
V217	0.16148	0.51517	0.28658	0.03677
V218	0.22605	0.45847	0.22567	0.08981
V219	0.26	0.63591	0.05798	0.04611
V220	0.13873	0.80328	0.058	0
V221	0.94415	0	0	0.05585
V222	0.43673	0.13909	0.3982	0.02598
V223	0.07823	0.20149	0.72028	0
V224	1	0	0	0
V225	0.17627	0.75575	0.06798	0
V226	0.3742	0.09778	0.52802	0
V227	0.8792	0	0.1208	0
V228	0.94892	0.00853	0.04256	0
V229	0.07985	0.11661	0.80355	0
V230	0	0	0	1
V231	0.06193	0.2896	0.17874	0.46974
V232	0.19053	0.67339	0.0378	0.09828
V233	0.71731	0.04922	0.21199	0.02148
V234	0.15512	0.79338	0.05151	0
V235	0.44858	0.07381	0.47761	0
V236	0.11881	0.13996	0.74123	0
V237	0.16873	0	0.01635	0.81492
V238	0.23764	0.51918	0.24318	0
V239	0.16236	0.4344	0.05006	0.35318
V240	0.57446	0.03453	0.39101	0
V241	0.07987	0.09995	0.82018	0
V242	0.24097	0.66201	0.09702	0
V243	0.33286	0.07366	0.59348	0
V244	0.29431	0.05268	0.65301	0
V245	0.70843	0.25764	0.03393	0
V246	0.12846	0.20203	0.66951	0
V247	0.22647	0.08072	0.69282	0
V248	0	0	0.04644	0.95356
V249	0.05818	0.12899	0.81283	0
V250	0.85223	0	0.14777	0
V251	1	0	0	0
V252	0.11554	0.7379	0.14655	0
V253	0.52614	0	0.21219	0.26167
V254	0.12474	0.80879	0.06648	0
V255	0.17231	0.80176	0.02593	0
V256	0.26221	0.24414	0.49365	0
V257	0.57639	0.05857	0.27198	0.09307
V258	0.28075	0.28462	0.43463	0
V259	0.1056	0.32366	0.57074	0
V260	0.06274	0.31898	0.61828	0
V261	0.76582	0	0.19792	0.03627
V262	0.10059	0	0.03052	0.86889
V263	0.14188	0.83048	0.02764	0
V264	0.27036	0.00709	0.51189	0.21066
V265	0	0	0.17306	0.82694
V266	0.74556	0.25444	0	0
V267	0.02424	0.16987	0.3984	0.40749
V268	0.526	0	0.15177	0.32223
V269	0.09572	0.53864	0.36565	0
V270	0.76791	0	0.23209	0
V271	0.98823	0.00071	0.00358	0.00748
V272	0.18923	0.75567	0.0551	0
V273	0	0	0.03632	0.96368
V274	0.83407	0	0.16316	0.00277
V275	0.0584	0.12433	0.81727	0
V276	0.66303	0.31374	0.0149	0.00833
V277	0.08468	0.19495	0.23932	0.48105
V278	0.06284	0	0.41249	0.52467
V279	0.84884	0.01033	0.1123	0.02853
V280	0	0	0	1
V281	0.71039	0	0.14274	0.14687
V282	0.12832	0.13666	0.73502	0
V283	0.34491	0.55839	0.0967	0
V284	0.14186	0.78547	0.07267	0
V285	0.12694	0.09763	0.77543	0
V286	0.36844	0.51032	0.12125	0
V287	0.21643	0.75064	0.03293	0
V288	0.09894	0.30785	0.49252	0.10069
V289	0.37582	0.22771	0.39648	0
V290	0.94389	0.05611	0	0
V291	0.5578	0.06288	0.37932	0
V292	1	0	0	0
V293	0.37263	0.0381	0.58927	0
V294	0.19318	0.38245	0.01287	0.41149
V295	0.04878	0.15666	0.2871	0.50746
V296	0.25598	0.16676	0.57725	0
V297	0.01534	0	0.08628	0.89838
V298	0.36432	0.11708	0.5186	0
V299	0.14154	0.26746	0.04456	0.54643
V300	0	0	0.31993	0.68007
V301	0.20194	0.16477	0.63329	0
V302	0.74869	0.25131	0	0
V303	0.09064	0.56517	0.34419	0
V304	0.13867	0.08454	0.75492	0.02187
V305	0.22336	0.17288	0.51101	0.09274
V306	0.95618	0.03344	0.01039	0
V307	0.13904	0.82166	0.0393	0
V308	0.3561	0.22748	0.33872	0.0777
V309	0.49901	0.29852	0.04048	0.16199
V310	0.17091	0.32453	0.2148	0.28976
V311	0.61408	0.38592	0	0
V312	0.2112	0.64547	0.14333	0
V313	0	0	0.06792	0.93208
V314	0.11991	0.50358	0.16853	0.20798
V315	0.26904	0.61674	0.08481	0.02941
V316	0.42442	0.14439	0.41572	0.01546
V317	0.23291	0.66742	0.09967	0
V318	0.15301	0.5887	0.04548	0.21281
V319	0.12211	0.13654	0.74134	0
V320	0.15481	0.19896	0.64623	0
V321	0.7327	0.2673	0	0
V322	0.32414	0.31775	0.10673	0.25138
V323	0.00539	0	0.12625	0.86836
V324	0.75618	0.20631	0.0375	0
V325	0.39734	0.56205	0.0406	0
V326	0.10769	0.59267	0.14884	0.15079
V327	0.03363	0.09604	0.19617	0.67415
V328	0.12727	0.08396	0.75914	0.02964
V329	0.27712	0.06068	0.23412	0.42807
V330	0.50819	0	0.36462	0.12718
V331	0.51078	0	0.05199	0.43724
V332	0	0	0.28082	0.71918
V333	0.52451	0.0762	0.39929	0
V334	0.46597	0	0.39792	0.13611
V335	0.11006	0.37011	0.51983	0
V336	0.3112	0.64248	0.04632	0
V337	0.3692	0.37294	0.25787	0
V338	0.11778	0.84944	0.03278	0
V339	0.18197	0.0829	0.73514	0
V340	0.14476	0.26422	0.56197	0.02904
V341	0	0	0.07627	0.92373
V342	0.35316	0.0224	0.62198	0.00247
V343	1	0	0	0
V344	0.76653	0.10326	0.13021	0
V345	0.06767	0.12008	0.81226	0
V346	0.35663	0.07238	0.34697	0.22402
V347	0	0	0.17522	0.82478
V348	0.18595	0.62764	0.18642	0
V349	0.44597	0.17017	0.38386	0
V350	0.13426	0.70515	0.16059	0
V351	0.02063	0	0.53061	0.44877
V352	0.11427	0.09996	0.78577	0
V353	1	0	0	0
V354	0.15959	0.62464	0.21577	0
V355	0.38333	0.08338	0.49109	0.0422
V356	0	0	0.1323	0.8677
V357	0.22578	0.34312	0.33199	0.09912
V358	0.73509	0.03144	0.05813	0.17534
V359	0.75844	0	0.00962	0.23194
V360	0.63765	0.36235	0	0
V361	0.06889	0.45659	0.47452	0
V362	0.1177	0.84308	0.03923	0
V363	0.27214	0.13108	0.51362	0.08316
V364	0.24179	0.11414	0.64406	0
V365	0.31759	0	0	0.68241
V366	0.21631	0.65185	0.13184	0
V367	0.76218	0.07067	0	0.16715
V368	0.21995	0.66467	0.11538	0
V369	0.08649	0.41174	0.50177	0
V370	0.37366	0.26862	0.35772	0
V371	0.31386	0.64032	0.04582	0
V372	0.22736	0	0.17065	0.60199
V373	0.16676	0.15225	0.53977	0.14123
V374	0.86501	0	0.13499	0
V375	0.02501	0	0.22079	0.7542
V376	0	0	0.14241	0.85759
V377	0.92212	0	0	0.07788
V378	0.00706	0	0.54549	0.44745
V379	0.50369	0.15285	0.00896	0.3345
V380	0.23656	0.00483	0.27835	0.48026
V381	0.88133	0	0.05736	0.06131
V382	0.13845	0.10984	0.75171	0
V383	0.97779	0	0	0.02221
V384	0.72538	0.01867	0.14617	0.10978
V385	0.99012	0	0.00988	0
V386	0.39432	0	0.15416	0.45152
V387	0.69366	0.12222	0.18412	0
V388	0.50214	0.3246	0.17326	0
V389	0.53217	0.46495	0.00288	0
V390	0.35873	0.24977	0.3915	0
V391	0.60104	0.02151	0.0095	0.36795
V392	0.55646	0.20584	0.19375	0.04396
V393	0.38967	0.24274	0.36758	0
V394	0.17632	0.21199	0.1661	0.44559
V395	0.34604	0.39848	0.23692	0.01857
V396	0.13163	0.83214	0.03623	0
V397	0.89943	0.03244	0.06814	0
V398	0.61907	0.08146	0.12056	0.1789
V399	0.31018	0.52248	0.16734	0
V400	0.10969	0.61128	0.11615	0.16288
V401	0.11418	0.20984	0.67598	0
V402	0.90954	0.09046	0	0
V403	0	0	0.08194	0.91806
V404	0.16495	0.2416	0.59344	0
V405	0.3007	0	0.20815	0.49115
V406	0.77212	0.21906	0.00882	0
V407	0.11778	0.84944	0.03278	0
V408	0.19493	0.25501	0.45406	0.096
V409	0	0	0	1
V410	0.20715	0.74392	0.04893	0
V411	0.52267	0	0	0.47733
V412	0.25549	0.08907	0.54846	0.10698
V413	0.18539	0.49143	0.24032	0.08287
V414	0.1385	0.51248	0.34902	0
V415	0.58383	0	0.26071	0.15546
V416	0.06931	0.15617	0.77452	0
V417	0.47541	0.52459	0	0
V418	0.1167	0.0387	0.23627	0.60833
V419	0	0	0	1
V420	0.12656	0.81242	0.06102	0
V421	0.24382	0.09218	0.664	0
V422	0.00241	0	0.0242	0.97339
V423	0.14182	0.10214	0.75604	0
V424	0.05521	0.0695	0.70418	0.17111
V425	0.13427	0.28354	0.58219	0
V426	0.1608	0.1149	0.7243	0
V427	0.1744	0.41362	0.25723	0.15475
V428	0.21763	0.69575	0.08662	0
V429	0	0	0	1
V430	0.89045	0.10955	0	0
V431	0.28261	0	0.52754	0.18984
V432	0.16285	0	0.10149	0.73566
V433	0.20255	0.73058	0.05099	0.01588
V434	0.48534	0	0.05678	0.45788
V435	0.65108	0	0.11232	0.23659
V436	0.50169	0	0.10786	0.39045
V437	0.36575	0.19579	0.00838	0.43008
V438	0.77403	0.11494	0.03363	0.0774
V439	0.01927	0	0.05297	0.92775
V440	0.64832	0	0	0.35168
V441	0.14914	0.17832	0.63062	0.04192
V442	0.45447	0.3372	0.1685	0.03983
V443	0.88602	0	0.05049	0.06349
V444	0.06767	0.12008	0.81226	0
V445	0.69501	0	0.30499	0
V446	0.16475	0.74605	0.08919	0
V447	0.75236	0.06543	0.18221	0
V448	0.02299	0	0.30614	0.67087
V449	0.67566	0.01776	0.30658	0
V450	0.25385	0.72786	0.01828	0
V451	1	0	0	0
V452	0	0	0.07903	0.92097
V453	0.95298	0.01394	0.03308	0
V454	0.1179	0.81115	0.07095	0
V455	0.69613	0.01352	0.29035	0
V456	0.43529	0.1329	0.41518	0.01664
V457	0	0	0	1
V458	0.41686	0.19144	0.0031	0.3886
V459	0.1415	0.72852	0.12998	0
V460	1	0	0	0
V461	0	0	8e-05	0.99992
V462	0.51709	0.20855	0	0.27437
V463	0.3728	0.45094	0.17626	0
V464	0.71213	0	0	0.28787
V465	0.54092	0.41446	0.04462	0
V466	0.7593	0.13998	0	0.10073
V467	0.41324	0.51226	0.07451	0
V468	0.60024	0.3627	0.03706	0
V469	0.05726	0.17024	0.39419	0.37831
V470	0.68243	0.09535	0.19601	0.0262
V471	0.40428	0.02625	0.05093	0.51854
V472	0.48949	0.31415	0	0.19636
V473	0.19008	0.51248	0.29744	0
V474	0.10755	0	0.1264	0.76604
V475	0.32875	0.39944	0.11465	0.15716
V476	0.18705	0	0.05536	0.75759
V477	0.7404	0	0.21403	0.04557
V478	0.28347	0.58937	0.04041	0.08675
V479	0.0874	0.16061	0.75199	0
V480	0.16783	0.31297	0.08266	0.43653
V481	0.20463	0.08829	0.70708	0
V482	0.78697	0.12536	0.08767	0
V483	0.20461	0.03489	0.13278	0.62771
V484	0	0	0.05576	0.94424
V485	0.26196	0.68679	0.05126	0
V486	0.4149	0.25332	0.16552	0.16626
V487	0.07822	0	0.13634	0.78544
V488	0.06512	0.09697	0.8379	0
V489	0.27335	0.13953	0.58712	0
V490	0.49103	0.30581	0.0939	0.10925
V491	0.5475	0.42608	0.02642	0
V492	0.13872	0.72964	0.13165	0
V493	0	0	0	1
V494	0.28418	0.19081	0.52501	0
V495	0.31876	0.55174	0.1295	0
V496	0.38744	0.60933	0.00322	0
V497	0.06814	0.11633	0.81553	0
V498	0.47365	0.02327	0.0714	0.43168
V499	0.69162	0.22226	0.08612	0
V500	0.17287	0.17785	0.64928	0
V501	0	0	0	1
V502	0.62672	0.24479	0.12848	0
V503	0.30728	0.05025	0.26315	0.37932
V504	0.35338	0.61992	0.02669	0
V505	0.32082	0.20557	0.30741	0.16619
V506	0.1914	0.28162	0.48757	0.03941
V507	0.76109	0.06208	0.12931	0.04752
V508	0.86953	0.12141	0.00905	0
V509	0.32934	0.07843	0.54156	0.05067
V510	0.31234	0.47335	0.21432	0
V511	0.14031	0.45066	0.08242	0.32661
V512	0.33494	0	0.1007	0.56436
V513	0.19178	0.59448	0.21375	0
V514	0	0	0	1
V515	0.93908	0.00149	0.02832	0.03112
V516	1	0	0	0
V517	0.0297	0	0.35435	0.61595
V518	1	0	0	0
V519	0.15594	0.79272	0.05134	0
V520	0.07951	0.00958	0.7135	0.19742
V521	0.63324	0.03527	0.33149	0
V522	0.0675	0.1669	0.64167	0.12392
V523	0.48767	0.10382	0.30151	0.107
V524	0.11633	0.68847	0.1952	0
V525	0.40027	0.17036	0.04119	0.38818
V526	0.80418	0.02994	0.08018	0.0857
V527	0.30703	0	0.47007	0.2229
V528	0.22352	0.75324	0.02324	0
V529	0.09618	0	0.32771	0.57611
V530	0.07517	0.26484	0.65998	0
V531	0.12728	0.75829	0.11443	0
V532	0.29804	0.33133	0.04722	0.32341
V533	0.41772	0.3497	0.17215	0.06043
V534	0.07416	0.05074	0.76405	0.11105
V535	0.67102	0	0	0.32898
V536	0.2632	0	0.43862	0.29818
V537	0.66237	0.22015	0.11748	0
V538	0.61932	0	0.09235	0.28834
V539	0.39128	0.42249	0.18623	0
V540	0.30536	0.61422	0.08041	0
V541	0.11945	0.54515	0.11094	0.22446
V542	0.30665	0.10138	0.31735	0.27462
V543	1	0	0	0
V544	0.17022	0.02792	0.25659	0.54527
V545	0.52709	0.0932	0.09099	0.28872
V546	0.16337	0.75954	0.07709	0
V547	0.13161	0.58434	0.28405	0
V548	0.26106	0.65783	0.0811	0
V549	0.38044	0.057	0.56256	0
V550	0.73258	0	0	0.26742
V551	0.30027	0.64452	0.05521	0
V552	0.07832	0.58586	0.03529	0.30052
V553	0.28899	0.18055	0.53046	0
V554	0.05452	0	0.0703	0.87518
V555	0.19021	0.23786	0.40454	0.16739
V556	0.0614	0.12786	0.81075	0
V557	0.95895	0	0	0.04105
V558	0.20671	0.72191	0.07138	0
V559	0.11563	0.70896	0.17541	0
V560	0.77776	0.22224	0	0
V561	0.0584	0.12433	0.81727	0
V562	0.91366	0	0.08491	0.00144
V563	0.30197	0.04957	0.64846	0
V564	0.12329	0.14976	0.72695	0
V565	0.22934	0.28226	0.4212	0.06719
V566	0.88139	0.0211	0	0.09751
V567	0.37331	0.44443	0.05077	0.13149
V568	0.28723	0	0.02994	0.68284
V569	0.8292	0	0	0.1708
V570	0.09787	0.3303	0.57183	0
V571	0.97065	0.02935	0	0
V572	0.53749	0.004	0.45851	0
V573	0.10493	0.11577	0.03997	0.73933
V574	0.14924	0.68316	0.1676	0
V575	0.02446	0.00669	0.22616	0.74269
V576	0.26595	0.6896	0.04445	0
V577	0.0415	0	0.31405	0.64445
V578	0.14372	0.12841	0.69395	0.03392
V579	0.12516	0.76428	0.11056	0
V580	0.16512	0	0.13157	0.70331
V581	0.05652	0	0.01875	0.92473
V582	0.75227	0.0971	0.03801	0.11263
V583	0.05959	0.06537	0.68533	0.18971
V584	0.59272	0.14269	0.26459	0
V585	0	0	0.5842	0.4158
V586	0.32404	0.04741	0.62855	0
V587	0.33328	0.04996	0.61676	0
V588	0.80478	0	0	0.19522
V589	0.18718	0.72211	0.09071	0
V590	0.15544	0.66867	0.17588	0
V591	0	0	0.29465	0.70535
V592	0.21714	0.0971	0.68577	0
V593	0.71314	0	0.17465	0.11221
V594	0.41896	0.27886	0.30219	0
V595	0	0	0	1
V596	0.10903	0.29648	0.30213	0.29235
V597	0.09566	0.56285	0.34149	0
V598	0.08582	0.18664	0.72754	0
V599	0.7179	0.27714	0.00496	0
V600	0.4833	0.44794	0.06876	0
V601	0.2798	0.26878	0.1228	0.32862
V602	0	0	0	1
V603	0.05329	0.39828	0.0495	0.49894
V604	0.58014	0.11541	0.30445	0
V605	0.16492	0.36144	0.43686	0.03677
V606	0.88613	0.11198	0	0.00189
V607	0.79582	0	0.08987	0.11431
V608	0.33219	0.17155	0.4224	0.07385
V609	0.08056	0.24664	0.32422	0.34857
V610	0.90873	0	0.06089	0.03038
V611	0.35646	0	0.01561	0.62793
V612	0.09721	0.16522	0.73757	0
V613	0.11155	0.35953	0.52892	0
V614	0.92997	2e-05	0.03032	0.03969
V615	0.15191	0	0.01004	0.83804
V616	0.21812	0.67925	0.10263	0
V617	0.53373	0.15297	0.3133	0
V618	0.85468	0	0	0.14532
V619	0.51059	0	0.36246	0.12694
V620	0.10303	0.59984	0.29712	0
V621	0.56999	0.12883	0.20612	0.09507
V622	0.42885	0.22431	0.34684	0
V623	0.02095	0	0.25087	0.72818
V624	0.9021	0.0979	0	0
V625	0.39775	0.47491	0.12734	0
V626	1	0	0	0
V627	0	0	0.07053	0.92947
V628	0.00555	0.19977	0.06768	0.72701
V629	0.23671	0.30957	0.33029	0.12344
V630	0.11324	0.35831	0.52845	0
V631	0.04633	0.17056	0.19139	0.59172
V632	0.72019	0	0.11981	0.16
V633	0.06513	0.12155	0.81332	0
V634	0.46234	0.24806	0.2896	0
V635	0.16374	0.76075	0.06226	0.01325
V636	0.2038	0.16409	0.63211	0
V637	0.45475	0.1661	0.12025	0.2589
V638	0.53529	0.23646	0.09557	0.13268
V639	0.34594	0.39442	0.25964	0
V640	0.11033	0.21177	0.6779	0
V641	1	0	0	0
V642	0.9035	0.0965	0	0
V643	0.0743	0.20996	0.53638	0.17936
V644	1	0	0	0
V645	0.34371	0.38579	0.2705	0
V646	0.12655	0.84205	0.0314	0
V647	0.21842	0.14681	0.63477	0
V648	0.49736	0.3861	0.11654	0
V649	0.0947	0.14549	0.7598	0
V650	0.12984	0.15879	0.71136	0
V651	0.36852	0.03223	0.59925	0
V652	0.1701	0.09277	0.52364	0.21349
V653	0.25247	0.61261	0.13492	0
V654	0.79309	0.16819	0.03872	0
V655	0.16248	0.59187	0.05895	0.18671
V656	0.33819	0.25263	0.02368	0.38549
V657	0	0	0.02715	0.97285
V658	0.74055	0.18164	0.06453	0.01328
V659	0.44043	0.08478	0.40345	0.07134
V660	0.15082	0.82217	0.02701	0
V661	0.15377	0.45118	0.09559	0.29945
V662	0.5023	0.0196	0.4781	0
V663	0.32908	0.10648	0.56444	0
V664	0.27116	0.1183	0.61054	0
V665	0.81275	0.15845	0.0288	0
V666	0.72765	0	0.06196	0.21039
V667	0.86524	0.02001	0.11475	0
V668	0.22964	0.68696	0.08339	0
V669	0.34422	0.39792	0.25786	0
V670	0.19764	0.78132	0.02104	0
V671	0.46901	0.27371	0.25728	0
V672	0.08094	0.1237	0.79536	0
V673	0.35391	0.38053	0.26306	0.0025
V674	0.87641	0.10714	0.00084	0.01562
V675	0.24697	0.34564	0.36349	0.0439
V676	0.04645	0.04909	0.19493	0.70953
V677	0.5063	0.38085	0.11286	0
V678	0.60349	0.39651	0	0
V679	0.11619	0.34068	0.54313	0
V680	0.38958	0.48962	0.1208	0
V681	1	0	0	0
V682	0.18729	0.32296	0.48976	0
V683	0.12433	0.84177	0.0339	0
V684	0.79685	0.13104	0.0721	0
V685	0.5776	0.31065	0.11175	0
V686	0.1707	0.16247	0.21546	0.45137
V687	0	0	0	1
V688	0.51644	0.47868	0.00487	0
V689	0.29656	0	0.00484	0.6986
V690	0.54488	0.05172	0.4034	0
V691	0.21534	0.07573	0.70894	0
V692	0.15503	0.19607	0.6489	0
V693	0.34428	0.10211	0.42646	0.12715
V694	0	0	0.4033	0.5967
V695	0.3081	0	0.17399	0.51791
V696	0.09293	0	0.05173	0.85533
V697	0	0	0	1
V698	0.94872	0	0	0.05128
V699	0.67758	0.25913	0.06329	0
V700	0.26626	0	0	0.73374
V701	0.24827	0.52664	0.16133	0.06375
V702	0.73763	0	0	0.26237
