CD56NK	CD4MemoryT	CD19B	CD14
V113	0.18651	0.0568	0.14284	0.61384
V114	0.23175	0.01792	0.06009	0.69024
V115	0.0086	0.76502	0.21986	0.00652
V116	0.15763	0.26001	0.35716	0.2252
V117	0.73164	0.19879	0.02519	0.04438
V118	0.1765	0.52071	0.02607	0.27672
V119	0.1017	0.03826	0.03441	0.82563
V120	0.08878	0.04092	0.85123	0.01907
V121	0.63263	0.0779	0.0759	0.21357
V122	0.97104	0.0047	0.00916	0.0151
V123	0.00616	0.43816	0.033	0.52268
V124	0.70001	0.23532	0	0.06466
V125	0.44651	0.36939	0.158	0.02609
V126	0.03047	0.09278	0.03475	0.842
V127	0.1586	0.01985	0.21447	0.60708
V128	0.0234	0.00056	0.08252	0.89352
V129	0.64517	0.17896	0.14009	0.03578
V130	0.00799	0.66167	0.32388	0.00646
V131	0.02667	0.87594	0	0.09739
V132	0.95308	0.004	0.0197	0.02322
V133	0.93781	0.00791	0.03975	0.01453
V134	0.11131	0.32108	0.11252	0.45508
V135	0.06874	0.00386	0.1415	0.7859
V136	0.25326	0.32786	0.00669	0.41219
V137	0.69895	0.01662	0.20899	0.07543
V138	0.235	0.3449	0.16062	0.25948
V139	0.38513	0.14581	0.17002	0.29905
V140	0.02254	0.04795	0.03663	0.89288
V141	0.06645	0.106	0.5191	0.30845
V142	0.82621	0.00247	0.17131	0
V143	0.46331	0.19638	0.05378	0.28652
V144	0.16391	0.09688	0.1379	0.60131
V145	0.00137	0.77286	0.21915	0.00662
V146	0.04543	0.00094	0.01949	0.93414
V147	0.93358	0.01148	0.01351	0.04143
V148	0.13945	0.03941	0.54747	0.27367
V149	0.30591	0.48478	0.20386	0.00545
V150	0.09824	0.19899	0.59486	0.10791
V151	0.23071	0.58246	0.02674	0.16009
V152	0.26975	0.40094	0.20325	0.12605
V153	0.11684	0.72108	0.01419	0.14789
V154	0.28514	0.42075	0.25497	0.03913
V155	0.53272	0.09459	0.25525	0.11744
V156	0.03397	0.09575	0.69603	0.17425
V157	0.33567	0.10304	0.2836	0.2777
V158	0.01197	0	0.01595	0.97208
V159	0.9076	0.04088	0	0.05152
V160	0.69121	0.0012	0.04887	0.25872
V161	0.19511	0	0.02052	0.78436
V162	0.06099	0.22782	0.06397	0.64722
V163	0.10376	0.43955	0.15294	0.30374
V164	0.36954	0.24252	0.09074	0.2972
V165	0.00728	0.20125	0	0.79147
V166	0.00727	0.05491	0.0516	0.88622
V167	0.32751	0	0.00322	0.66927
V168	0.32643	0.53296	0.06761	0.073
V169	0.17635	0.02521	0.02594	0.77251
V170	0.10816	0.00713	0.4693	0.41541
V171	0.15094	0.20281	0.59223	0.05402
V172	0.76248	0.00193	0.23005	0.00554
V173	0.02221	0.09468	0.02803	0.85508
V174	0.01373	0.10914	0.05715	0.81997
V175	0.06865	0.0052	0.75966	0.16649
V176	0.00859	0.82537	0.15952	0.00653
V177	0.01062	0.97057	0	0.01882
V178	0.00723	0.72117	0.00246	0.26914
V179	0.16077	0.00185	0.32863	0.50875
V180	0.03158	0.89745	0.07097	0
V181	0.18473	0.08765	0.51835	0.20927
V182	0.35087	0.13405	0.43973	0.07535
V183	0.20822	0.78151	0.00384	0.00644
V184	0.99121	0.00233	0.00644	1e-05
V185	0.61843	0.36734	0.00889	0.00533
V186	0.13178	0.44683	0.25079	0.17059
V187	0.96813	0.00511	0.02066	0.0061
V188	0.05118	0.1723	0	0.77652
V189	0.81833	0.00914	0.01204	0.16049
V190	0.71132	0.00607	0.27707	0.00554
V191	0.22176	0.16556	0.5597	0.05298
V192	0.33141	0.40748	0.03956	0.22155
V193	0.64062	0.0148	0.20151	0.14307
V194	0.0403	0.92705	0.00393	0.02872
V195	0.00942	0.01851	0.96257	0.00951
V196	0.00948	0.03961	0.00698	0.94393
V197	0.39898	0.02325	0.01774	0.56002
V198	0.07077	0.4868	0.36323	0.0792
V199	0.15659	0.00751	0.13952	0.69638
V200	0.1347	0.50273	0.01227	0.35029
V201	0.10636	0.52022	0.17662	0.1968
V202	0.01458	0.00904	0.74579	0.23059
V203	0.19388	0.40029	0.37762	0.02821
V204	0.0065	0.46183	0.00169	0.52997
V205	0.01799	0.03656	0.9253	0.02014
V206	0.05294	0.06761	0.87156	0.0079
V207	0.12471	0.12986	0.03971	0.70573
V208	0.29567	0.04043	0.64684	0.01706
V209	0.33459	0.41198	0.05682	0.19661
V210	0.09663	0.75752	0.08214	0.06371
V211	0.40207	0.00328	0.02365	0.571
V212	0.56813	0.02069	0.38569	0.02549
V213	0.64958	0.01296	0.08863	0.24882
V214	0.34548	0.10531	0.13978	0.40943
V215	0.27858	0.05499	0.01193	0.6545
V216	0.02874	0	0.01516	0.95611
V217	0.04375	0.44627	0.21588	0.2941
V218	0.10296	0.39046	0.15087	0.3557
V219	0.1129	0.5814	0.0072	0.2985
V220	0.00753	0.79527	0.00251	0.19469
V221	0.79887	0.0021	0.00253	0.1965
V222	0.35068	0.08745	0.33666	0.22522
V223	0.00671	0.10201	0.78372	0.10756
V224	0.98029	0.00221	0.0175	0
V225	0.06346	0.88113	0.04897	0.00645
V226	0.3601	0.05517	0.56828	0.01645
V227	0.82367	0.00164	0.16053	0.01417
V228	0.80766	0.03829	0.05083	0.10321
V229	0.01774	0.01488	0.93501	0.03237
V230	0.01057	0.00977	0.01519	0.96446
V231	0.01319	0.2089	0.08983	0.68808
V232	0.04475	0.58959	0	0.36567
V233	0.60838	0.05287	0.16912	0.16963
V234	0.04044	0.91845	0.02345	0.01767
V235	0.43128	0.03583	0.49477	0.03811
V236	0.04774	0.04365	0.80238	0.10623
V237	0.14442	0	0.02185	0.83372
V238	0.14813	0.53693	0.25046	0.06448
V239	0.06163	0.32706	0.01202	0.59929
V240	0.54307	0.01932	0.37997	0.05764
V241	0.01661	0.008	0.88186	0.09353
V242	0.14891	0.7519	0.08291	0.01628
V243	0.27532	0.02303	0.60213	0.09952
V244	0.23172	0.00452	0.65339	0.11036
V245	0.6558	0.23875	0.03841	0.06704
V246	0.06227	0.11777	0.78973	0.03023
V247	0.19709	0.01464	0.78809	0.00018
V248	0.01646	0.01215	0.03229	0.93909
V249	0.00063	0.02583	0.87919	0.09434
V250	0.80684	0.00175	0.18592	0.0055
V251	0.96159	0.02789	0.00438	0.00614
V252	0.01039	0.8461	0.14351	0
V253	0.36742	0.03643	0.13222	0.46393
V254	0.00997	0.94084	0.04195	0.00724
V255	0.04958	0.89944	0	0.05098
V256	0.20452	0.16933	0.50868	0.11748
V257	0.45043	0.05947	0.20259	0.28751
V258	0.20147	0.21755	0.41041	0.17058
V259	0.03551	0.26783	0.64115	0.05551
V260	0.0011	0.27065	0.72071	0.00754
V261	0.6467	0.01401	0.16419	0.1751
V262	0.08318	0.02815	0.00989	0.87878
V263	0.01943	0.95122	0	0.02935
V264	0.16712	0.01608	0.37976	0.43703
V265	0.023	0	0.10436	0.87265
V266	0.68845	0.30726	0.00429	0
V267	0	0.12168	0.24212	0.63619
V268	0.37656	0.00743	0.11274	0.50327
V269	0.00696	0.54633	0.38066	0.06606
V270	0.68491	0.01102	0.20758	0.09648
V271	0.82529	0.0382	0.0232	0.11331
V272	0.05755	0.79819	0.00785	0.1364
V273	0.044	0.00597	0.02519	0.92485
V274	0.72419	0.00034	0.15059	0.12488
V275	0.00136	0.01964	0.96879	0.01022
V276	0.53774	0.27481	0.00676	0.18069
V277	0.02987	0.14364	0.13005	0.69643
V278	0.0292	0.02723	0.24163	0.70194
V279	0.71905	0.03073	0.08955	0.16066
V280	0.01197	0	0.01595	0.97208
V281	0.55172	0.01229	0.11263	0.32336
V282	0.05946	0.04468	0.81524	0.08062
V283	0.23238	0.5302	0.04976	0.18766
V284	0.02893	0.91516	0.04916	0.00675
V285	0.08485	0.01188	0.9028	0.00048
V286	0.27594	0.50538	0.09555	0.12313
V287	0.10878	0.85447	0.00909	0.02766
V288	0.01394	0.22564	0.40068	0.35973
V289	0.32614	0.17218	0.40052	0.10116
V290	0.85739	0.13254	0.01007	0
V291	0.54917	0.04227	0.39331	0.01524
V292	0.9364	0.00371	0	0.05989
V293	0.33838	0.00792	0.60374	0.04997
V294	0.08242	0.29293	0	0.62464
V295	0.01318	0.11828	0.15644	0.7121
V296	0.20314	0.08414	0.59631	0.1164
V297	0.06216	0	0.05066	0.88718
V298	0.35062	0.06973	0.56328	0.01636
V299	0.06106	0.20611	0.00757	0.72526
V300	1e-05	0.01138	0.18698	0.80164
V301	0.13129	0.07618	0.6338	0.15873
V302	0.69418	0.29064	0	0.01519
V303	0.0011	0.58961	0.36763	0.04167
V304	0.0558	0.01304	0.71187	0.21929
V305	0.12676	0.11163	0.43016	0.33145
V306	0.85026	0.06001	0.03745	0.05228
V307	0.01917	0.9523	0.01033	0.0182
V308	0.24504	0.17056	0.2708	0.3136
V309	0.34068	0.24355	0.0175	0.39827
V310	0.07431	0.2448	0.12615	0.55473
V311	0.56301	0.42777	0.00372	0.0055
V312	0.1099	0.73153	0.13053	0.02804
V313	0.0021	0.06902	0.01165	0.91724
V314	0.014	0.40429	0.09417	0.48754
V315	0.12582	0.57014	0.02619	0.27785
V316	0.33901	0.08926	0.35812	0.21361
V317	0.09213	0.6585	0.03402	0.21535
V318	0.03139	0.48104	0.00673	0.48084
V319	0.06151	0.03918	0.85567	0.04364
V320	0.0822	0.1026	0.64185	0.17335
V321	0.67839	0.31733	0.00429	0
V322	0.19293	0.24912	0.05508	0.50287
V323	0.04238	0.00413	0.06566	0.88783
V324	0.71789	0.20246	0.05527	0.02438
V325	0.3479	0.60205	0.04455	0.0055
V326	0	0.49332	0.07586	0.43083
V327	0.0137	0.09255	0.08029	0.81345
V328	0.04469	0.01289	0.70961	0.23281
V329	0.16098	0.06339	0.1359	0.63973
V330	0.39608	0.00221	0.28803	0.31369
V331	0.32717	0.04804	0.03008	0.59471
V332	0.00621	0.02213	0.14521	0.82644
V333	0.46363	0.04237	0.35136	0.14264
V334	0.36061	0.00242	0.30742	0.32955
V335	0.02451	0.29521	0.50542	0.17486
V336	0.19342	0.65849	0.01406	0.13404
V337	0.32348	0.36381	0.27369	0.03902
V338	0.0026	0.98442	0.00503	0.00795
V339	0.14293	0.00833	0.84072	0.00802
V340	0.05625	0.1771	0.50901	0.25764
V341	0.01593	0.01162	0.04569	0.92675
V342	0.26462	0.00279	0.56274	0.16985
V343	0.97949	0.00948	0.00456	0.00647
V344	0.73135	0.11268	0.15597	0
V345	0.01151	0.02148	0.96627	0.00074
V346	0.23249	0.06698	0.24555	0.45498
V347	0.03219	0.00038	0.09613	0.87129
V348	0.05706	0.62051	0.12833	0.19409
V349	0.38603	0.11761	0.36047	0.13589
V350	0.03016	0.80848	0.16136	0
V351	0.01335	0.01131	0.33481	0.64053
V352	0.04806	0.01132	0.83594	0.10468
V353	0.89617	0.01016	0.02343	0.07024
V354	0.0487	0.68689	0.21151	0.05289
V355	0.29492	0.04353	0.42254	0.23901
V356	0.0234	0.00441	0.07422	0.89797
V357	0.11482	0.27082	0.25512	0.35924
V358	0.54166	0.06101	0.03563	0.3617
V359	0.55671	0.02901	0.02237	0.39191
V360	0.59549	0.37549	0.01429	0.01473
V361	0.00086	0.44497	0.54716	0.00701
V362	0.00264	0.97837	0.01125	0.00774
V363	0.17825	0.0747	0.43341	0.31364
V364	0.17176	0.03668	0.66271	0.12884
V365	0.23778	0.00884	0.00791	0.74548
V366	0.08056	0.64555	0.0692	0.20469
V367	0.56732	0.09079	0.00198	0.33992
V368	0.0942	0.70968	0.07005	0.12608
V369	0.01677	0.3902	0.58616	0.00687
V370	0.33859	0.23265	0.38968	0.03909
V371	0.20662	0.68694	0.02118	0.08526
V372	0.14381	0.02421	0.09224	0.73974
V373	0.07707	0.09066	0.4358	0.39647
V374	0.81401	0.0063	0.17969	0
V375	0.03046	0.0151	0.11089	0.84355
V376	0.02299	0.01123	0.07366	0.89212
V377	0.76545	0	0.00708	0.22747
V378	0.00547	0.01148	0.34407	0.63898
V379	0.32377	0.13535	0.00607	0.53481
V380	0.13492	0.03813	0.16099	0.66597
V381	0.73667	0.0056	0.07163	0.18609
V382	0.09177	0.02034	0.87981	0.00807
V383	0.832	0.00227	0.03593	0.1298
V384	0.56508	0.04352	0.10781	0.28358
V385	0.87419	0.00686	0.05815	0.0608
V386	0.27798	0.00319	0.11242	0.60641
V387	0.63345	0.10079	0.16429	0.10147
V388	0.40573	0.26902	0.12847	0.19677
V389	0.44927	0.46241	0.0076	0.08072
V390	0.33993	0.21837	0.43606	0.00565
V391	0.39851	0.06075	0.01111	0.52963
V392	0.45074	0.16216	0.1428	0.2443
V393	0.30654	0.17579	0.32555	0.19212
V394	0.08189	0.15911	0.08957	0.66943
V395	0.23575	0.33636	0.1811	0.24679
V396	0.00992	0.95663	0.00449	0.02896
V397	0.81948	0.05403	0.08346	0.04303
V398	0.44926	0.08452	0.07696	0.38925
V399	0.21231	0.51342	0.13579	0.13847
V400	0	0.51142	0.04971	0.43887
V401	0.0354	0.11924	0.73748	0.10788
V402	0.83224	0.13983	0.02793	0
V403	0.01593	0.006	0.05334	0.92473
V404	0.09693	0.15431	0.61464	0.13411
V405	0.20111	0.01253	0.13127	0.65509
V406	0.67365	0.19355	0.01242	0.12038
V407	0.0026	0.98442	0.00503	0.00795
V408	0.09134	0.18926	0.37142	0.34798
V409	0.00444	0.00449	0.01606	0.97502
V410	0.09688	0.85282	0.02251	0.02779
V411	0.40338	0.00023	0	0.59639
V412	0.16206	0.04347	0.45872	0.33576
V413	0.05463	0.42722	0.16037	0.35778
V414	0.03356	0.47461	0.31881	0.17302
V415	0.44468	0.01344	0.19367	0.34821
V416	0.01029	0.06031	0.92905	0.00035
V417	0.42	0.57065	0.00372	0.00563
V418	0.06001	0.0584	0.11076	0.77083
V419	0.01164	0	0.02136	0.967
V420	0.00132	0.86827	0.00866	0.12175
V421	0.16877	0.02253	0.65488	0.15382
V422	0.03597	0.03143	0.0063	0.92629
V423	0.08888	0.01233	0.86814	0.03065
V424	0	0.02759	0.56625	0.40616
V425	0.05824	0.19674	0.596	0.14901
V426	0.09639	0.02655	0.78551	0.09155
V427	0.0657	0.33021	0.16733	0.43676
V428	0.09478	0.74894	0.04406	0.11222
V429	0.01089	0	0.02837	0.96074
V430	0.78265	0.12088	0.0124	0.08407
V431	0.17934	0.01105	0.39853	0.41107
V432	0.09126	0.05185	0.03415	0.82274
V433	0.05637	0.67518	0	0.26845
V434	0.3148	0.04186	0.03771	0.60564
V435	0.49026	0.00414	0.09565	0.40995
V436	0.35644	0.00338	0.08911	0.55107
V437	0.21551	0.16413	0.00144	0.61892
V438	0.6215	0.10899	0.02369	0.24582
V439	0.02438	0.05787	0.00531	0.91244
V440	0.45653	0.01714	0.0229	0.50343
V441	0.06736	0.09	0.5737	0.26894
V442	0.33508	0.28036	0.12048	0.26408
V443	0.74275	0.00177	0.07095	0.18452
V444	0.01151	0.02148	0.96627	0.00074
V445	0.65739	0.00876	0.29876	0.03509
V446	0.03571	0.81842	0.04508	0.10079
V447	0.66626	0.05983	0.15198	0.12193
V448	0.01353	0.03387	0.15308	0.79951
V449	0.59625	0.02201	0.25864	0.1231
V450	0.16441	0.82433	0.01126	0
V451	0.9443	0.03205	0	0.02365
V452	0.02536	0.00074	0.05295	0.92095
V453	0.84004	0.04573	0.05165	0.06258
V454	0.00193	0.93857	0.04144	0.01806
V455	0.63948	0.01731	0.26633	0.07688
V456	0.35173	0.08032	0.35554	0.21241
V457	0.00444	0.01075	0.01015	0.97466
V458	0.25153	0.16281	0.00143	0.58423
V459	0.01587	0.7765	0.08138	0.12625
V460	0.9605	0.00445	0.02009	0.01496
V461	0.04585	0.01211	0.00678	0.93527
V462	0.33527	0.18211	0	0.48262
V463	0.27787	0.42773	0.14326	0.15114
V464	0.48603	0.06075	0.00185	0.45136
V465	0.42792	0.36407	0.01907	0.18895
V466	0.58843	0.13371	0.00184	0.27602
V467	0.35244	0.53023	0.06814	0.04919
V468	0.54214	0.3491	0.03958	0.06919
V469	0.0133	0.12036	0.24532	0.62103
V470	0.57926	0.08113	0.15511	0.18449
V471	0.24597	0.06214	0.02438	0.66751
V472	0.31852	0.26093	0	0.42055
V473	0.11068	0.53366	0.3271	0.02856
V474	0.1	0	0.07815	0.82185
V475	0.18466	0.3281	0.06474	0.42249
V476	0.14357	0.00321	0.04143	0.81179
V477	0.61683	0.01995	0.17436	0.18886
V478	0.13389	0.51972	0.00171	0.34467
V479	0.01551	0.05999	0.80474	0.11976
V480	0.07192	0.23555	0.03189	0.66063
V481	0.16793	0.01201	0.80148	0.01858
V482	0.74181	0.11865	0.09511	0.04443
V483	0.11136	0.06446	0.0552	0.76899
V484	0.01617	0.03674	0.01829	0.9288
V485	0.12696	0.69295	0.00767	0.17242
V486	0.27322	0.20126	0.10838	0.41715
V487	0.05978	0.02082	0.06463	0.85477
V488	0.00051	0.00774	0.84845	0.14329
V489	0.24592	0.07345	0.66328	0.01736
V490	0.35023	0.24968	0.05476	0.34532
V491	0.48002	0.41287	0.02627	0.08084
V492	0.02786	0.84366	0.12209	0.00638
V493	0.01384	0.00017	0.00564	0.98035
V494	0.21557	0.11554	0.49965	0.16924
V495	0.25418	0.5925	0.12611	0.02721
V496	0.30289	0.63765	0	0.05946
V497	0.00988	0.01258	0.96778	0.00976
V498	0.2946	0.06204	0.03692	0.60644
V499	0.66726	0.22064	0.10708	0.00502
V500	0.11153	0.09206	0.74157	0.05484
V501	0.00445	0	0.02972	0.96583
V502	0.60272	0.22845	0.13273	0.0361
V503	0.18751	0.05743	0.16261	0.59245
V504	0.25563	0.65212	0.00794	0.0843
V505	0.20108	0.1573	0.22517	0.41644
V506	0.09341	0.20565	0.43139	0.26955
V507	0.6334	0.06423	0.10054	0.20183
V508	0.79208	0.1232	0.03105	0.05368
V509	0.24204	0.03759	0.46624	0.25413
V510	0.25717	0.49337	0.24386	0.0056
V511	0.04082	0.34188	0.03253	0.58477
V512	0.22152	0.0234	0.06016	0.69493
V513	0.08342	0.62664	0.19932	0.09062
V514	0.01073	0.03429	0.00291	0.95208
V515	0.78043	0.03736	0.03592	0.14629
V516	0.93037	0.06346	0	0.00617
V517	0.02968	0.00928	0.20339	0.75765
V518	0.97074	0.02251	0	0.00675
V519	0.02545	0.83731	0.00274	0.1345
V520	0.02239	0.00165	0.55322	0.42274
V521	0.61255	0.0255	0.3262	0.03575
V522	0.00499	0.08803	0.53749	0.3695
V523	0.36639	0.08333	0.22858	0.3217
V524	0.00777	0.77209	0.17925	0.04089
V525	0.24195	0.14428	0.01716	0.59662
V526	0.65026	0.04924	0.05821	0.24229
V527	0.20206	0.0101	0.34444	0.4434
V528	0.10633	0.83185	0	0.06182
V529	0.04933	0.03335	0.17873	0.73859
V530	0.00602	0.16988	0.67645	0.14765
V531	0.02009	0.87402	0.10589	0
V532	0.1638	0.25462	0.01766	0.56393
V533	0.29531	0.29157	0.12081	0.29231
V534	0.00594	0.00747	0.65892	0.32768
V535	0.51136	0	0.00681	0.48183
V536	0.18402	0	0.31476	0.50122
V537	0.64356	0.20985	0.13217	0.01442
V538	0.43805	0.02912	0.06638	0.46645
V539	0.28964	0.37958	0.14166	0.18912
V540	0.22361	0.66512	0.06095	0.05032
V541	0.01413	0.4329	0.04919	0.50377
V542	0.19284	0.08171	0.21665	0.5088
V543	0.87216	0.00265	0.00753	0.11766
V544	0.09139	0.05085	0.13517	0.72259
V545	0.35304	0.09272	0.05327	0.50097
V546	0.05159	0.88354	0.05839	0.00648
V547	0.0375	0.63742	0.30814	0.01695
V548	0.17585	0.74467	0.07368	0.0058
V549	0.36827	0.0192	0.59593	0.0166
V550	0.55317	0.01289	0	0.43393
V551	0.1964	0.70165	0.02781	0.07415
V552	0.00021	0.44859	0.00178	0.54942
V553	0.26118	0.11521	0.59497	0.02863
V554	0.04277	0.04848	0.01627	0.89248
V555	0.08891	0.17317	0.30007	0.43785
V556	0.00107	0.02252	0.9309	0.0455
V557	0.80804	0.01391	0.00684	0.17122
V558	0.06908	0.74736	0.02104	0.16252
V559	0.01019	0.80796	0.18186	0
V560	0.71895	0.27518	0	0.00587
V561	0.00136	0.01964	0.96879	0.01022
V562	0.79069	0.00267	0.09498	0.11166
V563	0.27812	0.00669	0.7082	0.00699
V564	0.06393	0.05807	0.85879	0.0192
V565	0.12805	0.21128	0.3532	0.30747
V566	0.69289	0.06217	0.00218	0.24276
V567	0.22026	0.37604	0.01848	0.38522
V568	0.21527	0	0.03933	0.7454
V569	0.65098	0.01289	0	0.33613
V570	0.02498	0.26344	0.61743	0.09415
V571	0.83862	0.08944	0	0.07194
V572	0.47272	0.00442	0.39652	0.12634
V573	0.05152	0.11771	0.00357	0.82721
V574	0.03868	0.78358	0.16078	0.01696
V575	0.01376	0.04693	0.09605	0.84326
V576	0.17388	0.78031	0.02932	0.01649
V577	0.02962	0.02041	0.16903	0.78095
V578	0.05607	0.04328	0.64956	0.25109
V579	0.00856	0.8796	0.08346	0.02838
V580	0.13145	0	0.08444	0.78411
V581	0.0537	0.04319	0.00125	0.90186
V582	0.58528	0.09991	0.02337	0.29143
V583	0.00568	0.02682	0.53474	0.43276
V584	0.57208	0.11643	0.26415	0.04734
V585	0.00569	0.00276	0.38067	0.61088
V586	0.25766	0.00722	0.61213	0.12299
V587	0.29901	0.00915	0.65216	0.03968
V588	0.60816	0.02312	0.01701	0.35171
V589	0.05927	0.79895	0.0536	0.08818
V590	0.05129	0.76102	0.18146	0.00623
V591	8e-05	0.01698	0.16158	0.82135
V592	0.18564	0.0285	0.78572	0.00014
V593	0.5784	0	0.15059	0.27101
V594	0.37881	0.24648	0.31309	0.06161
V595	0.01902	0.00768	0.0145	0.95881
V596	0.02949	0.21972	0.19172	0.55907
V597	0.00054	0.55826	0.3246	0.1166
V598	0.01745	0.09563	0.86736	0.01956
V599	0.66919	0.27025	0.02567	0.03489
V600	0.38642	0.41716	0.03962	0.15679
V601	0.15276	0.20891	0.06334	0.57499
V602	0.01923	0.00974	0.0084	0.96264
V603	0.00629	0.2929	0.00783	0.69298
V604	0.56845	0.08389	0.31133	0.03632
V605	0.06772	0.28301	0.37972	0.26956
V606	0.74393	0.11091	0.00714	0.13802
V607	0.64051	0.00505	0.08739	0.26705
V608	0.23128	0.11603	0.35402	0.29867
V609	0.0209	0.17669	0.19974	0.60267
V610	0.77403	0.00913	0.07218	0.14466
V611	0.25811	0	0.03847	0.70342
V612	0.02536	0.06814	0.81251	0.094
V613	0.03513	0.31313	0.59651	0.05523
V614	0.77034	0.03728	0.0357	0.15667
V615	0.11361	0.02761	0.00402	0.85476
V616	0.08029	0.65721	0.03387	0.22862
V617	0.52869	0.1291	0.34222	0
