CD56NK	CD4MemoryT	CD19B	CD14
V165	0.00756	0.20821	0	0.78423
V166	0.00773	0.05739	0.05707	0.87781
V167	0.32249	0	0.0031	0.67442
V168	0.3113	0.53956	0.07617	0.07297
V169	0.17323	0.02593	0.02909	0.77175
V170	0.10049	0.00338	0.5014	0.39474
V171	0.13743	0.19251	0.61883	0.05122
V172	0.73716	0	0.2568	0.00604
V173	0.02278	0.09868	0.03084	0.8477
V174	0.01409	0.11311	0.06325	0.80955
V175	0.06171	0	0.78418	0.15411
V176	0.00728	0.81395	0.17151	0.00727
V177	0.00927	0.97148	0	0.01925
V178	0.00666	0.72791	0.00285	0.26258
V179	0.15233	0	0.35601	0.49166
V180	0.02912	0.89385	0.07698	5e-05
V181	0.1697	0.0825	0.54943	0.19837
V182	0.32583	0.12944	0.47138	0.07335
V183	0.19789	0.79006	0.00471	0.00734
V184	0.99216	0	0.00771	0.00013
V185	0.60375	0.37921	0.01092	0.00612
V186	0.12336	0.44089	0.27135	0.1644
V187	0.96804	0.00051	0.02467	0.00678
V188	0.05065	0.17872	0	0.77063
V189	0.81383	0.00613	0.0146	0.16544
V190	0.68564	0.00068	0.30761	0.00607
V191	0.20274	0.15729	0.58938	0.05059
V192	0.31872	0.41595	0.04552	0.21981
V193	0.61839	0.01141	0.22665	0.14354
V194	0.03771	0.92888	0.00434	0.02907
V195	0.00804	0.01038	0.97227	0.00932
V196	0.00999	0.04178	0.0066	0.94163
V197	0.39209	0.02309	0.02044	0.56437
V198	0.06532	0.47264	0.38596	0.07608
V199	0.15142	0.00643	0.15484	0.68731
V200	0.1295	0.51195	0.01443	0.34412
V201	0.09999	0.51747	0.19221	0.19033
V202	0.01311	0.00335	0.77028	0.21327
V203	0.17911	0.39074	0.40226	0.0279
V204	0.00641	0.47122	0.00189	0.52049
V205	0.01583	0.02829	0.93668	0.01919
V206	0.04722	0.0583	0.88655	0.00793
V207	0.12165	0.13476	0.04443	0.69916
V208	0.27045	0.03414	0.67832	0.01709
V209	0.32106	0.41946	0.06447	0.19501
V210	0.09082	0.75568	0.09048	0.06302
V211	0.39553	0.00172	0.02716	0.57559
V212	0.53776	0.01599	0.42061	0.02564
V213	0.63604	0.01049	0.10171	0.25177
V214	0.33284	0.10696	0.15627	0.40393
V215	0.27332	0.05725	0.01356	0.65587
V216	0.0291	0	0.01566	0.95523
V217	0.04161	0.44212	0.23366	0.28261
V218	0.09772	0.3912	0.16554	0.34554
V219	0.10827	0.59048	0.00847	0.29279
V220	0.00673	0.80013	0.00295	0.19019
V221	0.79466	0	0.00327	0.20206
V222	0.3301	0.08531	0.36578	0.21881
V223	0.00565	0.09243	0.80246	0.09946
V224	0.97933	0	0.0206	7e-05
V225	0.05941	0.87917	0.05413	0.00728
V226	0.33213	0.04935	0.60184	0.01667
V227	0.80345	0	0.18162	0.01493
V228	0.79716	0.03718	0.05955	0.10611
V229	0.01562	0.00723	0.94686	0.0303
V230	0.01116	0.0103	0.01568	0.96286
V231	0.01313	0.21354	0.09876	0.67457
V232	0.0432	0.59871	0	0.35809
V233	0.58779	0.05161	0.19092	0.16968
V234	0.03788	0.91748	0.0263	0.01835
V235	0.40146	0.03063	0.53037	0.03754
V236	0.04298	0.03605	0.82255	0.09843
V237	0.14206	0	0.02422	0.83372
V238	0.13812	0.52856	0.27019	0.06313
V239	0.06019	0.33571	0.01358	0.59051
V240	0.51293	0.01476	0.41495	0.05735
V241	0.01465	0.0012	0.89795	0.0862
V242	0.14006	0.75168	0.09109	0.01717
V243	0.25234	0.01732	0.63565	0.09469
V244	0.21078	0	0.68486	0.10436
V245	0.63977	0.24658	0.04507	0.06858
V246	0.05586	0.10726	0.80808	0.02879
V247	0.17778	0.00739	0.81431	0.00052
V248	0.01704	0.01272	0.03535	0.93489
V249	4e-05	0.01845	0.89459	0.08692
V250	0.7848	0	0.20918	0.00602
V251	0.96219	0.02536	0.00566	0.00679
V252	0.00909	0.8366	0.15424	8e-05
V253	0.35577	0.03597	0.14858	0.45968
V254	0.0086	0.93731	0.04602	0.00807
V255	0.0468	0.90236	0	0.05084
V256	0.18741	0.16243	0.53848	0.11168
V257	0.43186	0.05857	0.2252	0.28437
V258	0.18657	0.21215	0.43814	0.16313
V259	0.03233	0.25327	0.66223	0.05218
V260	0.00036	0.25352	0.73842	0.0077
V261	0.62671	0.01092	0.18612	0.17626
V262	0.08227	0.02969	0.01042	0.87762
V263	0.01799	0.95239	0	0.02961
V264	0.1572	0.01312	0.40958	0.4201
V265	0.02337	0	0.11532	0.86131
V266	0.67656	0.31811	0.00532	0
V267	3e-05	0.12212	0.26283	0.61502
V268	0.3661	0.00555	0.12706	0.50128
V269	0.00586	0.52814	0.4024	0.0636
V270	0.66179	0.00695	0.23393	0.09734
V271	0.8179	0.03729	0.02799	0.11682
V272	0.05487	0.80226	0.00923	0.13364
V273	0.04394	0.00626	0.0274	0.92241
V274	0.70327	0	0.17079	0.12594
V275	0.00064	0.0114	0.97807	0.00989
V276	0.52416	0.285	0.00834	0.1825
V277	0.02969	0.14662	0.14321	0.68047
V278	0.02878	0.02624	0.2637	0.68129
V279	0.70437	0.02914	0.1032	0.16329
V280	0.01242	0	0.0164	0.97118
V281	0.53723	0.01003	0.12798	0.32476
V282	0.05336	0.03675	0.83505	0.07483
V283	0.22194	0.53729	0.05622	0.18455
V284	0.02699	0.91119	0.05422	0.0076
V285	0.07538	0.00433	0.91956	0.00073
V286	0.26214	0.50959	0.10651	0.12176
V287	0.10302	0.85793	0.01083	0.02823
V288	0.01293	0.22005	0.42631	0.34072
V289	0.30367	0.16806	0.43051	0.09776
V290	0.85134	0.13664	0.01202	0
V291	0.51851	0.03793	0.42773	0.01583
V292	0.93783	0	0	0.06217
V293	0.31146	0.00189	0.63874	0.04791
V294	0.08016	0.30159	0	0.61825
V295	0.01311	0.12038	0.17184	0.69467
V296	0.18502	0.07772	0.62705	0.11021
V297	0.06129	0	0.05613	0.88258
V298	0.32279	0.06396	0.59668	0.01657
V299	0.0599	0.21326	0.00809	0.71875
V300	0.00045	0.01062	0.20449	0.78444
V301	0.11939	0.06941	0.6627	0.14851
V302	0.68219	0.30156	0	0.01625
V303	0.00039	0.57063	0.38854	0.04044
V304	0.05062	0.00726	0.73866	0.20346
V305	0.11771	0.10785	0.45902	0.31542
V306	0.84115	0.06021	0.04427	0.05437
V307	0.01758	0.95185	0.01182	0.01875
V308	0.23147	0.16989	0.29471	0.30393
V309	0.3312	0.25165	0.0203	0.39685
V310	0.07131	0.24833	0.13912	0.54123
V311	0.54823	0.4408	0.00463	0.00633
V312	0.10279	0.72697	0.14203	0.02821
V313	0.00269	0.07224	0.01212	0.91295
V314	0.01357	0.40886	0.10362	0.47395
V315	0.12023	0.57762	0.02994	0.2722
V316	0.3183	0.08679	0.38774	0.20717
V317	0.08762	0.66322	0.0384	0.21075
V318	0.03096	0.49045	0.00769	0.47089
V319	0.05502	0.03126	0.87296	0.04076
V320	0.07443	0.09501	0.66879	0.16178
V321	0.666	0.32868	0.00532	0
V322	0.18633	0.25559	0.06197	0.49611
V323	0.04222	0.00401	0.07284	0.88093
V324	0.7023	0.20847	0.06385	0.02537
V325	0.33192	0.6111	0.05069	0.00628
V326	0	0.49757	0.08364	0.4188
V327	0.01404	0.09561	0.08887	0.80149
V328	0.04063	0.00721	0.73646	0.2157
V329	0.15516	0.06454	0.15113	0.62916
V330	0.37695	0	0.31575	0.3073
V331	0.32059	0.0494	0.03437	0.59564
V332	0.00658	0.02216	0.15968	0.81157
V333	0.43798	0.03918	0.38331	0.13953
V334	0.34252	0	0.33593	0.32155
V335	0.02251	0.28306	0.53024	0.16419
V336	0.18435	0.66679	0.0163	0.13256
V337	0.3033	0.36049	0.29739	0.03882
V338	0.00154	0.98408	0.00558	0.0088
V339	0.12815	0.00137	0.86248	0.008
V340	0.05197	0.16986	0.53583	0.24234
V341	0.01642	0.01211	0.0504	0.92107
V342	0.24287	0	0.59623	0.1609
V343	0.98177	0.00527	0.00581	0.00715
V344	0.71127	0.11301	0.17572	0
V345	0.00974	0.01303	0.97624	0.00099
V346	0.22148	0.06653	0.26908	0.44291
V347	0.03206	0	0.10636	0.86158
V348	0.0541	0.61812	0.13999	0.18779
V349	0.36265	0.11479	0.3905	0.13206
V350	0.02781	0.79857	0.17353	9e-05
V351	0.01296	0.00926	0.36147	0.61632
V352	0.04312	0.00458	0.85545	0.09685
V353	0.8925	0.00659	0.02814	0.07278
V354	0.04538	0.67604	0.22728	0.05129
V355	0.27529	0.03998	0.455	0.22973
V356	0.02387	0.00433	0.08218	0.88962
V357	0.1079	0.26939	0.27607	0.34664
V358	0.53091	0.06268	0.04173	0.36468
V359	0.5481	0.02865	0.02639	0.39686
V360	0.57958	0.38749	0.01702	0.01591
V361	0.00013	0.42444	0.56808	0.00734
V362	0.00161	0.97713	0.01265	0.00861
V363	0.16556	0.07126	0.46397	0.29921
V364	0.15563	0.0305	0.69273	0.12114
V365	0.23413	0.00856	0.00869	0.74861
V366	0.07635	0.64709	0.07678	0.19977
V367	0.55845	0.09453	0.00239	0.34464
V368	0.08901	0.7099	0.07773	0.12336
V369	0.01486	0.37093	0.60705	0.00716
V370	0.31511	0.22779	0.41852	0.03858
V371	0.19689	0.69409	0.02443	0.08459
V372	0.13992	0.0243	0.10294	0.73283
V373	0.07163	0.08745	0.4642	0.37672
V374	0.79574	0.00121	0.20305	0
V375	0.03047	0.01523	0.12277	0.83153
V376	0.02344	0.01138	0.08176	0.88342
V377	0.75839	0	0.00865	0.23296
V378	0.00548	0.0094	0.3708	0.61432
V379	0.31655	0.14107	0.00701	0.53537
V380	0.13024	0.03813	0.17801	0.65362
V381	0.72505	0.00203	0.08312	0.18979
V382	0.08175	0.01276	0.89738	0.0081
V383	0.82382	0	0.04248	0.13371
V384	0.54952	0.04297	0.12271	0.2848
V385	0.86638	0.00276	0.06797	0.06289
V386	0.27024	0.00146	0.12604	0.60227
V387	0.61083	0.1013	0.1857	0.10216
V388	0.38871	0.27308	0.14343	0.19479
V389	0.43436	0.47496	0.0093	0.08138
V390	0.31562	0.21236	0.46582	0.0062
V391	0.39132	0.0631	0.01285	0.53273
V392	0.43256	0.16504	0.1602	0.2422
V393	0.28749	0.17364	0.35273	0.18614
V394	0.07942	0.16352	0.09919	0.65787
V395	0.22336	0.33733	0.1991	0.24022
V396	0.00858	0.95714	0.00493	0.02935
V397	0.80602	0.0532	0.09651	0.04427
V398	0.437	0.08684	0.08757	0.38859
V399	0.2004	0.51444	0.14941	0.13574
V400	3e-05	0.51737	0.05508	0.42752
V401	0.03198	0.10936	0.7587	0.09996
V402	0.8233	0.14382	0.03288	0
V403	0.01641	0.00613	0.05871	0.91876
V404	0.08772	0.14506	0.64141	0.12581
V405	0.19512	0.01156	0.14639	0.64693
V406	0.66082	0.20138	0.01501	0.12279
V407	0.00154	0.98408	0.00558	0.0088
V408	0.08527	0.18581	0.397	0.33192
V409	0.00502	0.00465	0.01651	0.97382
V410	0.09129	0.85466	0.02577	0.02828
V411	0.39718	0	0	0.60282
V412	0.15048	0.04003	0.48991	0.31957
V413	0.05212	0.42649	0.17532	0.34607
V414	0.03162	0.46311	0.34025	0.16502
V415	0.42842	0.01086	0.21563	0.34509
V416	0.00871	0.05071	0.93994	0.00064
V417	0.40455	0.58437	0.0046	0.00648
V418	0.05866	0.0598	0.12264	0.7589
V419	0.01207	0	0.02272	0.96521
V420	0.00062	0.87009	0.01002	0.11927
V421	0.15318	0.01677	0.68582	0.14423
V422	0.036	0.0332	0.00592	0.92487
V423	0.07932	0.00508	0.88659	0.02902
V424	0	0.02356	0.59594	0.38051
V425	0.05309	0.18615	0.62144	0.13933
V426	0.08673	0.01981	0.80819	0.08527
V427	0.06278	0.33114	0.18334	0.42274
V428	0.08959	0.75062	0.04937	0.11042
V429	0.01144	0	0.03061	0.95795
V430	0.773	0.12545	0.01511	0.08644
V431	0.16824	0.00775	0.42932	0.39469
V432	0.08962	0.0541	0.03803	0.81825
V433	0.05419	0.68295	0	0.26285
V434	0.30791	0.04286	0.04286	0.60637
V435	0.47886	0.00148	0.10861	0.41105
V436	0.34771	0.00146	0.10061	0.55022
V437	0.2105	0.17081	0.00147	0.61722
V438	0.60986	0.11302	0.02787	0.24925
V439	0.02501	0.06099	0.00504	0.90896
V440	0.44914	0.01649	0.02661	0.50776
V441	0.06191	0.08412	0.60211	0.25185
V442	0.32107	0.28458	0.13408	0.26027
V443	0.72978	0	0.08228	0.18794
V444	0.00974	0.01303	0.97624	0.00099
V445	0.62959	0.00377	0.33106	0.03558
V446	0.0338	0.81735	0.05024	0.09861
V447	0.64562	0.05904	0.17238	0.12295
V448	0.01375	0.03425	0.16845	0.78356
V449	0.57116	0.01862	0.28767	0.12255
V450	0.15607	0.83107	0.01279	7e-05
V451	0.94472	0.03025	2e-05	0.02501
V452	0.02586	0.00049	0.05831	0.91533
V453	0.82995	0.04479	0.06063	0.06463
V454	0.00097	0.93488	0.04552	0.01862
V455	0.6135	0.01325	0.29638	0.07686
V456	0.33055	0.07769	0.38554	0.20622
V457	0.00502	0.01142	0.0096	0.97396
V458	0.24569	0.16961	0.00152	0.58318
V459	0.01471	0.77308	0.08928	0.12294
V460	0.95996	0	0.02414	0.0159
V461	0.04566	0.01288	0.00648	0.93498
V462	0.32777	0.18924	0	0.48299
V463	0.26326	0.42984	0.1584	0.14851
V464	0.47868	0.06314	0.00212	0.45606
V465	0.41388	0.37466	0.02228	0.18919
V466	0.57801	0.13975	0.00232	0.27993
V467	0.3365	0.53759	0.07677	0.04914
V468	0.52501	0.35897	0.04581	0.07021
V469	0.01296	0.1208	0.26627	0.59997
V470	0.55916	0.08147	0.17471	0.18466
V471	0.2406	0.06462	0.02775	0.66703
V472	0.31071	0.27009	0	0.4192
V473	0.10201	0.52024	0.34954	0.02821
V474	0.09793	0	0.08689	0.81517
V475	0.17734	0.33475	0.07259	0.41532
V476	0.1409	0.00285	0.04625	0.81
V477	0.59666	0.01731	0.19668	0.18935
V478	0.12881	0.53002	0.00225	0.33892
V479	0.01372	0.05192	0.82347	0.1109
V480	0.07012	0.24228	0.03578	0.65182
V481	0.15072	0.00497	0.8263	0.01801
V482	0.72468	0.12092	0.10908	0.04533
V483	0.1088	0.06676	0.06156	0.76288
V484	0.0167	0.03871	0.01938	0.92522
V485	0.12117	0.70061	0.00903	0.16919
V486	0.26278	0.20538	0.12067	0.41117
V487	0.05899	0.02145	0.07186	0.8477
V488	0	0.00139	0.86672	0.13189
V489	0.22406	0.06646	0.69219	0.01729
V490	0.33868	0.25627	0.06223	0.34282
V491	0.46381	0.42399	0.03052	0.08168
V492	0.02596	0.83496	0.13194	0.00715
V493	0.01434	9e-05	0.00438	0.98119
V494	0.19807	0.11011	0.53105	0.16077
V495	0.23991	0.59358	0.13907	0.02744
V496	0.29005	0.65005	0	0.05991
V497	0.00837	0.00485	0.97721	0.00956
V498	0.28782	0.06427	0.04213	0.60578
V499	0.64758	0.22561	0.12103	0.00577
V500	0.1002	0.08342	0.76499	0.05139
V501	0.00498	0	0.03184	0.96318
V502	0.58053	0.23255	0.14997	0.03694
V503	0.18008	0.05777	0.18024	0.58192
V504	0.24414	0.66261	0.00945	0.08381
V505	0.19092	0.15804	0.24635	0.40469
V506	0.0863	0.19978	0.45844	0.25548
V507	0.61674	0.06471	0.11484	0.20371
V508	0.78029	0.12725	0.03691	0.05555
V509	0.22478	0.03353	0.49896	0.24274
V510	0.24095	0.48852	0.26415	0.00637
V511	0.04011	0.3492	0.03641	0.57428
V512	0.21629	0.02352	0.06778	0.69241
V513	0.07801	0.61888	0.21521	0.0879
V514	0.0112	0.03635	0.00181	0.95064
V515	0.77117	0.03656	0.04245	0.14982
V516	0.92947	0.06357	0.00013	0.00683
V517	0.02943	0.00827	0.22258	0.73972
V518	0.97286	0.01947	0.00019	0.00748
V519	0.02425	0.84084	0.0032	0.13171
V520	0.02087	0	0.58278	0.39635
V521	0.58371	0.02137	0.35885	0.03607
V522	0.00457	0.08292	0.56632	0.34618
V523	0.34971	0.08301	0.25176	0.31551
V524	0.00661	0.7603	0.19291	0.04017
V525	0.23605	0.15003	0.01971	0.59422
V526	0.63771	0.04939	0.06742	0.24548
V527	0.19115	0.00721	0.37301	0.42864
V528	0.10095	0.83757	0	0.06148
V529	0.04811	0.03315	0.19625	0.72248
V530	0.00513	0.15862	0.69911	0.13713
V531	0.01843	0.86698	0.11455	4e-05
V532	0.1587	0.26248	0.0201	0.55872
V533	0.28261	0.29568	0.13416	0.28754
V534	0.00528	0.00256	0.6877	0.30446
V535	0.50394	0	0.00779	0.48827
V536	0.17415	0	0.34129	0.48456
V537	0.62198	0.21348	0.14911	0.01543
V538	0.4282	0.02868	0.07559	0.46752
V539	0.2753	0.38233	0.15684	0.18553
V540	0.21189	0.66983	0.0683	0.04998
V541	0.01377	0.43969	0.05452	0.49202
V542	0.18419	0.08213	0.23789	0.4958
V543	0.86904	0	0.00929	0.12167
V544	0.08843	0.05168	0.14988	0.71002
V545	0.34424	0.09597	0.06039	0.4994
V546	0.0483	0.88033	0.06406	0.0073
V547	0.03452	0.62103	0.32706	0.01739
V548	0.16607	0.74631	0.08098	0.00663
V549	0.33975	0.01319	0.6303	0.01677
V550	0.54695	0.01173	0	0.44132
V551	0.18669	0.70801	0.03174	0.07356
V552	0.00035	0.45792	0.00195	0.53977
V553	0.23897	0.10798	0.62524	0.02781
V554	0.04269	0.05093	0.01752	0.88887
V555	0.08383	0.17167	0.32408	0.42042
V556	0.00037	0.01468	0.943	0.04195
V557	0.80371	0.01151	0.00851	0.17627
V558	0.06558	0.75121	0.02389	0.15932
V559	0.00875	0.79633	0.19477	0.00014
V560	0.7077	0.28563	0	0.00667
V561	0.00064	0.0114	0.97807	0.00989
V562	0.77657	0	0.10935	0.11409
V563	0.2532	0.00021	0.73942	0.00716
V564	0.05694	0.0494	0.87518	0.01848
V565	0.11957	0.20783	0.3782	0.29441
V566	0.68533	0.06394	0.00276	0.24796
V567	0.21286	0.38519	0.02118	0.38077
V568	0.2109	0	0.04423	0.74487
V569	0.64521	0.01132	0	0.34347
V570	0.02271	0.24919	0.63987	0.08822
V571	0.83329	0.09235	0	0.07436
V572	0.44476	0	0.43177	0.12347
V573	0.05106	0.12289	0.0032	0.82286
V574	0.03591	0.77339	0.17303	0.01766
V575	0.01414	0.04842	0.1064	0.83104
V576	0.16461	0.78476	0.03335	0.01728
V577	0.02951	0.0201	0.18571	0.76469
V578	0.05123	0.03746	0.67734	0.23397
V579	0.00724	0.87311	0.09104	0.02861
V580	0.12845	0	0.09424	0.77731
V581	0.05342	0.04556	0.00037	0.90066
V582	0.57399	0.10362	0.02751	0.29488
V583	0.00531	0.02302	0.56548	0.40619
V584	0.54528	0.11531	0.29222	0.04719
V585	0.00561	2e-04	0.40895	0.58524
V586	0.23595	0.00144	0.64593	0.11668
V587	0.27419	0.00292	0.68463	0.03826
V588	0.60024	0.02226	0.01993	0.35757
V589	0.05607	0.79768	0.0598	0.08644
V590	0.04762	0.75055	0.19491	0.00692
V591	0.00056	0.01675	0.17743	0.80526
V592	0.16744	0.02104	0.81102	5e-04
V593	0.55969	0	0.16977	0.27054
V594	0.3556	0.24391	0.3397	0.06079
V595	0.01958	0.00821	0.01504	0.95717
V596	0.02901	0.22071	0.20932	0.54096
V597	2e-05	0.54291	0.34548	0.11158
V598	0.01539	0.08497	0.88089	0.01874
V599	0.65414	0.27956	0.03026	0.03603
V600	0.37208	0.42595	0.04581	0.15616
V601	0.14777	0.21427	0.07085	0.56712
V602	0.0198	0.01032	0.00796	0.96193
V603	0.0065	0.30158	0.00835	0.68357
V604	0.54022	0.0815	0.34169	0.03659
V605	0.06317	0.27635	0.40406	0.25643
V606	0.73447	0.11507	0.00885	0.14161
V607	0.62763	0.00184	0.10029	0.27024
V608	0.2174	0.11359	0.38141	0.28761
V609	0.02058	0.17796	0.21761	0.58385
V610	0.76247	0.00578	0.08381	0.14794
V611	0.25314	0	0.04325	0.70362
V612	0.0229	0.05962	0.83055	0.08694
V613	0.03204	0.29731	0.61872	0.05192
V614	0.76073	0.03654	0.04223	0.16051
V615	0.11204	0.02913	0.00381	0.85502
V616	0.07638	0.66189	0.03824	0.22349
V617	0.50097	0.12634	0.37269	0
V618	0.68489	0	0	0.31511
V619	0.37372	0.01147	0.30048	0.31434
