CD56NK	CD4MemoryT	CD19B	CD14
V345	0.01097	0.01674	0.97141	0.00088
V346	0.24502	0.05923	0.24529	0.45045
V347	0.03786	0	0.09316	0.86898
V348	0.06331	0.61654	0.12769	0.19245
V349	0.4005	0.10639	0.3605	0.13261
V350	0.03391	0.80467	0.16141	0
V351	0.01703	0.00607	0.3367	0.6402
V352	0.04991	0.0038	0.84329	0.10299
V353	0.9052	0.00447	0.02295	0.06738
V354	0.05333	0.68394	0.21185	0.05088
V355	0.30705	0.03566	0.42315	0.23414
V356	0.0292	0.00022	0.07175	0.89883
V357	0.12328	0.26213	0.25645	0.35814
V358	0.55875	0.05314	0.03481	0.35329
V359	0.57255	0.02277	0.02166	0.38302
V360	0.61085	0.36229	0.01377	0.01308
V361	0.00205	0.43809	0.5536	0.00626
V362	0.00636	0.97649	0.01059	0.00656
V363	0.18725	0.06578	0.43646	0.31051
V364	0.1783	0.02778	0.66774	0.12618
V365	0.25083	0.0044	0.00676	0.73801
V366	0.08806	0.6404	0.06798	0.20356
V367	0.58428	0.08172	0.00141	0.33259
V368	0.10205	0.70528	0.06889	0.12378
V369	0.01844	0.38332	0.59205	0.00619
V370	0.35279	0.22111	0.38908	0.03701
V371	0.21797	0.67917	0.02037	0.0825
V372	0.15391	0.01876	0.09012	0.73721
V373	0.08267	0.08222	0.43997	0.39514
V374	0.82259	0.00033	0.17688	2e-04
V375	0.03648	0.01041	0.10897	0.84414
V376	0.02883	0.0067	0.07134	0.89313
V377	0.77396	0	0.0067	0.21934
V378	0.00918	0.00629	0.34598	0.63855
V379	0.33926	0.12797	0.00537	0.52739
V380	0.1448	0.03192	0.16113	0.66215
V381	0.74998	0.00026	0.06963	0.18012
V382	0.09396	0.01352	0.88477	0.00775
V383	0.84081	0	0.03454	0.12464
V384	0.58142	0.03639	0.10545	0.27674
V385	0.88424	0.00119	0.05634	0.05822
V386	0.2919	0	0.11039	0.59772
V387	0.64928	0.0893	0.16339	0.09804
V388	0.42277	0.257	0.12736	0.19288
V389	0.46562	0.44929	0.00716	0.07792
V390	0.35201	0.20784	0.43506	0.00509
V391	0.41502	0.0539	0.01047	0.52061
V392	0.46877	0.15072	0.14141	0.23911
V393	0.32152	0.16447	0.326	0.18802
V394	0.09016	0.15354	0.08812	0.66817
V395	0.24959	0.32527	0.182	0.24313
V396	0.01393	0.95527	0.00361	0.02719
V397	0.83278	0.04497	0.08129	0.04095
V398	0.46632	0.07604	0.07475	0.3829
V399	0.22418	0.50431	0.1354	0.13611
V400	0.00409	0.50887	0.0484	0.43864
V401	0.03765	0.10927	0.74709	0.10599
V402	0.84199	0.13092	0.02709	0
V403	0.02151	0.00274	0.05036	0.92539
V404	0.10199	0.1434	0.62289	0.13173
V405	0.2133	0.00776	0.13034	0.6486
V406	0.68991	0.18199	0.01199	0.11611
V407	0.00635	0.9828	0.00412	0.00673
V408	0.09755	0.18079	0.37498	0.34668
V409	0.0094	0.00322	0.01324	0.97414
V410	0.10353	0.84853	0.02221	0.02573
V411	0.41655	0	0	0.58345
V412	0.16942	0.03601	0.4621	0.33246
V413	0.06062	0.41978	0.16205	0.35755
V414	0.03887	0.46729	0.32305	0.1708
V415	0.45961	0.0078	0.19126	0.34134
V416	0.00986	0.05416	0.93547	5e-04
V417	0.4322	0.55958	0.00327	0.00495
V418	0.06717	0.05216	0.1093	0.77136
V419	0.01658	0	0.01866	0.96476
V420	0.00519	0.86712	0.00789	0.1198
V421	0.17522	0.01498	0.6592	0.15061
V422	0.04195	0.02777	0.00408	0.9262
V423	0.09105	0.00552	0.87406	0.02937
V424	0.00165	0.02048	0.57219	0.40568
V425	0.0622	0.18744	0.60362	0.14674
V426	0.09979	0.0183	0.79199	0.08992
V427	0.07212	0.32205	0.16888	0.43694
V428	0.1019	0.74553	0.04309	0.10947
V429	0.01601	0	0.02518	0.95881
V430	0.79622	0.11089	0.01208	0.08081
V431	0.18808	0.00526	0.39944	0.40723
V432	0.09996	0.04556	0.03232	0.82216
V433	0.06287	0.67184	0	0.26529
V434	0.32966	0.03574	0.03625	0.59835
V435	0.50611	0	0.09353	0.40036
V436	0.37127	0	0.08707	0.54166
V437	0.22875	0.15861	0.00059	0.61205
V438	0.63914	0.09843	0.02283	0.23961
V439	0.03049	0.0546	0.00331	0.9116
V440	0.47344	0.012	0.02189	0.49267
V441	0.07246	0.08056	0.58064	0.26635
V442	0.35259	0.26898	0.11889	0.25953
V443	0.75311	0	0.06897	0.17792
V444	0.01097	0.01674	0.97141	0.00088
V445	0.66997	0.00236	0.29445	0.03322
V446	0.04129	0.81571	0.04426	0.09873
V447	0.68138	0.0509	0.15006	0.11765
V448	0.01845	0.02816	0.15237	0.80102
V449	0.60999	0.01529	0.25564	0.11908
V450	0.17184	0.81742	0.01073	0
V451	0.95204	0.02534	0	0.02262
V452	0.03095	0	0.04989	0.91916
V453	0.85261	0.03753	0.04991	0.05995
V454	0.00566	0.93862	0.03955	0.01617
V455	0.65234	0.01074	0.26281	0.07411
V456	0.36627	0.07064	0.35502	0.20807
V457	0.00942	0.00914	0.00726	0.97418
V458	0.26608	0.15692	0.00061	0.57639
V459	0.02023	0.77576	0.07965	0.12436
V460	0.96659	0	0.01943	0.01398
V461	0.05213	0.0092	0.0045	0.93417
V462	0.35056	0.17449	0	0.47495
V463	0.29283	0.41606	0.14275	0.14836
V464	0.50357	0.0537	0.00118	0.44155
V465	0.44543	0.35134	0.01848	0.18474
V466	0.6043	0.12473	0.00136	0.26961
V467	0.36686	0.51983	0.06647	0.04685
V468	0.55974	0.33502	0.03874	0.0665
V469	0.01768	0.11243	0.24728	0.62261
V470	0.59578	0.07131	0.15346	0.17944
V471	0.26051	0.05542	0.02288	0.6612
V472	0.33428	0.25115	0	0.41457
V473	0.11748	0.5259	0.33033	0.02629
V474	0.10841	0	0.07561	0.81598
V475	0.19741	0.31855	0.06334	0.4207
V476	0.15351	0	0.03875	0.80775
V477	0.63111	0.0138	0.17198	0.18311
V478	0.14389	0.51307	0.00093	0.34212
V479	0.01623	0.05121	0.8148	0.11776
V480	0.07962	0.22991	0.03051	0.65996
V481	0.1722	0.00422	0.80618	0.0174
V482	0.75774	0.10708	0.0929	0.04228
V483	0.12096	0.05825	0.05289	0.76789
V484	0.02182	0.03277	0.0156	0.92981
V485	0.13597	0.68741	0.00693	0.16969
V486	0.28814	0.19294	0.10632	0.4126
V487	0.06695	0.01546	0.06217	0.85542
V488	6e-04	0.00174	0.8562	0.14146
V489	0.25501	0.06392	0.66518	0.0159
V490	0.36726	0.23884	0.05353	0.34037
V491	0.49791	0.3985	0.02556	0.07803
V492	0.03227	0.84053	0.12193	0.00527
V493	0.0192	0	0.00267	0.97812
V494	0.22476	0.10437	0.50471	0.16616
V495	0.26689	0.58309	0.12508	0.02494
V496	0.31419	0.62885	0	0.05695
V497	0.00912	0.00791	0.97366	0.00931
V498	0.31002	0.05527	0.03584	0.59887
V499	0.68215	0.20856	0.10466	0.00463
V500	0.11563	0.08187	0.7493	0.0532
V501	0.00939	0	0.02634	0.96427
V502	0.61875	0.2152	0.13222	0.03384
V503	0.19865	0.05054	0.16316	0.58766
V504	0.26771	0.64344	0.00737	0.08147
V505	0.21282	0.14826	0.2254	0.41352
V506	0.09958	0.19709	0.43625	0.26709
V507	0.65026	0.05543	0.09813	0.19618
V508	0.80592	0.1127	0.03032	0.05106
V509	0.2527	0.02965	0.46831	0.24933
V510	0.26889	0.48292	0.24347	0.00472
V511	0.04714	0.33601	0.03129	0.58555
V512	0.23448	0.01799	0.05781	0.68971
V513	0.09006	0.62026	0.20113	0.08855
V514	0.01621	0.03185	0.00052	0.95142
V515	0.79399	0.03022	0.03486	0.14093
V516	0.93665	0.05731	0	0.00604
V517	0.03486	0.00464	0.20288	0.75761
V518	0.9757	0.01743	0.00032	0.00655
V519	0.0311	0.83494	0.0018	0.13217
V520	0.02483	0	0.55583	0.41934
V521	0.626	0.01794	0.32218	0.03389
V522	0.0072	0.0788	0.54474	0.36926
V523	0.38247	0.07417	0.22647	0.31689
V524	0.01107	0.76906	0.18097	0.0389
V525	0.25595	0.13756	0.01642	0.59007
V526	0.66645	0.04146	0.05647	0.23561
V527	0.2119	0.0046	0.34454	0.43897
V528	0.11375	0.8265	0	0.05975
V529	0.05545	0.02732	0.17845	0.73877
V530	0.00723	0.1609	0.68618	0.1457
V531	0.02388	0.87124	0.10488	0
V532	0.17488	0.24776	0.01694	0.56042
V533	0.31142	0.28099	0.11934	0.28825
V534	0.00739	0.00123	0.66505	0.32632
V535	0.52442	0	0.00614	0.46944
V536	0.19278	0	0.31327	0.49395
V537	0.65933	0.19687	0.13084	0.01296
V538	0.45502	0.02288	0.06395	0.45815
V539	0.30544	0.36748	0.14119	0.18589
V540	0.23576	0.65676	0.05924	0.04825
V541	0.01884	0.42892	0.04795	0.50429
V542	0.20432	0.07379	0.21647	0.50542
V543	0.88004	0	0.00733	0.11263
V544	0.09908	0.04471	0.13484	0.72137
V545	0.36978	0.08435	0.05145	0.49441
V546	0.05718	0.88046	0.05703	0.00533
V547	0.0413	0.63383	0.30991	0.01497
V548	0.18553	0.73703	0.0726	0.00484
V549	0.37881	0.01162	0.5943	0.01527
V550	0.56825	0.00797	0	0.42378
V551	0.20632	0.69486	0.02738	0.07144
V552	0.00477	0.44527	0.00073	0.54923
V553	0.27121	0.10449	0.59747	0.02683
V554	0.04951	0.04414	0.01411	0.89224
V555	0.09578	0.16385	0.3028	0.43758
V556	0.00039	0.01547	0.93958	0.04456
V557	0.81982	0.00821	0.00669	0.16528
V558	0.07577	0.74471	0.02018	0.15934
V559	0.01332	0.80519	0.18149	0
V560	0.73071	0.26382	0	0.00547
V561	5e-04	0.0142	0.97557	0.00973
V562	0.80047	0	0.09237	0.10716
V563	0.28601	0	0.7072	0.00679
V564	0.06572	0.04979	0.86652	0.01797
V565	0.13604	0.20342	0.35563	0.30491
V566	0.70844	0.05397	0.00176	0.23583
V567	0.23439	0.36572	0.01784	0.38204
V568	0.22714	0	0.03698	0.73588
V569	0.6649	0.00782	0	0.32728
V570	0.02746	0.25444	0.62571	0.0924
V571	0.85049	0.08026	0	0.06925
V572	0.48496	0	0.39281	0.12223
V573	0.05902	0.11405	0.00196	0.82497
V574	0.04307	0.78007	0.16209	0.01477
V575	0.01929	0.04194	0.09449	0.84427
V576	0.18379	0.77285	0.02887	0.0145
V577	0.03526	0.01505	0.16867	0.78103
V578	0.05901	0.035	0.65773	0.24826
V579	0.01241	0.8787	0.08254	0.02634
V580	0.14032	0	0.08228	0.7774
V581	0.0605	0.03918	0	0.90033
V582	0.60254	0.09005	0.02257	0.28485
V583	0.00774	0.01982	0.54043	0.43202
V584	0.58804	0.10452	0.26238	0.04506
V585	0.00893	0	0.38255	0.60852
V586	0.26656	0.00062	0.61289	0.11993
V587	0.30881	0.0022	0.651	0.03799
V588	0.62377	0.0169	0.01619	0.34314
V589	0.06574	0.7957	0.05249	0.08607
V590	0.05637	0.75651	0.18195	0.00517
V591	0.005	0.01193	0.16028	0.82279
V592	0.19091	0.02109	0.78763	0.00037
V593	0.58932	0	0.14795	0.26273
V594	0.39311	0.23482	0.31299	0.05908
V595	0.02454	0.00515	0.01181	0.9585
V596	0.03523	0.21332	0.19341	0.55803
V597	0.00295	0.55337	0.32884	0.11484
V598	0.0177	0.08722	0.87683	0.01825
V599	0.68656	0.25534	0.02528	0.03281
V600	0.40348	0.40416	0.03933	0.15303
V601	0.16377	0.20235	0.06131	0.57256
V602	0.02504	0.00777	0.00582	0.96137
V603	0.01166	0.28794	0.00651	0.69389
V604	0.5835	0.07332	0.30874	0.03444
V605	0.07341	0.27359	0.38517	0.26783
V606	0.75992	0.10003	0.00685	0.1332
V607	0.65508	0	0.08501	0.25991
V608	0.24354	0.10616	0.35489	0.29541
V609	0.02602	0.17021	0.20106	0.60271
V610	0.787	0.00354	0.07022	0.13924
V611	0.27023	0	0.03631	0.69346
V612	0.02693	0.05905	0.82162	0.0924
V613	0.03829	0.3035	0.60476	0.05344
V614	0.78382	0.03011	0.03469	0.15138
V615	0.12231	0.02389	0.00239	0.8514
V616	0.08755	0.65253	0.03357	0.22635
V617	0.54136	0.11962	0.33902	0
V618	0.70109	0	0	0.29891
V619	0.40545	0.00859	0.27113	0.31483
V620	0.01077	0.6583	0.32541	0.00552
V621	0.45859	0.09711	0.14632	0.29799
V622	0.41832	0.17492	0.37061	0.03615
V623	0.01923	0.03484	0.10964	0.83629
