CD56NK	CD4MemoryT	CD19B	CD14
V177	0.01398	0.96914	0	0.01688
V178	0.00905	0.71315	0	0.2778
V179	0.147	0	0.29923	0.55376
V180	0.03357	0.90558	0.06084	0
V181	0.17828	0.07524	0.50957	0.23692
V182	0.36453	0.12257	0.43157	0.08133
V183	0.20802	0.78556	0.00186	0.00456
V184	0.9931	0	0.00634	0.00057
V185	0.62985	0.36018	0.00601	0.00396
V186	0.1217	0.45797	0.2333	0.18703
V187	0.97861	0.00023	0.01535	0.00581
V188	0.04309	0.15543	0	0.80148
V189	0.82348	0.0029	0.00754	0.16608
V190	0.73374	0.00027	0.26087	0.00513
V191	0.22508	0.15854	0.55969	0.05669
V192	0.3297	0.40448	0.0274	0.23842
V193	0.65716	0.00672	0.18237	0.15375
V194	0.04004	0.93143	0.00182	0.02671
V195	0.00729	0.01032	0.97376	0.00863
V196	0.00725	0.02867	0.00378	0.9603
V197	0.38759	0.01401	0.01085	0.58755
V198	0.06466	0.50569	0.34584	0.08381
V199	0.14207	0	0.11884	0.73909
V200	0.12165	0.4983	0.00612	0.37393
V201	0.09685	0.53191	0.15704	0.2142
V202	0.00978	0.001	0.73602	0.2532
V203	0.19358	0.41337	0.36578	0.02728
V204	0.00642	0.44677	0	0.54681
V205	0.01461	0.02645	0.93923	0.01971
V206	0.04873	0.05621	0.88826	0.0068
V207	0.10956	0.11469	0.02757	0.74817
V208	0.30758	0.03014	0.6462	0.01607
V209	0.33461	0.41121	0.04167	0.21251
V210	0.08962	0.78033	0.066	0.06405
V211	0.38883	0	0.01547	0.5957
V212	0.59196	0.01254	0.36996	0.02555
V213	0.65661	0.0054	0.07208	0.26591
V214	0.3407	0.09124	0.11902	0.44903
V215	0.26497	0.04174	0.00622	0.68707
V216	0.02456	0	0.01076	0.96468
V217	0.03685	0.44774	0.19334	0.32207
V218	0.0925	0.38719	0.1293	0.39101
V219	0.10111	0.5796	0.00275	0.31654
V220	0.0095	0.79023	0	0.20027
V221	0.7964	0	0.001	0.2026
V222	0.35607	0.07445	0.31747	0.252
V223	0.00481	0.08805	0.7902	0.11694
V224	0.98496	0	0.01457	0.00047
V225	0.0607	0.89731	0.03792	0.00407
V226	0.37576	0.04546	0.56344	0.01534
V227	0.84059	0	0.1459	0.01351
V228	0.82576	0.0281	0.03833	0.10781
V229	0.01403	0.00629	0.94654	0.03313
V230	0.00852	0.00337	0.01077	0.97734
V231	0.00971	0.19273	0.07121	0.72635
V232	0.039	0.57898	0	0.38201
V233	0.62208	0.04204	0.15125	0.18462
V234	0.03916	0.92914	0.01645	0.01525
V235	0.45177	0.0257	0.48295	0.03958
V236	0.03983	0.03276	0.81154	0.11587
V237	0.13245	0	0.01452	0.85304
V238	0.14044	0.55852	0.23472	0.06632
V239	0.05258	0.31219	0.00568	0.62954
V240	0.5651	0.01145	0.36312	0.06033
V241	0.01267	0.00015	0.88691	0.10027
V242	0.14584	0.77175	0.06903	0.01338
V243	0.2795	0.01401	0.59783	0.10866
V244	0.23169	0	0.64814	0.12018
V245	0.6771	0.22668	0.02713	0.06909
V246	0.05747	0.10651	0.80551	0.03051
V247	0.20533	0.00745	0.78723	0
V248	0.01229	0.00432	0.02341	0.95998
V249	8e-05	0.01662	0.88219	0.10111
V250	0.82361	0	0.17136	0.00503
V251	0.97045	0.02011	0.00367	0.00577
V252	0.01378	0.85553	0.13069	0
V253	0.36041	0.02553	0.11171	0.50235
V254	0.01333	0.95005	0.03149	0.00513
V255	0.04776	0.90312	0	0.04912
V256	0.20268	0.1603	0.50645	0.13057
V257	0.45419	0.04755	0.18168	0.31658
V258	0.19795	0.21361	0.39679	0.19164
V259	0.02999	0.26753	0.64404	0.05844
V260	0.00244	0.27027	0.72142	0.00587
V261	0.65902	0.00601	0.14623	0.18874
V262	0.0729	0.0179	0.00523	0.90397
V263	0.02128	0.95132	0	0.0274
V264	0.15491	0.00688	0.35179	0.48642
V265	0.01663	0	0.08745	0.89592
V266	0.69787	0.29868	0.00345	0
V267	0	0.10565	0.21358	0.68077
V268	0.36704	0	0.09396	0.539
V269	0.00796	0.56478	0.35961	0.06765
V270	0.70592	0.00364	0.18829	0.10214
V271	0.83921	0.02766	0.01611	0.11702
V272	0.05347	0.80257	0.00357	0.14039
V273	0.03638	0	0.01809	0.94553
V274	0.73514	0	0.13328	0.13158
V275	0.00119	0.01134	0.97797	0.0095
V276	0.54235	0.26244	0.00325	0.19197
V277	0.02265	0.12851	0.10781	0.74103
V278	0.0214	0.01615	0.21326	0.74919
V279	0.73512	0.02122	0.07275	0.17091
V280	0.00991	0	0.01169	0.9784
V281	0.55182	0.00436	0.09489	0.34893
V282	0.05241	0.03357	0.82624	0.08777
V283	0.22669	0.53592	0.03579	0.20159
V284	0.029	0.92874	0.03779	0.00447
V285	0.08448	0.0048	0.91054	0.00019
V286	0.27494	0.51529	0.0782	0.13157
V287	0.10389	0.86549	0.00521	0.02541
V288	0.01057	0.21689	0.37293	0.39961
V289	0.33893	0.16203	0.38783	0.11121
V290	0.87107	0.12071	0.00822	0
V291	0.57455	0.03275	0.37862	0.01407
V292	0.93982	0	0	0.06018
V293	0.34892	0.00065	0.59737	0.05306
V294	0.07112	0.27749	0	0.65139
V295	0.00901	0.1013	0.1344	0.75529
V296	0.20075	0.07282	0.59765	0.12878
V297	0.05175	0	0.03837	0.90988
V298	0.36461	0.05898	0.56127	0.01514
V299	0.05119	0.18905	0.00286	0.75691
V300	0	0.00296	0.16346	0.83358
V301	0.12047	0.06395	0.63749	0.17809
V302	0.70692	0.27939	0	0.01369
V303	0.00434	0.60761	0.34672	0.04133
V304	0.04736	0.00433	0.70521	0.24311
V305	0.11446	0.09935	0.40987	0.37632
V306	0.87227	0.04775	0.02711	0.05287
V307	0.0209	0.95646	0.0066	0.01604
V308	0.24033	0.15821	0.25022	0.35124
V309	0.33245	0.22959	0.01011	0.42785
V310	0.06347	0.23303	0.10532	0.59818
V311	0.57214	0.42167	0.00209	0.00409
V312	0.10257	0.7571	0.1142	0.02613
V313	0.00156	0.05471	0.00713	0.9366
V314	0.01133	0.39473	0.07414	0.5198
V315	0.1144	0.573	0.01625	0.29635
V316	0.34526	0.07685	0.33888	0.239
V317	0.08317	0.66533	0.0229	0.2286
V318	0.0262	0.46861	0.00201	0.50318
V319	0.05533	0.02909	0.86932	0.04626
V320	0.07377	0.08973	0.64265	0.19386
V321	0.68669	0.30986	0.00344	0
V322	0.18085	0.23655	0.03961	0.54299
V323	0.03445	0	0.05145	0.91411
V324	0.74347	0.19047	0.04282	0.02324
V325	0.35239	0.611	0.03309	0.00353
V326	0.00211	0.48514	0.05749	0.45526
V327	0.00953	0.0771	0.06315	0.85022
V328	0.03616	0.00417	0.70174	0.25793
V329	0.14661	0.04894	0.11491	0.68954
V330	0.39327	0	0.26248	0.34425
V331	0.31614	0.03564	0.01965	0.62856
V332	0.00319	0.01222	0.12387	0.86072
V333	0.47994	0.03154	0.33164	0.15688
V334	0.35675	0	0.28146	0.36179
V335	0.01995	0.29373	0.49268	0.19364
V336	0.18531	0.66642	0.00848	0.13978
V337	0.33424	0.36849	0.25808	0.0392
V338	0.00792	0.9832	0.00286	0.00602
V339	0.14227	0.00088	0.84956	0.00729
V340	0.04735	0.16822	0.49458	0.28985
V341	0.01178	0.0037	0.03412	0.9504
V342	0.26421	0	0.54855	0.18724
V343	0.98588	0.00407	0.00388	0.00617
V344	0.75298	0.10174	0.14528	0
V345	0.01054	0.01409	0.97501	0.00036
V346	0.22395	0.0534	0.22057	0.50208
V347	0.02513	0	0.07847	0.8964
V348	0.0505	0.63326	0.10787	0.20837
V349	0.39789	0.10586	0.34523	0.15103
V350	0.03049	0.82297	0.14654	0
V351	0.00834	0.00268	0.30209	0.68688
V352	0.04164	0.00291	0.84186	0.11359
V353	0.90829	0.00374	0.01641	0.07156
V354	0.04461	0.71016	0.19212	0.05311
V355	0.29619	0.03234	0.40336	0.26811
V356	0.01716	0	0.0592	0.92364
V357	0.10324	0.26476	0.23202	0.39998
V358	0.53841	0.04773	0.0245	0.38937
V359	0.55012	0.01938	0.01436	0.41613
V360	0.60938	0.36873	0.00936	0.01254
V361	0.00312	0.45509	0.53676	0.00503
V362	0.00803	0.97819	0.00796	0.00582
V363	0.16988	0.06173	0.41347	0.35492
V364	0.16571	0.0256	0.6653	0.14339
V365	0.22485	0.00169	0.00382	0.76964
V366	0.07292	0.6562	0.05162	0.21926
V367	0.56252	0.07659	0	0.36089
V368	0.08658	0.72732	0.05347	0.13263
V369	0.01499	0.39948	0.58057	0.00496
V370	0.35221	0.23056	0.37714	0.04009
V371	0.20147	0.69781	0.01366	0.08706
V372	0.12917	0.01381	0.0741	0.78293
V373	0.06682	0.07689	0.41065	0.44564
V374	0.83121	0.00117	0.16759	3e-05
V375	0.02249	0.00617	0.0918	0.87953
V376	0.01674	0.00346	0.05882	0.92098
V377	0.76111	0	0.00415	0.23474
V378	0.00257	0.00295	0.31083	0.68365
V379	0.31211	0.12073	0.00171	0.56546
V380	0.12035	0.0267	0.13977	0.71318
V381	0.74495	0	0.05713	0.19791
V382	0.08707	0.01142	0.89429	0.00722
V383	0.83976	0	0.02578	0.13446
V384	0.56859	0.03268	0.09024	0.30849
V385	0.89048	0.00111	0.0462	0.0622
V386	0.26581	0	0.0927	0.64149
V387	0.65444	0.08807	0.14885	0.10864
V388	0.41215	0.2619	0.11032	0.21563
V389	0.45404	0.45933	0.00396	0.08267
V390	0.35515	0.21538	0.42567	0.0038
V391	0.38875	0.04761	0.00559	0.55805
V392	0.45838	0.14858	0.12341	0.26963
V393	0.31262	0.1648	0.30723	0.21535
V394	0.06913	0.14423	0.0719	0.71473
V395	0.23067	0.33438	0.16204	0.2729
V396	0.01321	0.95751	0.00249	0.02679
V397	0.84395	0.04271	0.06979	0.04355
V398	0.44568	0.07046	0.06029	0.42357
V399	0.20656	0.52649	0.11762	0.14933
V400	0.00217	0.50289	0.03508	0.45987
V401	0.02914	0.10707	0.74522	0.11857
V402	0.85036	0.1283	0.02134	0
V403	0.01172	0	0.04113	0.94716
V404	0.08873	0.14371	0.61789	0.14966
V405	0.18807	0.00388	0.11147	0.69658
V406	0.68776	0.17911	0.00745	0.12568
V407	0.00792	0.9832	0.00286	0.00602
V408	0.08108	0.17985	0.34831	0.39076
V409	0.00402	0	0.01182	0.98416
V410	0.09082	0.86785	0.01564	0.02569
V411	0.38866	0	0	0.61134
V412	0.15011	0.03201	0.43947	0.37841
V413	0.04597	0.4252	0.13756	0.39127
V414	0.02932	0.4859	0.29643	0.18835
V415	0.44333	0.00497	0.17123	0.38047
V416	0.00935	0.04975	0.9409	0
V417	0.42374	0.5703	0.00194	0.00403
V418	0.04923	0.04454	0.09078	0.81546
V419	0.00954	0	0.01569	0.97478
V420	0.00571	0.86636	0.00465	0.12327
V421	0.16199	0.01293	0.65368	0.1714
V422	0.03011	0.0214	0.00314	0.94535
V423	0.08247	0.00367	0.88253	0.03134
V424	0	0.01672	0.5398	0.44347
V425	0.05022	0.18972	0.59382	0.16624
V426	0.08774	0.01636	0.79558	0.10032
V427	0.0558	0.32131	0.14389	0.479
V428	0.0869	0.76569	0.03115	0.11627
V429	0.00862	0	0.02092	0.97046
V430	0.79971	0.10609	0.00779	0.08642
V431	0.16772	0.00227	0.37199	0.45803
V432	0.07801	0.03909	0.02389	0.85901
V433	0.05119	0.67042	0	0.27839
V434	0.30262	0.03049	0.02658	0.64031
V435	0.48301	0	0.07888	0.43811
V436	0.34481	0	0.07195	0.58324
V437	0.20415	0.14822	0	0.64763
V438	0.62725	0.09421	0.01521	0.26333
V439	0.01886	0.04476	0.0021	0.93428
V440	0.44709	0.00881	0.01478	0.52932
V441	0.0589	0.07714	0.56193	0.30202
V442	0.33542	0.27281	0.1014	0.29037
V443	0.74829	0	0.0567	0.19501
V444	0.01054	0.01409	0.97501	0.00036
V445	0.68201	0.00188	0.28022	0.03588
V446	0.03326	0.83141	0.03231	0.10302
V447	0.68685	0.04771	0.13495	0.13049
V448	0.00882	0.02261	0.13071	0.83786
V449	0.6139	0.01366	0.2388	0.13364
V450	0.16535	0.82627	0.00838	0
V451	0.95367	0.02313	4e-05	0.02316
V452	0.01966	0	0.04064	0.9397
V453	0.86104	0.03545	0.03928	0.06423
V454	0.00723	0.946	0.03099	0.01578
V455	0.65984	0.00973	0.24844	0.08198
V456	0.3578	0.06722	0.33701	0.23797
V457	0.00407	0.00413	0.00721	0.98458
V458	0.24238	0.14629	0	0.61133
V459	0.01604	0.78931	0.06333	0.13132
V460	0.97085	0	0.0147	0.01445
V461	0.03873	0.00442	0.00362	0.95322
V462	0.32652	0.16703	0	0.50646
V463	0.27811	0.43403	0.12407	0.16379
V464	0.47708	0.04789	0	0.47503
V465	0.42982	0.35667	0.01203	0.20147
V466	0.58709	0.11957	0	0.29334
V467	0.35711	0.54069	0.05283	0.04937
V468	0.55632	0.34456	0.02797	0.07116
V469	0.00918	0.1045	0.21707	0.66924
V470	0.59273	0.06768	0.13751	0.20209
V471	0.23488	0.04792	0.015	0.70219
V472	0.30963	0.24583	0	0.44454
V473	0.1039	0.55679	0.31217	0.02714
V474	0.08788	0	0.06288	0.84924
V475	0.17367	0.31844	0.04785	0.46004
V476	0.13003	0	0.02976	0.8402
V477	0.62801	0.01182	0.15542	0.20475
V478	0.12158	0.51345	0	0.36497
V479	0.01127	0.0479	0.81043	0.13039
V480	0.06086	0.22048	0.02046	0.6982
V481	0.16811	0.00375	0.81004	0.0181
V482	0.76842	0.10512	0.08113	0.04534
V483	0.09707	0.05052	0.04089	0.81152
V484	0.01232	0.02564	0.01183	0.95021
V485	0.11713	0.69912	0.00333	0.18042
V486	0.26758	0.18819	0.08829	0.45594
V487	0.04863	0.01114	0.04987	0.89036
V488	0	1e-05	0.84585	0.15415
V489	0.2543	0.06231	0.66718	0.01621
V490	0.34539	0.23883	0.03992	0.37585
V491	0.48971	0.40912	0.01775	0.08342
V492	0.02751	0.86032	0.10809	0.00408
V493	0.01297	0	0.00416	0.98287
V494	0.21231	0.10398	0.49335	0.19036
V495	0.25671	0.6086	0.10915	0.02553
V496	0.30039	0.64057	0	0.05904
V497	0.00788	0.00466	0.97851	0.00895
V498	0.28323	0.04825	0.02533	0.6432
V499	0.69265	0.20966	0.09413	0.00356
V500	0.10362	0.08017	0.75748	0.05873
V501	0.004	0	0.02252	0.97348
V502	0.62558	0.21911	0.11932	0.03599
V503	0.17328	0.04405	0.1414	0.64126
V504	0.2525	0.65749	0.00402	0.08599
V505	0.19124	0.14354	0.2019	0.46332
V506	0.08442	0.19923	0.41296	0.30339
V507	0.64657	0.05155	0.08295	0.21893
V508	0.81458	0.10917	0.02196	0.05429
V509	0.2374	0.02651	0.45078	0.2853
V510	0.26078	0.50755	0.22834	0.00333
V511	0.03332	0.32834	0.02096	0.61738
V512	0.20917	0.01328	0.04478	0.73277
V513	0.07663	0.64781	0.18047	0.09508
V514	0.0089	0.0243	0.00127	0.96552
V515	0.79363	0.02728	0.02542	0.15368
V516	0.94119	0.05293	0.00018	0.0057
V517	0.02159	0.00095	0.17747	0.79999
V518	0.97722	0.01555	0.00079	0.00644
V519	0.02477	0.83796	0.00022	0.13705
V520	0.01589	0	0.52494	0.45917
V521	0.63744	0.01684	0.30899	0.03673
V522	0.00226	0.07403	0.51331	0.41039
V523	0.36617	0.06913	0.20592	0.35878
V524	0.01001	0.78924	0.16107	0.03967
V525	0.23111	0.1288	0.00956	0.63053
V526	0.65772	0.03826	0.04404	0.25997
V527	0.19215	0.00158	0.31712	0.48914
V528	0.09964	0.83915	0	0.06121
V529	0.03953	0.02212	0.15414	0.78422
V530	0.00421	0.15985	0.67345	0.16248
V531	0.02185	0.88404	0.0941	0
V532	0.1502	0.24061	0.00989	0.5993
V533	0.29339	0.28417	0.10133	0.32111
V534	0.00322	0	0.63701	0.35977
V535	0.4971	0	0.00334	0.49956
V536	0.17224	0	0.28548	0.54228
V537	0.66868	0.1999	0.11894	0.01249
V538	0.43037	0.01939	0.05057	0.49968
V539	0.29032	0.38073	0.12218	0.20678
V540	0.22152	0.68237	0.04597	0.05014
V541	0.01159	0.42135	0.0346	0.53245
V542	0.18144	0.06709	0.19231	0.55916
V543	0.87522	0	0.00483	0.11995
V544	0.07736	0.03758	0.11435	0.77071
V545	0.34453	0.07851	0.03896	0.538
V546	0.05052	0.8983	0.04706	0.00413
V547	0.03459	0.65967	0.29161	0.01412
V548	0.17432	0.76112	0.061	0.00357
V549	0.38471	0.01067	0.58893	0.0157
V550	0.54162	0.00563	0	0.45275
V551	0.19032	0.71535	0.01909	0.07524
V552	0.00191	0.43353	0	0.56456
V553	0.26895	0.10389	0.59829	0.02887
V554	0.03497	0.03566	0.01001	0.91936
V555	0.07765	0.15995	0.27339	0.48901
V556	7e-04	0.01355	0.93831	0.04744
V557	0.81202	0.00686	0.00391	0.1772
V558	0.06265	0.75504	0.01314	0.16917
V559	0.01323	0.82047	0.1663	0
V560	0.72962	0.26551	0	0.00486
V561	0.00119	0.01134	0.97797	0.0095
V562	0.80376	0	0.07976	0.11648
V563	0.2881	0	0.7056	0.0063
V564	0.05846	0.04697	0.87604	0.01853
V565	0.11616	0.20439	0.33288	0.34657
V566	0.69527	0.04911	0.00032	0.25531
V567	0.21042	0.36582	0.01091	0.41285
V568	0.20167	0	0.02789	0.77044
V569	0.64405	0.00587	0	0.35009
V570	0.02024	0.2622	0.61569	0.10187
V571	0.85041	0.07648	0	0.07311
V572	0.48659	0	0.37618	0.13723
V573	0.04283	0.10183	0.00045	0.8549
V574	0.03676	0.80414	0.14515	0.01395
V575	0.00905	0.03462	0.07892	0.87742
V576	0.17179	0.7937	0.02074	0.01378
V577	0.02167	0.01036	0.14591	0.82205
V578	0.04691	0.032	0.64133	0.27976
V579	0.01147	0.89356	0.06877	0.0262
V580	0.11683	0	0.06833	0.81484
V581	0.04555	0.03151	0	0.92294
V582	0.58634	0.08581	0.01487	0.31298
V583	0.00309	0.01605	0.50631	0.47455
V584	0.59779	0.10403	0.24893	0.04925
V585	0.00279	0	0.346	0.65121
V586	0.25878	0	0.60593	0.13529
V587	0.30828	0.0017	0.6485	0.04152
V588	0.60273	0.01438	0.01053	0.37236
V589	0.05559	0.81467	0.03938	0.09036
V590	0.04951	0.78211	0.16451	0.00387
V591	0	0.0081	0.13872	0.85318
V592	0.19177	0.02022	0.78801	0
V593	0.57714	0	0.13151	0.29135
V594	0.39261	0.24331	0.29938	0.0647
V595	0.01528	0.00075	0.01006	0.97391
V596	0.02243	0.20735	0.16793	0.60229
V597	0.00332	0.57137	0.30183	0.12349
V598	0.01448	0.08329	0.88359	0.01865
V599	0.68877	0.25869	0.01821	0.03433
V600	0.38855	0.41683	0.02757	0.16705
V601	0.13924	0.19572	0.04662	0.61843
V602	0.01636	0.00339	0.00536	0.97489
V603	0.0055	0.27427	0.00302	0.7172
V604	0.59408	0.07186	0.29672	0.03733
V605	0.05872	0.27998	0.35984	0.30146
V606	0.75616	0.09563	0.004	0.14421
V607	0.64338	0	0.07093	0.28569
V608	0.2265	0.10378	0.3332	0.33652
V609	0.01516	0.16194	0.1745	0.64839
V610	0.78732	0.00242	0.05791	0.15235
V611	0.24257	0	0.02716	0.73027
V612	0.02015	0.05598	0.82149	0.10238
V613	0.02991	0.31549	0.59663	0.05797
V614	0.78227	0.02716	0.02515	0.16542
V615	0.10235	0.01761	0.00096	0.87908
V616	0.07232	0.66264	0.02269	0.24234
V617	0.55214	0.11918	0.32868	0
V618	0.68147	0	0	0.31853
V619	0.3916	0.0057	0.24806	0.35464
V620	0.00982	0.68195	0.30398	0.00426
V621	0.44423	0.09329	0.12736	0.33512
V622	0.42319	0.17904	0.35845	0.03932
V623	0.00896	0.02861	0.09195	0.87049
V624	0.83404	0.14301	0	0.02295
V625	0.28656	0.44326	0.06725	0.20293
V626	0.97611	0.0085	0.00017	0.01522
V627	0.00182	0.00068	0.04427	0.95323
