CD56NK	CD4MemoryT	CD19B	CD14
V114	0.2279	0.01659	0.05861	0.6969
V115	0.01062	0.76354	0.22012	0.00572
V116	0.1532	0.26303	0.3606	0.22316
V117	0.72995	0.19999	0.02579	0.04427
V118	0.17323	0.52694	0.0251	0.27473
V119	0.09886	0.03793	0.03254	0.83067
V120	0.08508	0.03316	0.86379	0.01796
V121	0.62911	0.07845	0.07649	0.21595
V122	0.97507	0	0.00981	0.01512
V123	0.0073	0.44307	0.03112	0.5185
V124	0.69897	0.23585	0	0.06517
V125	0.44248	0.37194	0.16084	0.02474
V126	0.02934	0.09346	0.03275	0.84444
V127	0.15473	0.01783	0.21708	0.61036
V128	0.02202	0	0.08059	0.89739
V129	0.64115	0.17987	0.14396	0.03502
V130	0.00981	0.65968	0.32474	0.00577
V131	0.02874	0.87543	0	0.09583
V132	0.95634	0	0.02029	0.02337
V133	0.94315	0.00143	0.04089	0.01454
V134	0.10892	0.32749	0.11065	0.45293
V135	0.06629	0.00139	0.14202	0.7903
V136	0.24939	0.33308	0.00571	0.41181
V137	0.69753	0.01139	0.21506	0.07602
V138	0.23123	0.35027	0.16095	0.25756
V139	0.3791	0.14849	0.17294	0.29947
V140	0.02175	0.04804	0.03411	0.8961
V141	0.06386	0.10528	0.52494	0.30592
V142	0.82298	0	0.17677	0.00025
V143	0.45823	0.20081	0.05349	0.28748
V144	0.15995	0.09931	0.13851	0.60222
V145	0.00372	0.77067	0.21981	0.0058
V146	0.04293	0	0.01688	0.94018
V147	0.93792	0.00578	0.01435	0.04196
V148	0.13544	0.03588	0.55576	0.27292
V149	0.30284	0.48606	0.20621	0.00489
V150	0.095	0.19799	0.60111	0.1059
V151	0.22784	0.58841	0.0257	0.15805
V152	0.26494	0.40485	0.20578	0.12442
V153	0.11545	0.72587	0.01311	0.14558
V154	0.28122	0.42331	0.25789	0.03758
V155	0.52771	0.09449	0.26081	0.11699
V156	0.03287	0.09291	0.70298	0.17124
V157	0.33047	0.10436	0.28757	0.27761
V158	0.01048	0	0.0131	0.97642
V159	0.91047	0.03722	0	0.05232
V160	0.68853	0	0.04873	0.26274
V161	0.19106	0	0.01897	0.78997
V162	0.06023	0.23216	0.06174	0.64587
V163	0.10185	0.44486	0.15274	0.30055
V164	0.36475	0.24811	0.08972	0.29743
V165	0.0074	0.20084	0	0.79176
V166	0.00669	0.0553	0.04873	0.88928
V167	0.32252	0	0.00207	0.67541
V168	0.32294	0.5386	0.06679	0.07167
V169	0.17276	0.02425	0.02435	0.77864
V170	0.10411	0.00204	0.47694	0.41692
V171	0.14685	0.20114	0.59948	0.05253
V172	0.75788	0	0.23634	0.00578
V173	0.0218	0.09496	0.02572	0.85752
V174	0.01329	0.11051	0.05439	0.82181
V175	0.06534	0	0.77003	0.16463
V176	0.0109	0.82328	0.16011	0.00571
V177	0.01329	0.96904	0	0.01767
V178	0.00935	0.72382	0.00102	0.26581
V179	0.1562	0	0.33301	0.51079
V180	0.03357	0.89688	0.06955	0
V181	0.17923	0.08607	0.52678	0.20793
V182	0.34529	0.13303	0.44752	0.07415
V183	0.20803	0.78326	0.00293	0.00579
V184	0.99244	0	0.00699	0.00057
V185	0.61755	0.36832	0.00886	0.00527
V186	0.12933	0.45013	0.2526	0.16794
V187	0.97228	0	0.02127	0.00645
V188	0.05033	0.17264	0	0.77704
V189	0.82017	0.00422	0.01225	0.16336
V190	0.70839	0	0.28579	0.00583
V191	0.21669	0.16463	0.56708	0.05161
V192	0.32759	0.41277	0.03942	0.22023
V193	0.63833	0.00993	0.20755	0.14419
V194	0.04225	0.92752	0.00269	0.02754
V195	0.00818	0.00845	0.97434	0.00903
V196	0.00862	0.03868	0.00452	0.94818
V197	0.39494	0.02168	0.01701	0.56637
V198	0.07003	0.48763	0.36526	0.07708
V199	0.15246	0.00504	0.1408	0.70171
V200	0.13224	0.50808	0.01143	0.34825
V201	0.10444	0.52479	0.17697	0.1938
V202	0.01305	0.00165	0.7559	0.2294
V203	0.19028	0.40086	0.38255	0.02632
V204	0.00772	0.46551	0.00035	0.52642
V205	0.01682	0.02825	0.93581	0.01912
V206	0.051	0.06073	0.88072	0.00755
V207	0.12137	0.13301	0.03819	0.70743
V208	0.29073	0.03424	0.65903	0.016
V209	0.33095	0.41729	0.05615	0.19561
V210	0.0957	0.76208	0.08052	0.0617
V211	0.39862	0	0.02301	0.57837
V212	0.56442	0.01467	0.39613	0.02478
V213	0.64855	0.00894	0.09008	0.25243
V214	0.34094	0.10762	0.14087	0.41057
V215	0.27403	0.05564	0.01105	0.65928
V216	0.02694	0	0.01228	0.96078
V217	0.04367	0.44988	0.21592	0.29054
V218	0.101	0.3952	0.15052	0.35328
V219	0.11095	0.58677	0.00605	0.29623
V220	0.00961	0.79653	0.00111	0.19275
V221	0.79748	0	0.00243	0.20009
V222	0.34554	0.08747	0.34221	0.22479
V223	0.00607	0.09763	0.79069	0.10562
V224	0.98127	0	0.01822	0.00051
V225	0.0643	0.88259	0.04749	0.00562
V226	0.35405	0.05	0.58047	0.01548
V227	0.82092	0	0.16523	0.01386
V228	0.80886	0.03511	0.05159	0.10445
V229	0.01644	0.0054	0.94662	0.03155
V230	0.00943	0.00767	0.01231	0.9706
V231	0.01332	0.21191	0.08775	0.68702
V232	0.04458	0.59282	0	0.3626
V233	0.60443	0.05103	0.17389	0.17065
V234	0.04185	0.9193	0.02263	0.01623
V235	0.42727	0.03026	0.50507	0.0374
V236	0.04509	0.03702	0.81312	0.10478
V237	0.14094	0	0.02002	0.83905
V238	0.14522	0.53963	0.2527	0.06245
V239	0.0609	0.33168	0.01085	0.59657
V240	0.5388	0.01363	0.39031	0.05726
V241	0.01516	0	0.89263	0.09221
V242	0.14808	0.75521	0.0821	0.01462
V243	0.26994	0.01667	0.61466	0.09873
V244	0.22598	0	0.66467	0.10935
V245	0.65309	0.24111	0.03886	0.06694
V246	0.06041	0.11274	0.79806	0.02879
V247	0.19332	0.00543	0.80083	0.00042
V248	0.01539	0.01057	0.02955	0.9445
V249	0	0.01761	0.88931	0.09308
V250	0.80271	0	0.19155	0.00574
V251	0.96617	0.02255	0.00479	0.00649
V252	0.01284	0.8431	0.14406	0
V253	0.36245	0.03535	0.13425	0.46795
V254	0.01265	0.94121	0.03983	0.0063
V255	0.05133	0.89926	0	0.04941
V256	0.19903	0.16916	0.51608	0.11572
V257	0.4455	0.0586	0.20638	0.28951
V258	0.1965	0.2198	0.41521	0.16849
V259	0.03484	0.26421	0.64715	0.05379
V260	0.00133	0.26313	0.72852	0.00702
V261	0.64372	0.00938	0.16964	0.17726
V262	0.08064	0.0273	0.008	0.88406
V263	0.022	0.94983	0	0.02817
V264	0.16265	0.01234	0.38563	0.43938
V265	0.02158	0	0.10277	0.87565
V266	0.68924	0.3064	0.00435	0
V267	0	0.12265	0.24256	0.63478
V268	0.373	0.00405	0.11412	0.50883
V269	0.00826	0.54559	0.38252	0.06363
V270	0.68326	0.00511	0.21432	0.09732
V271	0.82653	0.03491	0.02411	0.11444
V272	0.05862	0.80024	0.00675	0.13439
V273	0.04186	0.00404	0.0228	0.9313
V274	0.71929	0	0.15504	0.12566
V275	0.00063	0.0095	0.98017	0.0097
V276	0.53335	0.2786	0.00647	0.18158
V277	0.02934	0.14668	0.12915	0.69484
V278	0.02818	0.0256	0.24322	0.70299
V279	0.71875	0.02789	0.09105	0.16231
V280	0.01048	0	0.0131	0.97642
V281	0.54876	0.0086	0.11471	0.32793
V282	0.05695	0.03776	0.82586	0.07943
V283	0.22936	0.53578	0.04898	0.18589
V284	0.03101	0.91547	0.04764	0.00588
V285	0.08182	0.00209	0.91546	0.00063
V286	0.2718	0.51115	0.09504	0.12201
V287	0.10944	0.85613	0.00816	0.02627
V288	0.0139	0.22658	0.40271	0.35681
V289	0.32089	0.17247	0.40682	0.09982
V290	0.86053	0.12889	0.0105	8e-05
V291	0.54474	0.03726	0.40352	0.01449
V292	0.93907	0	0	0.06093
V293	0.33266	0	0.61777	0.04957
V294	0.08071	0.29561	0	0.62368
V295	0.01278	0.11949	0.15674	0.711
V296	0.1973	0.08156	0.60624	0.1149
V297	0.05924	0	0.04816	0.8926
V298	0.34413	0.06586	0.57463	0.01539
V299	0.05964	0.20825	0.00609	0.72602
V300	0	0.00895	0.18661	0.80445
V301	0.12714	0.07277	0.64326	0.15682
V302	0.69409	0.29133	0	0.01458
V303	0.00266	0.5881	0.36952	0.03972
V304	0.0532	0.00595	0.72353	0.21732
V305	0.12276	0.11207	0.43468	0.33049
V306	0.85154	0.05777	0.03813	0.05256
V307	0.02174	0.95212	0.00922	0.01692
V308	0.24036	0.17352	0.27381	0.31231
V309	0.33563	0.24813	0.01703	0.39921
V310	0.07238	0.24959	0.1252	0.55284
V311	0.56162	0.42975	0.00326	0.00536
V312	0.10851	0.73541	0.12984	0.02624
V313	0.00177	0.06793	0.00946	0.92084
V314	0.01461	0.41047	0.09142	0.48351
V315	0.124	0.57567	0.02508	0.27524
V316	0.33374	0.08897	0.36401	0.21328
V317	0.09124	0.66298	0.03321	0.21258
V318	0.03211	0.48553	0.00544	0.47692
V319	0.05923	0.0318	0.86642	0.04256
V320	0.07912	0.10058	0.64965	0.17065
V321	0.67824	0.31742	0.00434	0
V322	0.18932	0.2543	0.05386	0.50251
V323	0.04056	0.00217	0.06343	0.89384
V324	0.71736	0.20348	0.05559	0.02357
V325	0.34426	0.60711	0.04356	0.00506
V326	0.00158	0.49802	0.07298	0.42741
V327	0.01325	0.09342	0.07806	0.81527
V328	0.04209	0.00589	0.72111	0.23091
V329	0.15711	0.0647	0.13673	0.64147
V330	0.39022	0	0.29343	0.31635
V331	0.32306	0.04795	0.02917	0.59982
V332	0.00555	0.02059	0.14408	0.82979
V333	0.45874	0.03935	0.35938	0.14253
V334	0.35471	0	0.31309	0.3322
V335	0.02411	0.29479	0.50945	0.17164
V336	0.19049	0.66404	0.01311	0.13236
V337	0.31977	0.36532	0.2774	0.03751
V338	0.00561	0.98371	0.00368	0.007
V339	0.13808	0	0.85416	0.00776
V340	0.05423	0.17812	0.51341	0.25425
V341	0.01486	0.01003	0.04279	0.93233
V342	0.25863	0	0.57249	0.16888
V343	0.98515	0.00297	0.0051	0.00679
V344	0.72879	0.11029	0.16092	0
V345	0.01047	0.01146	0.97727	8e-04
V346	0.22793	0.06745	0.24834	0.45628
V347	0.03048	0	0.0938	0.87572
V348	0.05693	0.62557	0.12629	0.19121
V349	0.37957	0.11788	0.36729	0.13526
V350	0.03159	0.80649	0.16192	0
V351	0.01209	0.00796	0.3377	0.64225
V352	0.04578	0.00282	0.84785	0.10355
V353	0.8996	0.00462	0.02433	0.07145
V354	0.04885	0.68945	0.21069	0.05101
V355	0.28953	0.04081	0.43105	0.2386
V356	0.02212	0.00247	0.07202	0.90339
V357	0.11198	0.27504	0.25559	0.3574
V358	0.53704	0.06143	0.03594	0.36559
V359	0.55268	0.0272	0.02244	0.39768
V360	0.59397	0.37816	0.01409	0.01377
V361	0.00194	0.43926	0.55239	0.0064
V362	0.00566	0.97723	0.01027	0.00684
V363	0.17323	0.0739	0.43983	0.31304
V364	0.16643	0.03122	0.6748	0.12755
V365	0.23389	0.00666	0.0068	0.75265
V366	0.07978	0.65062	0.06712	0.20248
V367	0.56252	0.09207	0.00138	0.34403
V368	0.09362	0.71404	0.06838	0.12396
V369	0.017	0.38503	0.59164	0.00633
V370	0.33423	0.23262	0.39537	0.03778
V371	0.20463	0.69152	0.0202	0.08365
V372	0.1402	0.02322	0.09103	0.74554
V373	0.07435	0.09089	0.43969	0.39507
V374	0.81331	0	0.18644	0.00025
V375	0.02892	0.01372	0.10937	0.848
V376	0.02174	0.00944	0.07157	0.89725
V377	0.7622	0	0.00705	0.23076
V378	0.00484	0.00821	0.34678	0.64017
V379	0.31889	0.13875	0.00534	0.53701
V380	0.13171	0.03739	0.16253	0.66837
V381	0.73743	1e-05	0.07319	0.18937
V382	0.08835	0.01121	0.89265	0.00779
V383	0.83198	0	0.03646	0.13157
V384	0.56137	0.04192	0.1094	0.28731
V385	0.87796	0.00058	0.05972	0.06175
V386	0.27468	0	0.11302	0.6123
V387	0.62798	0.10103	0.16926	0.10173
V388	0.39997	0.27414	0.12942	0.19647
V389	0.44567	0.46718	0.00708	0.08008
V390	0.33507	0.21638	0.44324	0.00531
V391	0.39394	0.06178	0.01064	0.53364
V392	0.44546	0.16531	0.14451	0.24472
V393	0.30154	0.17786	0.33003	0.19057
V394	0.07989	0.16292	0.08807	0.66912
V395	0.23147	0.34144	0.18262	0.24447
V396	0.01256	0.95647	0.00315	0.02781
V397	0.82008	0.05133	0.08544	0.04316
V398	0.44412	0.08635	0.0766	0.39293
V399	0.20833	0.51894	0.13572	0.13701
V400	0.00163	0.51597	0.04762	0.43478
V401	0.03405	0.11592	0.74435	0.10568
V402	0.83482	0.13662	0.02856	0
V403	0.01483	0.00404	0.05054	0.93059
V404	0.09359	0.15284	0.62192	0.13166
V405	0.19773	0.01038	0.13244	0.65945
V406	0.67069	0.19617	0.01235	0.12079
V407	0.00561	0.98371	0.00368	0.007
V408	0.08807	0.19173	0.37407	0.34613
V409	0.0035	0.00224	0.01323	0.98103
V410	0.0969	0.8548	0.02198	0.02632
V411	0.39795	0	0	0.60205
V412	0.15663	0.0413	0.46642	0.33566
V413	0.05357	0.43187	0.1602	0.35436
V414	0.03444	0.47688	0.31941	0.16928
V415	0.44035	0.00959	0.19749	0.35257
V416	0.00943	0.05162	0.93851	0.00045
V417	0.41738	0.57422	0.00307	0.00534
V418	0.05814	0.05913	0.10945	0.77328
V419	0.01015	0	0.01868	0.97117
V420	0.00384	0.86835	0.00743	0.12038
V421	0.16359	0.01651	0.6674	0.1525
V422	0.03412	0.03042	0.00398	0.93148
V423	0.08531	0.00331	0.88178	0.0296
V424	0	0.02333	0.57145	0.40522
V425	0.05632	0.19597	0.60135	0.14637
V426	0.09268	0.01959	0.79719	0.09053
V427	0.06403	0.33488	0.16734	0.43376
V428	0.0938	0.75352	0.04273	0.10996
V429	0.00954	0	0.02525	0.96521
V430	0.78136	0.12129	0.0126	0.08475
V431	0.17478	0.00655	0.40535	0.41331
V432	0.08841	0.05228	0.03238	0.82693
V433	0.05665	0.67804	0	0.26531
V434	0.31047	0.04146	0.03693	0.61113
V435	0.4874	0	0.09704	0.41556
V436	0.35294	0	0.08956	0.55751
V437	0.21233	0.16717	0.00044	0.62006
V438	0.61757	0.11051	0.02357	0.24836
V439	0.02338	0.05778	0.0032	0.91564
V440	0.45328	0.01506	0.02256	0.5091
V441	0.06538	0.08857	0.57992	0.26614
V442	0.33116	0.2858	0.12015	0.26289
V443	0.74054	0	0.07247	0.187
V444	0.01047	0.01146	0.97727	8e-04
V445	0.65517	0.0018	0.30822	0.03481
V446	0.03727	0.82042	0.04361	0.0987
V447	0.6628	0.05815	0.15635	0.1227
V448	0.01272	0.03287	0.15244	0.80198
V449	0.59224	0.01753	0.26619	0.12404
V450	0.16458	0.82489	0.01052	0
V451	0.94885	0.02708	0	0.02406
V452	0.02375	0	0.05018	0.92607
V453	0.84137	0.04291	0.05252	0.0632
V454	0.00499	0.93899	0.03944	0.01657
V455	0.63608	0.01187	0.27458	0.07747
V456	0.34626	0.0797	0.36184	0.2122
V457	0.00352	0.00876	0.0072	0.98052
V458	0.24828	0.16604	0.00046	0.58522
V459	0.01769	0.77944	0.0788	0.12407
V460	0.96443	0	0.02066	0.01491
V461	0.04357	0.01069	0.00443	0.94131
V462	0.33076	0.18501	0	0.48423
V463	0.27355	0.43318	0.14353	0.14973
V464	0.48189	0.06135	0.00113	0.45563
V465	0.42302	0.36984	0.01861	0.18853
V466	0.58312	0.13648	0.00132	0.27908
V467	0.34845	0.53634	0.06729	0.04792
V468	0.53824	0.35339	0.03968	0.06869
V469	0.01289	0.12204	0.24578	0.61928
V470	0.57416	0.08137	0.1587	0.18576
V471	0.24249	0.06333	0.02311	0.67108
V472	0.31441	0.26446	0	0.42114
V473	0.10887	0.53434	0.33022	0.02657
V474	0.09715	0	0.07649	0.82637
V475	0.18112	0.33421	0.06319	0.42148
V476	0.13995	0.00112	0.03923	0.8197
V477	0.61338	0.01614	0.1794	0.19108
V478	0.13177	0.52487	6e-04	0.34275
V479	0.01427	0.05409	0.81397	0.11766
V480	0.07015	0.23915	0.03031	0.66038
V481	0.16264	0.00309	0.81664	0.01763
V482	0.74074	0.11794	0.097	0.04432
V483	0.10865	0.06563	0.05309	0.77262
V484	0.01528	0.03596	0.01554	0.93322
V485	0.12546	0.69745	0.00655	0.17054
V486	0.26907	0.20601	0.10739	0.41753
V487	0.05748	0.01966	0.06243	0.86044
V488	0	0	0.85824	0.14176
V489	0.24087	0.06896	0.67401	0.01616
V490	0.34539	0.25493	0.05413	0.34555
V491	0.47617	0.41772	0.02594	0.08017
V492	0.02985	0.84247	0.12209	0.00559
V493	0.01268	0	0.00258	0.98474
V494	0.20913	0.115	0.50836	0.1675
V495	0.25156	0.59678	0.12616	0.0255
V496	0.29925	0.64242	0	0.05834
V497	0.00861	0.00245	0.97966	0.00928
V498	0.29064	0.06301	0.03639	0.60996
V499	0.66558	0.22044	0.10902	0.00497
V500	0.1074	0.08789	0.75131	0.0534
V501	0.00344	0	0.0264	0.97016
V502	0.59809	0.2302	0.13655	0.03516
V503	0.18301	0.05778	0.16488	0.59432
V504	0.25293	0.65705	0.00711	0.08291
V505	0.19628	0.16092	0.22664	0.41617
V506	0.09045	0.20776	0.43514	0.26666
V507	0.63019	0.06391	0.10193	0.20398
V508	0.79128	0.12334	0.03173	0.05365
V509	0.23681	0.03416	0.4757	0.25333
V510	0.25442	0.49388	0.2467	0.005
V511	0.0404	0.34709	0.03082	0.5817
V512	0.21801	0.02235	0.05867	0.70098
V513	0.08247	0.62936	0.19975	0.08843
V514	0.00971	0.0333	4e-04	0.95659
V515	0.7809	0.03452	0.03657	0.14801
V516	0.93415	0.05937	0	0.00648
V517	0.0283	0.0069	0.20373	0.76107
V518	0.97572	0.01688	0.00036	0.00703
V519	0.02776	0.83809	0.00134	0.1328
V520	0.02079	0	0.55811	0.42109
V521	0.60889	0.02026	0.33551	0.03534
V522	0.00462	0.08667	0.54149	0.36721
V523	0.36168	0.08382	0.23102	0.32347
V524	0.00979	0.77164	0.17954	0.03903
V525	0.23792	0.14781	0.01649	0.59778
V526	0.64777	0.04793	0.05877	0.24552
V527	0.19749	0.00596	0.35024	0.44631
V528	0.10648	0.83285	0	0.06067
V529	0.04757	0.03227	0.17894	0.74122
V530	0.00577	0.16743	0.68189	0.14491
V531	0.02233	0.87209	0.10558	0
V532	0.16014	0.25929	0.01683	0.56373
V533	0.29126	0.29697	0.12036	0.29141
V534	0.00501	0.00084	0.6669	0.32725
V535	0.5057	0	0.00633	0.48797
V536	0.17916	0	0.31852	0.50232
V537	0.64023	0.21047	0.13568	0.01361
V538	0.4345	0.02779	0.0658	0.47192
V539	0.28551	0.38474	0.1421	0.18766
V540	0.22136	0.67024	0.05939	0.04901
V541	0.01481	0.43869	0.04716	0.49935
V542	0.18844	0.08304	0.21836	0.51016
V543	0.87303	0	0.00776	0.1192
V544	0.08846	0.05101	0.13542	0.72511
V545	0.34851	0.09522	0.05233	0.50395
V546	0.05335	0.88396	0.05703	0.00566
V547	0.03814	0.63749	0.30918	0.01519
V548	0.17488	0.74701	0.0729	0.00522
V549	0.36309	0.01184	0.60938	0.01568
V550	0.54929	0.00997	0	0.44074
V551	0.19375	0.70651	0.02726	0.07248
V552	0.00168	0.4523	0.00042	0.54561
V553	0.25574	0.11225	0.60477	0.02724
V554	0.04113	0.04846	0.01405	0.89636
V555	0.08606	0.17543	0.30189	0.43663
V556	0.00024	0.0131	0.94203	0.04464
V557	0.80924	0.00957	0.00704	0.17414
V558	0.06915	0.75146	0.01975	0.15964
V559	0.01238	0.80553	0.18208	0
V560	0.71889	0.27524	0	0.00587
V561	0.00063	0.0095	0.98017	0.0097
V562	0.78981	0	0.09729	0.1129
V563	0.27246	0	0.72063	0.00691
V564	0.06133	0.05076	0.86987	0.01804
V565	0.12443	0.21438	0.35582	0.30537
V566	0.69064	0.06162	0.00179	0.24595
V567	0.21686	0.3817	0.01765	0.38379
V568	0.21122	0	0.03767	0.75112
V569	0.64841	0.00955	0	0.34204
V570	0.02465	0.26074	0.62253	0.09208
V571	0.8387	0.0884	0	0.0729
V572	0.4672	0	0.40634	0.12646
V573	0.0501	0.11881	0.00182	0.82927
V574	0.03969	0.78378	0.16144	0.01509
V575	0.01295	0.04688	0.09452	0.84564
V576	0.17315	0.78308	0.02876	0.01501
V577	0.02835	0.01893	0.16912	0.7836
V578	0.05318	0.03897	0.65904	0.24881
V579	0.01102	0.87983	0.08238	0.02677
V580	0.12745	0	0.08343	0.78912
V581	0.05169	0.04276	0	0.90555
V582	0.58034	0.10172	0.02326	0.29468
V583	0.00499	0.02273	0.5403	0.43198
V584	0.56676	0.11569	0.27089	0.04666
V585	0.00493	0	0.38405	0.61102
V586	0.25233	0	0.62531	0.12236
V587	0.29456	0.00092	0.66566	0.03886
V588	0.60514	0.02069	0.01681	0.35735
V589	0.0601	0.80186	0.05187	0.08617
V590	0.05219	0.76117	0.18116	0.00548
V591	0	0.01509	0.16049	0.82442
V592	0.18121	0.01979	0.79864	0.00036
V593	0.57172	0	0.15427	0.27402
V594	0.37315	0.24803	0.3185	0.06032
V595	0.01752	0.00594	0.01179	0.96475
V596	0.02951	0.22239	0.19238	0.55572
V597	0.00204	0.55799	0.32582	0.11415
V598	0.0164	0.0889	0.87644	0.01825
V599	0.66768	0.2719	0.02613	0.03429
V600	0.38138	0.42347	0.03964	0.15551
V601	0.14963	0.2131	0.06146	0.57581
V602	0.01809	0.00766	0.00576	0.96849
V603	0.00709	0.29561	0.00624	0.69106
V604	0.56319	0.08192	0.31918	0.03571
V605	0.06586	0.28523	0.38256	0.26635
V606	0.74268	0.11105	0.0071	0.13917
V607	0.63905	0	0.08894	0.27202
V608	0.22645	0.11733	0.35801	0.29821
V609	0.02079	0.17947	0.1999	0.59984
V610	0.77562	0.0039	0.0739	0.14658
V611	0.25364	0	0.03707	0.70929
V612	0.02434	0.06267	0.82065	0.09233
V613	0.03487	0.30945	0.60227	0.05341
V614	0.77031	0.03441	0.03638	0.1589
V615	0.11015	0.02683	0.00231	0.86071
V616	0.07946	0.66169	0.03305	0.2258
V617	0.52321	0.12633	0.35046	0
V618	0.68668	0	0	0.31332
V619	0.38689	0.01036	0.27887	0.32388
V620	0.00981	0.65968	0.32474	0.00577
V621	0.43615	0.10866	0.1498	0.30539
V622	0.39884	0.1858	0.3783	0.03706
V623	0.01285	0.04005	0.10967	0.83743
V624	0.82114	0.15516	0	0.0237
