ACBD3	48.0249	41.3022	46.1428	46.739	46.291	47.9206
ACBD4	2.29759	3.47445	3.95283	4.00726	3.92584	4.23158
ACBD5	29.2717	27.842	26.2246	29.6538	24.9292	26.3771
ACBD6	42.1321	41.8847	36.2666	39.5145	44.7408	40.2188
ACBD7	9.65031	8.06944	11.5	9.54736	12.0627	9.43823
ACCS	7.28221	10.057	5.93909	4.93133	7.02015	7.01712
ACCSL	0.0	0.029966	0.039439	0.06976	0.058756	0.061299
ACD	2.7098	4.40352	10.5135	10.2698	9.97027	11.2664
ACE	3.82012	5.36134	4.22222	3.52164	4.98295	4.7397
ACE2	0.228648	0.425213	0.456604	0.300126	0.694973	0.51223
ACER1	0.569372	0.84849	1.28467	0.596917	1.22231	1.02903
ACER2	1.13656	1.16093	1.71802	1.80445	2.02187	1.91364
ACER3	38.9159	35.5999	34.3665	21.7637	26.6167	23.216
ACHE	0.045878	0.172987	0.159954	0.0	0.347348	0.115675
ACIN1	113.253	109.687	125.578	93.4941	137.691	106.571
ACKR1	0.029366	0.045885	0.037243	0.029328	0.379251	0.159721
ACKR2	17.5002	19.6451	36.3912	40.0412	60.0765	31.5813
ACKR3	3.32296	3.63092	7.4324	8.80545	5.75444	5.40536
ACKR4	0.211448	0.309161	0.111297	0.160551	0.798342	0.696482
ACLY	53.255	55.7363	73.1895	68.197	77.4503	61.1464
ACMSD	0.497046	0.138773	0.341154	0.372061	0.321856	0.470812
ACO1	17.6636	14.9117	19.2226	18.6806	18.5541	16.951
ACO2	50.7263	59.1502	106.676	90.2353	94.1099	84.1175
ACOT1	2.76453	4.56352	3.35593	4.47711	4.2281	4.08526
ACOT11	5.93629	6.44267	8.6167	7.43368	9.43694	7.18712
ACOT12	0.048109	0.0	0.033653	0.0	0.108724	0.114806
ACOT13	47.7702	46.1448	37.5444	44.9224	36.6552	39.7546
ACOT2	21.0533	19.716	18.3611	18.2187	19.1007	17.7261
ACOT4	2.58778	2.06317	2.2562	2.43397	2.28148	1.95941
ACOT6	0.221509	0.251525	0.388491	0.451951	0.345842	0.448343
ACOT7	5.63274	7.59733	21.1739	19.8881	23.1761	17.8281
ACOT8	8.58178	13.0357	12.8988	16.7972	14.8955	15.9213
ACOT9	90.0992	79.3402	58.2096	58.7483	63.1512	71.1264
ACOX1	57.1427	56.2619	41.8891	48.3656	45.8833	41.7843
ACOX2	7.54188	6.95791	2.84364	3.99939	2.9383	2.54141
ACOX3	17.1499	9.65737	14.7642	16.3748	16.6975	14.2557
ACOXL	3.62971	2.70683	3.05543	3.06258	4.73895	4.38102
ACP1	162.155	139.313	193.662	226.39	192.593	197.183
ACP2	53.1364	63.2863	53.7326	48.8806	41.4682	44.8899
ACP5	26.2099	33.2279	905.904	25.9609	15.9206	18.3164
ACP6	12.394	11.3539	18.6232	19.1996	17.1382	20.2204
ACPP	40.1206	36.2935	17.4344	18.452	15.6072	14.9577
ACPT	0.313576	0.33358	0.823719	0.704011	0.653406	0.298758
ACR	0.085999	0.183244	0.158659	0.085452	0.089352	0.0
ACRBP	3.86388	4.75424	4.24337	4.13449	2.64541	3.00436
ACRV1	0.045136	0.095979	0.416618	0.052774	0.314233	0.165147
ACSBG1	1.5857	2.33396	3.22523	1.51745	4.75171	4.11084
ACSBG2	0.090207	0.219305	0.269747	0.2688	0.3748	0.112846
ACSF2	28.5458	28.1509	47.4144	40.532	44.337	39.6072
ACSF3	12.5777	18.753	14.2418	12.5487	12.3734	10.1907
ACSL1	203.906	196.616	155.164	146.899	172.598	174.302
ACSL3	141.852	116.056	136.589	135.747	126.847	141.246
ACSL4	93.465	81.2181	62.429	52.2676	56.5858	56.3198
ACSL5	35.7001	37.8559	21.1919	21.5758	31.7469	31.2578
ACSM1	0.098961	0.036069	0.472706	0.346296	0.653572	0.174374
ACSM2A	7.97165	8.71936	5.86493	3.41521	8.04171	7.02014
ACSM2B	10.9897	12.2217	9.94285	10.2207	19.2588	9.26491
ACSM3	29.1575	24.8352	35.3639	35.1455	41.0403	50.4013
ACSM4	0.133028	0.074546	0.196164	0.116765	0.097486	0.17785
ACSM5	1.31736	1.00047	0.910734	0.632616	0.954534	0.936605
ACSM6	0.374882	0.38387	0.316423	0.271525	0.418915	0.240009
ACSS1	4.50205	5.49161	6.43264	6.93466	9.28899	5.69736
ACSS2	26.5839	32.9052	23.7316	29.2043	23.8359	22.4829
ACSS3	2.5874	2.10842	1.773	2.01227	2.76245	2.22074
ACTA1	0.145611	0.0	0.420309	0.05024	0.111535	0.30437
ACTA2	23.6027	21.5654	179.228	15.9598	35.6952	31.9369
ACTB	7157.74	7099.36	4152.22	4450.97	4062.27	4330.74
ACTBL2	0.070226	0.242626	23.0122	0.263292	0.256409	0.305212
ACTC1	0.0	0.012435	0.419907	0.0	0.20627	0.108825
ACTG1	2153.23	2143.25	3651.83	3981.93	3772.22	3611.54
ACTG2	0.480266	0.617048	83.4636	0.526712	0.943272	0.929127
ACTL10	0.679098	0.580291	0.971822	0.90592	0.982949	0.620366
ACTL6A	108.765	84.1834	104.314	128.537	107.871	119.207
ACTL6B	0.0	0.0	0.083452	0.646014	0.0	0.081497
ACTL7A	0.034835	0.111158	0.097568	0.10432	0.14521	0.0
ACTL7B	0.020859	0.0	0.0	0.0	0.0	0.0
ACTL8	15.0189	15.4844	25.8444	27.8546	23.934	22.5436
ACTL9	0.0	0.0	0.0	0.0	0.0	0.0
ACTN1	56.0621	64.0845	164.76	83.8492	114.479	81.7601
ACTN2	0.572481	0.293425	0.044156	0.333615	0.032875	0.010652
ACTN3	0.0	0.0	1.0789	0.0	0.09002	0.034353
ACTN4	166.196	185.691	369.053	376.883	502.883	347.174
ACTR10	110.169	88.1463	111.096	86.8023	81.6673	82.0402
ACTR1A	65.8697	74.2615	94.7442	102.396	95.5494	86.1833
ACTR1B	14.98	21.7249	41.6593	41.7435	39.9843	36.4704
ACTR2	316.208	269.151	207.229	200.284	269.231	183.882
ACTR3	570.22	516.231	521.275	424.309	309.993	369.687
ACTR3B	6.66192	8.03963	6.06492	10.8926	7.70995	5.91932
ACTR3C	9.61756	9.64987	11.1137	8.65672	16.1353	14.531
ACTR5	7.55855	6.89654	8.99534	8.48433	8.05583	7.85502
ACTR6	39.0737	36.4371	33.9767	35.5351	38.3453	31.8885
ACTR8	30.2713	28.0247	31.566	37.3505	33.0621	32.3177
ACTRT1	0.0	0.0	0.0	0.0	0.0	0.0
ACTRT2	0.0	0.0	0.0	0.0	0.0	0.04014
ACTRT3	2.98954	2.51304	4.67455	6.04801	4.5311	4.67033
ACVR1	13.7769	14.7371	16.9192	16.047	21.0491	13.9521
ACVR1B	13.7261	16.1808	13.7094	14.399	17.7812	13.5348
ACVR1C	0.161712	0.121951	0.416979	0.167387	0.327157	0.434429
ACVR2A	19.5764	19.7507	16.5008	15.4303	18.3661	17.7098
ACVR2B	2.3295	2.27957	4.10779	4.38438	4.58035	3.39605
ACVRL1	4.66006	6.78897	4.31209	3.30757	3.09905	4.29391
ACY1	10.6503	15.6024	28.9564	27.0926	27.4138	22.6264
ACY3	0.2424	0.787667	1.18997	1.08544	1.06342	0.933805
ACYP1	14.5086	13.8901	14.7085	15.4277	13.8241	15.4048
ACYP2	13.3617	13.0946	12.2099	10.5874	12.151	12.6569
ADA	20.9588	24.4421	27.3869	28.4655	25.4931	25.9427
ADAD1	0.0	0.0	0.2855	0.0	0.02759	0.0
ADAD2	0.110797	0.27593	0.13573	0.144696	0.284212	0.346164
ADAL	7.56879	7.51116	6.89353	5.84876	7.0247	7.72518
ADAM10	260.867	244.494	178.388	173.537	172.392	154.639
ADAM11	0.01137	0.104306	0.058479	0.097144	0.203222	0.148963
ADAM12	0.419657	0.781182	0.265509	0.515386	1.33184	1.28549
ADAM15	26.181	35.9886	59.3285	56.4114	60.4107	54.757
ADAM17	70.7423	63.8941	69.7365	66.4373	74.7398	70.9498
ADAM18	0.0	0.0	0.0	0.026835	0.0	0.745889
ADAM19	11.5747	14.2991	10.9454	11.006	19.7907	15.3064
ADAM2	0.0	0.05013	0.0	0.131061	0.137216	0.090661
ADAM20	0.087792	0.055969	0.073615	0.105277	0.128156	0.076274
ADAM21	0.0	0.039371	0.025893	0.0	0.077265	0.109738
ADAM21P1	0.024529	0.0	0.0	0.0	0.0	0.041239
ADAM22	1.02762	1.69122	1.49336	1.69556	2.16821	1.95121
ADAM23	1.07699	0.614126	0.329185	0.43451	1.35479	0.708387
ADAM28	34.489	37.4492	12.2199	13.918	17.3173	16.5288
ADAM29	0.440329	0.548423	0.640875	0.417943	0.758176	0.769036
ADAM30	0.0	0.0	0.0	0.0	0.034413	0.0
ADAM32	5.95754	6.85737	3.73761	4.06937	8.57959	5.5234
ADAM33	0.282156	0.326786	0.299615	0.396193	0.407921	0.49154
ADAM3A	1.41369	0.296464	0.260862	0.432948	0.521176	0.786255
ADAM6	0.0	0.0	0.0	0.0	0.028728	0.0
ADAM7	0.0	0.0	0.0	0.014448	0.0	0.0
ADAM8	7.71317	13.0011	23.0397	21.5201	32.4618	29.9185
ADAM9	340.509	309.947	184.574	198.121	178.004	209.709
ADAMDEC1	3.49871	4.0185	1.47947	2.48969	1.10278	1.79366
ADAMTS1	48.7904	40.9757	94.5433	98.6784	97.6815	73.6314
ADAMTS10	1.93707	3.17145	4.53421	2.99687	4.70861	3.00027
ADAMTS12	2.03748	1.79037	2.82422	3.65514	4.47128	3.58127
ADAMTS13	0.105634	0.315307	0.340705	0.404412	0.206942	0.316658
ADAMTS14	0.27136	0.285385	0.998389	0.715006	0.783613	0.56956
ADAMTS15	0.920569	1.03168	1.15969	1.11342	1.93001	1.53488
ADAMTS16	2.10161	1.11591	1.10861	1.11102	1.43158	1.14084
ADAMTS17	2.26208	2.77932	2.16707	5.07742	3.8885	3.16988
ADAMTS18	0.116867	0.0	0.022398	0.008022	0.041847	0.026106
ADAMTS19	0.027276	0.0	0.0	0.0	0.086462	0.019741
ADAMTS2	2.23933	2.98872	3.22523	2.58601	3.16025	3.55128
ADAMTS20	0.0	0.0	0.0	0.020644	0.0	0.033846
ADAMTS3	0.387522	0.242387	0.37361	0.525971	0.422678	0.229902
ADAMTS4	0.940595	1.02682	0.853253	0.542509	1.24398	1.19706
ADAMTS5	2.5457	1.9877	4.05157	4.97785	7.59791	4.80892
ADAMTS6	0.286649	0.760726	1.9068	0.683414	0.351362	0.395181
ADAMTS7	0.332403	0.360341	1.09273	0.951772	1.81446	0.909745
ADAMTS8	0.110775	0.25911	0.347968	0.260116	0.300376	0.361247
ADAMTS9	17.6936	14.9585	33.8003	26.7672	72.9598	45.3683
ADAMTSL1	0.048181	0.097206	0.126228	0.048944	0.278776	0.288958
ADAMTSL2	0.092031	0.117881	0.21894	0.055416	0.265811	0.1819
ADAMTSL3	32.1951	28.2692	22.7736	20.1483	55.6265	29.3631
ADAMTSL4	7.15434	8.65635	9.10404	6.96711	13.311	7.64745
ADAMTSL5	0.361638	0.646751	1.00713	0.281203	1.42077	0.667396
ADAP1	10.5818	15.115	18.6361	15.9887	17.9148	15.5598
ADAP2	191.171	203.656	116.427	132.649	63.6642	76.7883
ADAR	134.101	139.906	116.085	111.758	160.86	117.838
ADARB1	9.61397	12.6734	13.581	12.5584	17.2523	14.9123
ADARB2	0.298492	0.825096	0.810665	0.489717	0.883975	0.614191
ADAT1	73.4671	62.9268	75.234	65.6592	83.3334	68.6728
ADAT2	17.6134	15.0073	10.8876	7.64413	9.53244	10.2351
ADAT3	0.0	0.630391	0.612397	0.20893	0.30881	0.173125
ADCK1	6.93291	6.63805	7.32603	7.27856	8.63214	6.97132
ADCK2	22.5068	27.3515	22.9942	23.7711	17.5664	21.9132
ADCK5	2.06238	3.62297	9.7772	6.76511	5.6544	6.90451
ADCY1	0.757838	0.495031	1.40195	1.79131	1.53769	1.27716
ADCY10	0.076745	0.040813	0.066679	0.173118	0.420873	0.072336
ADCY10P1	2.09486	2.26137	1.19757	0.89413	2.40138	1.95649
ADCY2	1.34566	1.02113	1.13157	0.797715	1.66947	1.69792
ADCY3	17.0275	23.93	31.4641	22.902	27.5326	19.6818
ADCY4	2.19316	2.19949	3.00074	1.44306	4.28009	3.25612
ADCY5	2.50755	0.930821	5.35113	8.49997	5.21465	4.88338
ADCY6	2.16775	1.84081	3.70563	4.24059	4.60145	4.14791
ADCY7	32.6399	40.687	32.2267	28.3413	29.9577	26.3785
ADCY8	0.0	0.0	0.0	0.007987	0.0	0.0
ADCY9	3.91222	7.17322	17.0816	8.24143	7.76366	8.13605
ADCYAP1	0.232035	0.231226	0.173439	0.349544	0.749895	0.674089
ADCYAP1R1	0.014655	0.18281	0.082116	0.021898	0.176977	0.015889
ADD1	91.704	102.084	92.073	84.0798	94.151	79.6957
ADD2	5.17544	4.89847	7.55621	8.99867	9.98433	6.89386
ADD3	126.628	125.988	94.0392	104.61	141.038	122.22
ADGB	0.257407	0.591589	0.189945	0.186502	0.747479	0.214724
ADGRA1	0.0	0.0	0.0197	0.0	0.0	0.0
ADGRA2	0.321358	0.466281	1.46691	0.77668	0.459056	0.393138
ADGRA3	18.0604	18.7406	20.7328	24.6923	33.827	25.8611
ADGRB1	0.141829	0.27409	0.141406	0.178415	0.446622	0.136955
ADGRB2	0.360206	0.686284	0.445827	0.979105	0.903354	1.4896
ADGRB3	0.235883	0.192689	0.110128	0.167553	0.251258	0.16259
ADGRD1	8.54708	8.83178	5.92026	5.2145	22.4094	12.8792
ADGRE1	7.4728	8.88014	3.22204	4.03514	5.81636	7.48858
ADGRE2	20.2768	22.0836	18.958	16.7358	33.5562	21.942
ADGRE3	10.4348	12.1195	7.96522	11.048	19.0755	17.3796
ADGRE4P	2.99574	2.80194	1.57057	0.927516	1.71584	1.45298
ADGRE5	41.7078	53.0735	45.0295	37.0509	69.323	42.8457
ADGRF1	28.2882	29.3788	50.1766	60.6782	55.6417	55.0252
ADGRF2	0.117749	0.253078	0.316832	0.335898	0.613957	0.546018
ADGRF3	3.55467	1.80771	2.03514	2.56988	2.73688	3.45149
ADGRF4	0.600732	0.506756	0.977959	0.731245	1.78289	1.59178
ADGRF5	0.464654	0.278564	0.346127	0.329038	0.513293	0.562253
ADGRG1	21.2117	23.1085	56.2646	62.1162	74.6147	68.3481
ADGRG2	1.12465	1.09206	0.957339	0.748519	1.94563	1.45777
ADGRG3	15.8895	19.1831	19.2846	20.1887	46.5647	38.3037
ADGRG4	0.049953	0.033145	0.038641	0.033813	0.070087	0.048014
ADGRG5	1.64549	2.25664	1.85666	1.82058	2.1364	2.07544
ADGRG6	26.8775	20.9238	32.9507	34.2007	39.3758	33.49
ADGRG7	0.025312	0.0	0.0	0.0	0.108479	0.055045
ADGRL1	1.45596	1.58122	4.40412	3.8611	4.59419	2.08789
ADGRL2	85.3401	63.1255	118.437	126.914	147.418	114.21
ADGRL3	0.277154	0.493771	0.307347	0.160579	0.046724	0.107873
ADGRL4	0.041159	0.149463	0.019176	0.013721	0.014316	0.0
ADGRV1	2.73758	4.62483	4.81264	7.72762	7.47007	5.75475
ADH1A	0.333515	0.15558	0.175124	0.633159	0.757629	0.664844
ADH1B	0.338159	0.177027	0.269615	0.187433	0.315962	0.262518
ADH1C	1.28523	1.47745	2.20321	2.50246	1.80545	2.22063
ADH4	1.28242	1.0628	1.03228	0.803632	1.67959	1.46555
ADH5	147.741	140.717	154.508	169.747	145.352	150.121
ADH6	1.5543	0.721561	2.06674	1.39924	0.95478	1.55225
ADH7	2.40608	0.0	1.33977	1.16519	2.57962	0.896678
ADHFE1	2.55484	3.54521	1.84017	1.70146	4.07675	3.12094
ADI1	35.9692	39.1185	45.6332	47.6129	50.265	52.1259
ADIG	0.0	0.0	0.0	0.0	0.344657	0.0
ADIPOQ	0.378989	0.455825	0.246558	0.340032	0.665175	0.294735
ADIPOR1	94.2406	96.9295	109.055	114.77	120.914	105.992
ADIPOR2	30.8038	30.1674	34.1732	25.8123	26.8752	23.8394
ADIRF	2.00795	2.04712	3.59641	3.02621	8.36915	9.21647
ADK	51.876	45.5562	40.2516	44.6339	41.8379	39.3451
ADM	106.274	127.435	96.3004	96.0655	125.748	152.209
ADM2	0.552449	0.592372	1.56968	1.56777	1.37391	0.95411
ADM5	0.268464	0.519104	1.63965	0.562107	1.13193	1.04574
ADNP	34.8373	27.6741	39.758	37.4203	78.9087	35.1957
ADNP2	24.4351	21.5524	19.7966	22.0907	28.9938	23.9782
ADO	32.7095	28.077	29.1839	33.5624	25.092	26.1747
ADORA1	0.408898	0.497807	2.03899	2.51858	1.60972	1.90219
ADORA2B	5.64073	4.7556	8.72704	9.80172	9.07966	8.50069
