Symbol	A	B	C	D	E	F	G	H	I	J	K	L
C14ORF132	0.163327	0.307359	0.810441	0.925126	0.413448	0.006685	0.007646	0.204906	0.02906	1.0	0.493637	0.838095
C14ORF64	0.001756	0.0	0.025584	0.021873	0.019959	0.012291	0.001637	0.0	0.0	0.044776	0.012123	0.000878
C15ORF53	0.045853	0.02077	0.560314	0.270006	0.061261	0.016393	0.040841	0.014334	0.015284	0.037058	0.014334	1.0
C1ORF21	0.050769	0.052317	0.032465	0.023949	0.069994	0.158267	0.027265	0.002738	0.0	0.015295	0.054909	0.026379
C2CD4D	0.078431	0.02005	0.100249	0.137255	0.235294	0.0	0.064383	0.039216	0.022226	0.0	0.075034	0.098515
C2ORF40	0.305185	0.332415	0.6555	0.842265	0.954606	0.018467	0.279217	0.023268	0.0	0.802276	0.92219	0.683349
C5AR1	0.390301	0.411294	0.05228	0.055561	0.123428	0.1909	1.0	0.785069	0.895117	0.012758	0.001447	0.026498
C9ORF135	0.009106	0.0	0.0	0.0	0.018623	0.006969	0.0	0.0	0.046557	0.0	0.0	0.0
CA6	0.0	0.046837	0.039699	0.086534	0.117808	0.003133	0.0	0.0	0.019085	0.0	0.259562	0.0
CACHD1	0.0	0.0	0.022046	0.271831	0.047522	0.0	0.0	0.0	0.0	0.047522	1.0	0.0
CACNA1I	0.310448	0.259951	0.752007	0.751584	0.250458	0.069337	0.157151	0.104756	0.112333	1.0	0.34105	0.786319
CALCB	0.0	0.0	0.39683	0.0	0.0	0.0	0.0	0.066138	0.25	0.145779	1.0	0.330691
CALY	0.164559	0.763736	0.148448	0.156301	0.072588	0.0521	0.059587	0.254579	0.059587	0.536282	0.377468	0.781507
CAMK2N1	0.354317	0.392558	0.646229	0.637574	0.787643	0.376967	0.245777	0.106505	0.148094	0.764421	1.0	0.645577
CAMK4	0.100255	0.075253	0.20949	0.181915	0.15134	0.0	0.034854	0.000792	0.002346	0.232875	0.195376	0.209346
CARS	0.080447	0.08413	0.080658	0.075346	0.195158	0.057009	0.055222	0.065549	0.057009	0.073204	0.247428	0.080946
CBX2	0.510853	0.0	0.673397	0.34217	1.0	0.047488	0.162877	0.02415	0.086179	0.283333	0.237439	0.0
CCL3	0.122504	0.126213	0.011951	0.013145	0.029723	0.05296	0.18404	0.832912	1.0	0.003163	0.002529	0.005238
CCL4	0.000535	0.0	0.0	0.000375	0.000544	0.003155	0.0001	0.004587	0.003793	0.000523	0.0	0.0
CCNA2	0.443476	0.406784	0.649635	0.518961	0.528832	0.677662	0.253602	0.179278	0.311238	0.803683	0.686131	1.0
CCNB2	0.412281	0.255507	0.419397	0.309549	0.317288	0.379063	0.059229	0.005555	0.12382	0.367217	0.096582	1.0
CCNE2	0.200466	0.216638	0.845457	0.555556	0.300812	0.738749	0.03823	0.0	0.0	0.112534	0.13129	1.0
CCNI2	0.328046	0.949594	0.72	0.835988	0.821178	0.491262	0.676413	1.0	0.809773	0.908663	0.735428	0.653088
CCR10	0.168545	0.055243	0.26411	0.21029	0.122992	0.127337	0.183964	0.048575	0.128715	0.138936	0.083961	0.290468
CCR2	0.511725	0.64855	0.561516	0.538398	0.469195	0.253623	0.614926	0.958326	1.0	0.519848	0.510997	0.594961
CCR4	0.194847	0.262858	0.485185	0.424002	0.190438	0.0	0.003267	0.046775	0.002345	0.614284	0.254659	1.0
CCR7	0.432762	0.44466	1.0	0.938642	0.678233	0.062351	0.225172	0.125932	0.11474	0.965429	0.722982	0.552292
CCR9	0.544908	0.487147	0.771978	0.869005	0.604998	0.354538	0.41916	0.358951	0.520371	0.977839	0.656684	1.0
CD14	0.164977	0.159502	0.01204	0.012701	0.028788	0.056036	0.816478	0.892363	1.0	0.001085	0.000718	0.004156
CD19	0.423602	0.398723	0.052931	0.059656	0.076288	0.103199	0.391299	0.19139	0.174518	0.017055	0.040606	0.0
CD22	0.066002	0.063609	0.012951	0.021203	0.017605	0.027096	0.067414	0.038509	0.036686	0.014575	0.015313	0.002968
CD248	0.207466	0.193848	0.190431	0.188859	0.859536	0.046439	0.079904	0.062412	0.061849	0.167592	1.0	0.039571
CD28	0.288614	0.328471	0.842759	0.739035	0.454687	0.010815	0.171841	0.12137	0.090097	0.884147	0.584101	1.0
CD302	0.401913	0.440786	0.076792	0.077426	0.133993	0.19089	0.671827	0.968341	1.0	0.045209	0.037964	0.057372
CD33	0.5131	0.498114	0.053568	0.048616	0.116746	0.200641	0.679811	0.975045	1.0	0.0	0.000687	0.041739
CD3D	0.189011	0.184117	0.411789	0.4392	0.383858	0.03485	0.073337	0.044973	0.0435	0.393139	0.452105	0.420197
CD3E	0.038595	0.040809	0.089825	0.082664	0.090092	0.030841	0.015854	0.009211	0.011007	0.088151	0.098954	0.086477
CD3G	0.133132	0.140636	0.285262	0.272537	0.279396	0.053196	0.051404	0.03898	0.036546	0.305883	0.340643	0.27965
CD40LG	0.094163	0.09344	0.277077	0.313287	0.063851	0.003451	0.042897	0.040957	0.031869	0.255588	0.069401	0.356571
CD5	0.273638	0.28584	0.782331	0.767124	0.514257	0.02329	0.145215	0.08747	0.092006	0.856122	0.612026	1.0
CD68	0.446582	0.454394	0.055333	0.056662	0.1535	0.210109	0.648671	1.0	0.952444	0.013036	0.01678	0.030871
CD72	0.10469	0.094695	0.029871	0.027607	0.036213	0.070208	0.08825	0.049863	0.054619	0.010418	0.024202	0.012453
CD79A	0.132275	0.1355	0.02515	0.024889	0.039057	0.034477	0.120177	0.055499	0.062446	0.017481	0.028609	0.004367
CD79B	0.087346	0.081484	0.018123	0.021321	0.018748	0.028695	0.080642	0.036855	0.038822	0.013523	0.008948	0.014791
CD8B	0.0194	0.018409	0.014199	0.011588	0.084018	0.001386	0.004602	0.003161	0.003593	0.000179	0.102764	0.000277
CDT1	0.082108	0.119318	0.050352	0.013158	0.20141	0.67146	0.028333	0.341834	0.0	0.184212	0.037777	1.0
CENPA	0.0	0.065349	0.0	0.032675	0.0	0.687571	0.0	0.0	0.0	0.163373	0.033411	1.0
CES1	0.524425	0.511853	0.110841	0.109957	0.234073	0.227851	0.658706	0.927092	1.0	0.071233	0.214267	0.11911
CFD	0.159905	0.166554	0.021633	0.021411	0.041528	0.07101	0.285976	0.36936	0.343133	0.009492	0.003351	0.023476
CFH	0.532242	0.465692	0.711382	0.674291	0.745563	0.436001	0.439493	0.586553	0.493954	0.819683	1.0	0.830949
CHDH	0.018056	0.024932	0.199458	0.131974	0.040816	0.54989	0.022876	0.021996	0.0	0.154284	0.11438	1.0
CHN1	0.316756	0.287425	0.7272	0.739245	0.334601	0.025213	0.016304	0.0	0.0	0.838668	0.472826	1.0
CHRNA1	0.429121	0.725	0.549978	0.212533	0.497479	0.139174	0.269158	0.728558	0.1875	0.614687	0.014169	0.020522
CLEC11A	0.085907	0.098152	0.1011	0.075681	0.148447	0.113502	0.100478	0.143117	0.138048	0.079167	0.205504	0.050151
CLIC3	0.037991	0.03292	0.015593	0.015919	0.035485	0.127661	0.018828	0.0041	0.003789	0.004816	0.015603	0.005348
CLIC4	0.467594	0.504583	0.069698	0.083874	0.150955	0.244456	0.65009	0.98322	1.0	0.006271	0.057493	0.070879
CLIC5	0.886499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06014	0.0
CLU	0.009435	0.074653	0.023909	0.040312	0.260577	0.080624	0.126437	0.011954	0.533235	0.211132	0.14104	0.031994
CMTM8	0.348351	0.362974	0.952152	0.870907	0.367569	0.113863	0.259316	0.179621	0.18981	0.983904	0.423471	1.0
CNRIP1	0.337174	0.229381	0.283352	0.30037	0.107449	0.241145	0.371385	0.461538	0.204636	0.255721	0.248655	1.0
CNTNAP1	0.262927	0.298727	0.618814	0.630303	0.305842	0.0	0.202289	0.035113	0.003838	0.752519	0.276311	1.0
COCH	0.504994	0.482517	0.0	0.14391	0.132533	0.225683	0.494934	0.260157	0.334985	0.136778	0.064013	0.04797
COL5A3	0.0	0.0	1.0	0.193803	0.028794	0.0	0.0	0.02119	0.0	0.045455	0.055372	0.633475
CPA5	0.037547	0.033276	0.057713	0.064991	0.083391	0.000529	0.021356	0.024966	0.016058	0.060313	0.09051	0.059366
CPNE5	0.238708	0.260073	0.0	0.0	0.009971	0.0	0.210837	0.003324	0.139826	0.0	0.0	0.0
CPNE7	0.234375	0.089719	0.014497	0.425066	0.438395	0.0	0.015977	0.271612	0.215255	0.205222	0.107628	0.796875
CPVL	0.422415	0.433991	0.048822	0.0507	0.118661	0.184757	0.552045	0.945385	1.0	0.004609	0.002467	0.087047
CRIP2	0.052404	0.051993	0.131398	0.138149	0.05242	0.007669	0.033797	0.0	0.008742	0.146793	0.058171	0.158561
CRTAM	0.0	0.028257	0.001873	0.0	0.077236	0.020183	0.001449	0.013109	0.014447	0.001657	0.004037	0.004128
CRYGN	0.193379	0.0	0.0422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CSF1	0.146936	0.018936	0.017182	0.0	0.0	0.119626	0.018519	0.0	0.014173	0.0	0.0	0.119626
CSF2RA	0.712954	0.702686	0.661265	0.601348	0.550927	0.50795	1.0	0.768478	0.774394	0.66641	0.560955	0.599083
CST3	0.184449	0.177479	0.019477	0.020176	0.04473	0.078455	0.600486	1.0	0.9454	0.005387	0.00515	0.030406
CST7	0.067108	0.065036	0.040775	0.04145	0.098822	0.244841	0.03463	0.009091	0.00899	0.021141	0.081614	0.030386
CTHRC1	0.89774	0.476392	0.69084	0.0375	0.812263	0.725234	0.89774	0.841272	1.0	0.870281	0.763089	0.397046
CTLA4	0.241214	0.252431	0.716708	0.759572	0.235854	0.073011	0.134598	0.07945	0.080941	0.781344	0.235204	1.0
CX3CR1	0.280754	0.318008	0.156754	0.162107	0.30638	1.0	0.218152	0.177892	0.18382	0.057228	0.20709	0.083892
CXADR	0.036445	0.035641	0.332563	0.438864	0.0	0.0	0.0	0.109334	0.0	1.0	0.0	0.058515
CXCR6	0.343156	0.403513	0.562397	0.626215	0.965689	0.161076	0.026846	0.0	0.0	0.376612	1.0	0.629643
CYBRD1	0.547556	0.536866	0.147112	0.163356	0.262161	0.771889	0.862659	0.949906	1.0	0.026699	0.119933	0.147465
CYP2E1	0.595869	0.563287	0.796224	0.884257	0.879453	0.107963	0.277722	0.047364	0.205892	0.786879	1.0	0.987354
CYP2J2	0.075485	0.383868	0.679361	0.569583	0.905951	0.014764	0.059057	0.014764	0.044293	0.702884	1.0	0.205479
CYP4F22	0.536648	0.558875	0.167478	0.391159	0.744383	0.561338	0.71407	1.0	0.945733	0.212186	0.774891	0.47702
DAB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DACT1	0.235543	0.417239	0.915416	1.0	0.0	0.0	0.04744	0.018976	0.136367	0.885361	0.064466	0.043478
DBN1	0.317214	0.312115	0.212289	0.258651	0.948685	0.145951	0.24109	0.051672	0.07134	0.068273	1.0	0.173252
DERL3	0.098856	0.049043	0.058058	0.001902	0.02324	0.059457	0.069708	0.014381	0.02772	0.018513	0.0	0.071758
DHDH	0.0	0.188882	0.789474	1.0	0.461468	0.0	0.0	0.026909	0.0	0.382676	0.35795	0.349815
DKK3	0.21786	0.15426	0.152323	0.098804	0.716329	0.0	0.0	0.004117	0.0	0.074103	1.0	0.040751
DLL3	0.0	0.0	0.0	0.0	0.974917	0.040704	0.0	0.0	0.0	0.0	0.857143	0.039807
DNAH6	0.023561	0.011582	0.154073	0.009298	0.039726	0.0	0.01626	0.0	0.017338	0.0	0.164715	0.238356
DPP4	0.15744	0.184993	0.37147	0.407249	0.334306	0.022727	0.047232	0.004338	0.029756	0.204545	0.431461	0.356342
DPYSL4	0.314519	0.562175	0.864304	0.848397	0.252323	0.85645	0.027278	0.0	0.009267	1.0	0.346224	0.949397
DSC1	0.377365	0.438895	0.765124	0.740347	0.867928	0.082916	0.157069	0.073221	0.09356	0.772254	1.0	0.162737
DSEL	0.004015	0.03073	0.082399	0.003296	0.0317	0.0	0.0	0.017291	0.013184	0.0	0.150575	0.014082
DUSP16	0.40723	0.362097	0.752154	0.684356	0.534608	0.190854	0.339359	0.299767	0.279971	0.884441	0.725076	1.0
DUSP4	0.007817	0.005983	0.177217	0.057753	0.011222	0.0	0.0	0.0	0.005983	0.750795	0.093806	1.0
DUSP8	0.513857	0.519242	0.706554	0.691376	0.722612	0.490599	0.289045	0.401451	0.339856	0.864469	1.0	0.805153
EBF1	0.884524	0.974174	0.0	0.0	0.011559	0.023837	0.605096	0.367513	0.393005	0.0	0.012458	0.0
EDAR	0.400465	0.463775	1.0	0.917019	0.593102	0.15814	0.297242	0.120749	0.098388	0.934884	0.55814	0.500883
EEPD1	0.230929	0.227629	0.382048	0.433536	0.142245	0.008501	0.427924	0.269869	0.271408	0.404563	0.036278	0.499224
EFNA1	0.179485	0.168323	0.253165	0.034257	0.313324	1.0	0.011167	0.025316	0.0	0.022838	0.480922	0.0
EGOT	1.0	0.589902	0.990373	0.881356	0.830509	0.775095	0.708882	0.356995	0.914356	0.894465	0.681714	0.91711
ELOVL4	0.37168	0.334271	0.690522	0.681536	0.824665	0.11359	0.182566	0.146072	0.217412	0.646569	1.0	0.635866
EMR2	0.496576	0.485686	0.089455	0.084157	0.146252	0.214571	0.92199	1.0	0.964892	0.062554	0.028062	0.07982
EPHX2	0.235747	0.211378	0.517538	0.529519	0.335812	0.078393	0.114064	0.06974	0.060622	0.583754	0.431625	0.358594
EREG	0.371899	0.398428	0.122547	0.158545	0.196825	0.222318	0.565452	0.959082	1.0	0.015837	0.025364	0.002262
ESPN	0.023131	0.0	0.238005	0.074277	0.020988	0.023526	0.0	0.064945	0.0	0.965601	0.097417	0.542902
ETV7	0.0	1.0	0.222222	0.052014	0.022739	0.0	0.0	0.538581	0.181915	0.182047	0.529106	0.222222
EVPL	0.444309	0.567729	0.265712	0.087106	1.0	0.484917	0.022648	0.262663	0.161639	0.229121	0.430313	0.265712
F2RL1	0.308253	0.299465	0.408263	0.293464	0.328212	0.172111	1.0	0.360614	0.320252	0.311805	0.12408	0.413149
F5	0.536869	0.541805	0.453768	0.426485	0.160775	0.20476	0.834321	1.0	0.999352	0.471875	0.042873	0.629693
FAAH2	0.269161	0.295177	0.664188	0.845123	0.325976	0.024231	0.096923	0.006037	0.043615	0.808904	0.274361	1.0
FAM129C	0.110831	0.110827	0.009876	0.009042	0.036167	0.026312	0.111516	0.064456	0.074634	0.016744	0.004394	0.013637
FAM153A	0.360031	0.027075	0.716584	0.240021	0.083772	0.022162	0.222877	0.024424	0.0	0.0	0.411464	0.33509
FAM171A1	0.445216	0.517511	0.997004	1.0	0.794909	0.387148	0.403662	0.346248	0.174972	0.920696	0.938679	0.785574
FAM178B	0.352581	0.5	0.660986	0.446371	0.296543	0.517081	0.417857	0.215668	0.138309	0.272727	1.0	0.014691
FAM19A1	0.071849	0.344467	0.831764	1.0	0.743991	0.0	0.010264	0.0	0.0	0.906861	0.899428	0.940986
FANK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043081
FAR2	0.41543	0.495355	0.262489	0.270329	0.185179	0.220574	1.0	0.81479	0.729389	0.234694	0.147049	0.501381
FAS	0.286024	0.393537	0.685486	0.673812	0.466524	0.357043	0.770003	0.731397	0.5963	0.794967	0.430031	0.977929
FASLG	0.28623	0.279752	0.115518	0.170592	0.310801	0.835938	0.086476	0.005087	0.0	0.072746	0.174649	0.052995
FBLN7	0.270398	0.265073	0.832237	0.809048	0.065301	0.0	0.098398	0.084727	0.05243	1.0	0.004577	0.979516
FCER1A	0.387243	0.411455	0.261825	0.240279	0.124151	0.172646	0.483785	0.638459	0.654154	0.258715	0.111016	1.0
FCER2	0.104079	0.094245	0.012357	0.018536	0.020787	0.026325	0.096995	0.04539	0.05283	0.011213	0.010672	0.0
FCGBP	0.304276	0.289691	0.318147	0.325571	0.908059	0.250755	0.135052	0.08885	0.082009	0.245873	1.0	0.148188
FCGR2B	0.224044	0.202729	0.10199	0.090087	0.111111	0.120517	0.271605	0.224754	0.222149	0.109323	0.111989	0.104318
FCRL1	0.00739	0.007686	0.002022	0.0	0.00288	0.0	0.008763	0.001679	0.001862	0.0	0.001179	0.002022
FCRL6	0.081298	0.069834	0.022896	0.046757	0.093229	0.175299	0.028702	0.00193	0.003861	0.008442	0.10113	0.012108
FEZ1	0.301765	0.30581	0.139471	0.15254	0.319587	1.0	0.124721	0.039801	0.034928	0.009948	0.222241	0.009646
FGFBP2	0.168482	0.172368	0.084264	0.081912	0.200924	0.931523	0.054497	0.017127	0.015816	0.029712	0.134528	0.04879
FHIT	0.081177	0.074985	0.223361	0.237854	0.074897	0.014493	0.051327	0.02847	0.017257	0.270907	0.098849	0.107317
FHL2	0.947972	0.602823	0.550151	0.571438	0.758064	0.927419	0.270681	0.221002	0.112903	0.8547	1.0	0.884172
FOLR2	0.29182	0.271845	0.019815	0.012842	0.047068	0.069097	0.493656	0.662184	0.661648	0.002768	0.034549	0.005961
FOXJ1	0.0	0.253968	0.095238	0.0	0.031746	0.349206	0.387801	0.0	0.0	0.0	0.365938	0.299
FOXP3	0.120951	0.057941	0.233677	0.116632	0.122255	0.003066	0.082774	0.122629	0.162742	0.19934	0.011588	0.138525
G0S2	0.481498	0.451333	0.050421	0.050341	0.113669	0.113721	0.735759	1.0	0.903253	0.020831	0.0	0.023894
GAL3ST4	0.40991	0.42048	0.908226	0.827243	0.655982	0.214239	0.231906	0.206994	0.009009	1.0	0.752252	0.629752
GAPT	0.214323	0.222303	0.040227	0.048458	0.071221	0.085463	0.398938	0.296146	0.281526	0.001953	0.000799	0.024195
GCAT	0.036208	0.0	0.691333	0.252391	0.076401	0.0	0.0	0.0	0.013406	0.145124	0.108623	0.597425
GCNT4	0.030584	0.146294	0.0	0.0	0.137196	0.24056	0.015292	0.0	0.195455	0.0	0.013642	0.0
GIPC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GJB6	0.094587	0.063058	0.127406	0.325799	0.440132	0.042039	1.0	0.045308	0.105096	0.486461	0.693636	0.462218
GLIS3	0.121819	0.871953	0.621651	0.10681	0.221716	0.172604	0.649908	0.028257	0.213184	1.0	0.559407	0.282569
GNAL	0.0	0.055094	0.124979	0.04041	0.022115	1.0	0.283448	0.164358	0.0	0.014009	0.0	0.453352
GNAO1	0.649419	0.598295	0.226845	1.0	0.848523	0.544118	0.151317	0.269233	0.34402	0.360283	0.737476	0.26417
GNG3	0.275824	0.050847	0.0	0.0	0.013607	0.0	0.0	0.019029	0.071383	0.006343	0.042373	0.051717
GNLY	0.102067	0.141421	0.031518	0.031801	0.1082	0.608863	0.027827	0.005427	0.005962	0.012054	0.056034	0.017155
GP5	0.524296	0.323199	1.0	0.664733	0.69811	0.058311	0.180991	0.140437	0.583115	0.759151	0.901015	0.426623
GPBAR1	0.562392	0.495997	0.101103	0.086868	0.138293	0.211685	0.674946	1.0	0.937076	0.060741	0.039714	0.04508
GPC3	0.0	0.0	0.0	0.0	0.032918	0.0	0.032918	1.0	0.0	0.0	0.0	0.0
GPR146	0.21122	0.268138	0.355468	0.373721	0.36837	0.284811	0.126716	0.152353	0.245608	0.368484	0.336946	0.323886
GPR19	0.227621	0.504648	0.481481	0.666886	0.348422	0.333686	0.511111	0.080819	0.007945	0.724738	0.348148	1.0
GPR56	0.286258	0.274359	0.144408	0.139547	0.338383	1.0	0.117285	0.029642	0.031394	0.050701	0.229496	0.084541
GPRC5B	0.121346	0.104087	0.19781	0.615408	0.254902	0.235294	0.296467	0.023954	1.0	0.576395	0.518818	0.592935
GTSCR1	0.667398	0.388229	0.908608	1.0	0.759452	0.18852	0.269786	0.147538	0.275183	0.909042	0.790489	0.557803
GTSF1L	0.0	0.0	0.08886	0.11872	0.0	0.0	0.0	0.0	0.0	0.0	0.116103	0.0
GZMA	0.146666	0.145966	0.102199	0.111942	0.2206	0.8015	0.054079	0.018663	0.01781	0.069161	0.181685	0.092149
GZMB	0.121474	0.122581	0.054674	0.057311	0.140622	0.64191	0.050208	0.012018	0.012051	0.014267	0.086289	0.020856
GZMH	0.240817	0.239817	0.162172	0.195676	0.416232	1.0	0.080254	0.029064	0.029561	0.119603	0.376159	0.190978
GZMK	0.301869	0.291425	0.39052	0.392494	0.927782	0.223027	0.101649	0.055263	0.063148	0.367735	1.0	0.436055
H1F0	0.468698	0.464942	0.320968	0.347092	0.240516	0.253605	0.674888	0.920727	1.0	0.392672	0.18706	0.493595
HBA1	0.436321	0.36091	0.297352	0.213719	0.601451	0.792793	0.137982	0.038784	0.039007	0.180795	1.0	0.001376
HBEGF	0.352503	0.374158	0.051668	0.049481	0.111872	0.183868	0.595435	0.956257	1.0	0.032234	0.006621	0.046652
HEMGN	0.0	0.029877	0.513611	0.161858	0.173811	0.089631	0.122288	0.006993	0.0	0.115874	0.374565	0.230008
HKDC1	0.367522	0.517843	0.75837	0.858877	0.18274	0.062141	0.559519	0.093212	0.192269	1.0	0.608852	0.612178
HLA-DOB	0.229747	0.205312	0.056844	0.067729	0.065572	0.067357	0.16242	0.099217	0.097576	0.058684	0.054018	0.049129
HLA-DRA	0.241928	0.254781	0.02618	0.024872	0.043393	0.058506	0.323892	0.68179	0.887263	0.01616	0.016559	0.029039
HLF	0.620467	0.25195	0.932717	1.0	0.186065	0.374947	0.364917	0.275763	0.285587	0.685863	0.195332	0.942191
HMOX1	0.491519	0.450524	0.081747	0.101917	0.143632	0.307215	0.717669	0.906455	1.0	0.022083	0.027581	0.023563
HOXA1	0.488637	0.271575	0.068212	0.0	0.068212	0.0	1.0	0.458763	0.030175	0.263112	0.451049	0.03823
HOXA10	0.376245	0.372071	0.142137	0.006399	0.222042	0.812197	0.008696	0.093091	0.172776	0.023273	0.330435	0.018955
HPCAL4	0.339686	0.386788	0.811082	0.912283	0.475075	0.13635	0.078712	0.130914	0.186506	1.0	0.520676	0.944547
HS3ST1	0.117842	0.0	0.0	0.031402	0.004162	0.0	0.004486	0.067291	0.0	0.0	0.0	0.0
HSD11B1	0.043597	0.0	0.015786	0.202336	0.019664	0.0	0.0	0.013803	0.0	0.0	0.0	0.067445
HSF4	0.0	0.0	0.189576	0.150459	0.200612	0.110545	0.0	0.027636	0.138181	0.648649	0.0	0.050153
ICA1	0.715222	0.622382	0.831753	0.755179	0.733653	0.636804	0.696231	0.655152	0.623955	1.0	0.744069	0.803006
ICOS	0.233538	0.227795	0.7265	0.729326	0.337975	0.064898	0.140601	0.092971	0.096564	0.846864	0.367746	1.0
IFI27	0.185296	0.258422	0.710198	0.83817	0.096676	0.08862	0.217521	0.105774	0.126966	0.749239	0.008641	0.996771
