CD56NK	CD4MemoryT	CD19B	CD14
V202	0.01438	0.00276	0.74742	0.23545
V203	0.17455	0.41537	0.38078	0.0293
V204	0.00848	0.47027	8e-04	0.52045
V205	0.01759	0.03233	0.92883	0.02126
V206	0.04991	0.06847	0.87286	0.00876
V207	0.11244	0.14519	0.04038	0.70199
V208	0.26927	0.04138	0.6705	0.01886
V209	0.2997	0.43783	0.06146	0.20101
V210	0.09001	0.76271	0.08335	0.06394
V211	0.36673	0.00281	0.02574	0.60472
V212	0.53094	0.01995	0.41994	0.02917
V213	0.61063	0.01443	0.10066	0.27428
V214	0.31199	0.12384	0.14782	0.41636
V215	0.24896	0.06619	0.01254	0.67231
V216	0.02479	0	0.0113	0.96392
V217	0.0441	0.45711	0.21376	0.28503
V218	0.09503	0.4061	0.15197	0.3469
V219	0.10358	0.59505	0.00732	0.29406
V220	0.01046	0.79506	0.00179	0.19268
V221	0.77087	0	0.00333	0.2258
V222	0.31629	0.10237	0.34867	0.23267
V223	0.00708	0.10972	0.77417	0.10903
V224	0.9775	0	0.02181	0.00069
V225	0.06098	0.88206	0.05011	0.00685
V226	0.32762	0.05924	0.59468	0.01846
V227	0.79767	0	0.18484	0.01749
V228	0.77403	0.0466	0.06091	0.11845
V229	0.01726	0.00606	0.9426	0.03409
V230	0.00868	0.01017	0.01129	0.96986
V231	0.01414	0.22149	0.08845	0.67593
V232	0.04403	0.59812	0	0.35785
V233	0.56443	0.06367	0.18749	0.18441
V234	0.04068	0.91657	0.02485	0.01791
V235	0.3968	0.0379	0.52329	0.04201
V236	0.04578	0.04327	0.80183	0.10912
V237	0.12896	0	0.02108	0.84996
V238	0.13502	0.54887	0.25093	0.06518
V239	0.05864	0.3409	0.01223	0.58823
V240	0.50506	0.01892	0.41186	0.06416
V241	0.01606	0	0.88698	0.09696
V242	0.13554	0.7625	0.08503	0.01692
V243	0.25191	0.02142	0.62171	0.10496
V244	0.21104	0	0.67248	0.11648
V245	0.6073	0.27259	0.04571	0.0744
V246	0.0591	0.12469	0.78467	0.03154
V247	0.17837	0.00591	0.81547	0.00025
V248	0.01501	0.01427	0.02969	0.94103
V249	2e-05	0.02056	0.88194	0.09748
V250	0.77973	0	0.21265	0.00762
V251	0.95514	0.03027	0.00604	0.00856
V252	0.01295	0.84419	0.14286	0
V253	0.33386	0.04454	0.14242	0.47918
V254	0.01297	0.93756	0.04207	0.00739
V255	0.04935	0.89916	0	0.05149
V256	0.18403	0.18619	0.51065	0.11913
V257	0.40996	0.07111	0.21637	0.30256
V258	0.18071	0.23643	0.4114	0.17147
V259	0.03602	0.27719	0.63043	0.05635
V260	0.00144	0.27415	0.71623	0.00819
V261	0.60548	0.01502	0.1852	0.19429
V262	0.07409	0.03299	0.00807	0.88485
V263	0.02195	0.94837	0	0.02968
V264	0.15273	0.01732	0.39005	0.43989
V265	0.02157	0	0.10281	0.87562
V266	0.65401	0.3407	0.00529	0
V267	0.00027	0.13424	0.24124	0.62425
V268	0.34296	0.00817	0.12106	0.52781
V269	0.00926	0.55057	0.37429	0.06588
V270	0.64777	0.00924	0.23416	0.10883
V271	0.79384	0.04674	0.02973	0.1297
V272	0.05685	0.80024	0.00817	0.13474
V273	0.03932	0.00704	0.02273	0.93092
V274	0.68774	0	0.17195	0.14031
V275	5e-04	0.00972	0.97902	0.01076
V276	0.49149	0.3073	0.00819	0.19301
V277	0.02982	0.15721	0.12951	0.68346
V278	0.02862	0.03134	0.23981	0.70023
V279	0.68005	0.03759	0.10295	0.17941
V280	0.00941	0	0.01194	0.97865
V281	0.51348	0.01403	0.12503	0.34746
V282	0.05691	0.04409	0.81578	0.08323
V283	0.20788	0.55074	0.05324	0.18815
V284	0.0308	0.91213	0.05003	0.00704
V285	0.0762	0.0013	0.92212	0.00039
V286	0.24662	0.52801	0.09977	0.1256
V287	0.10127	0.86056	0.00965	0.02851
V288	0.01512	0.23923	0.39477	0.35088
V289	0.29246	0.19212	0.41063	0.10479
V290	0.83562	0.15153	0.01262	0.00023
V291	0.50998	0.04632	0.42593	0.01776
V292	0.92798	0	0	0.07202
V293	0.30976	0.00099	0.63485	0.0544
V294	0.07598	0.30538	0	0.61864
V295	0.01363	0.13014	0.15603	0.70021
V296	0.18367	0.09395	0.60243	0.11994
V297	0.0554	0	0.04903	0.89557
V298	0.31809	0.07734	0.5862	0.01838
V299	0.05724	0.21862	0.00674	0.71739
V300	1e-05	0.01263	0.1846	0.80277
V301	0.12126	0.08393	0.63364	0.16117
V302	0.65609	0.32604	0	0.01787
V303	0.00297	0.59335	0.36198	0.04171
V304	0.05334	0.00809	0.71508	0.22349
V305	0.11584	0.12483	0.42941	0.32993
V306	0.81849	0.07399	0.04621	0.06131
V307	0.0218	0.94933	0.01047	0.0184
V308	0.21885	0.19099	0.27534	0.31483
V309	0.30556	0.26958	0.01978	0.40508
V310	0.06948	0.26133	0.12634	0.54286
V311	0.52198	0.46672	0.00423	0.00707
V312	0.10138	0.73843	0.13163	0.02856
V313	0.0015	0.07478	0.00914	0.91458
V314	0.01568	0.41979	0.0931	0.47143
V315	0.11484	0.58414	0.02793	0.27308
V316	0.30524	0.10365	0.37061	0.22051
V317	0.08598	0.66586	0.03629	0.21186
V318	0.03258	0.4922	0.00653	0.46869
V319	0.05846	0.03703	0.85894	0.04557
V320	0.07698	0.11327	0.63555	0.1742
V321	0.64259	0.35215	0.00525	0
V322	0.17231	0.27018	0.05759	0.49993
V323	0.0386	0.00537	0.06419	0.89184
V324	0.67411	0.23362	0.06406	0.02821
V325	0.31202	0.63307	0.04834	0.00657
V326	0.00214	0.50424	0.07507	0.41856
V327	0.01379	0.10249	0.07885	0.80487
V328	0.04315	0.00805	0.71232	0.23648
V329	0.14429	0.07541	0.1391	0.6412
V330	0.36319	0	0.30651	0.33031
V331	0.2934	0.05793	0.03236	0.6163
V332	0.00614	0.02563	0.14345	0.82478
V333	0.42421	0.04944	0.37441	0.15194
V334	0.32912	0	0.32496	0.34592
V335	0.0254	0.30725	0.49509	0.17226
V336	0.17384	0.67622	0.01509	0.13485
V337	0.2905	0.38624	0.28204	0.04122
V338	0.00571	0.98202	0.0043	0.00797
V339	0.12957	0	0.86141	0.00902
V340	0.05398	0.19181	0.50015	0.25406
V341	0.01459	0.01381	0.04312	0.92849
V342	0.24163	0	0.58063	0.17774
V343	0.97881	0.00592	0.00636	0.0089
V344	0.6944	0.13022	0.17538	0
V345	0.01018	0.01127	0.97803	0.00053
V346	0.20966	0.07987	0.25355	0.45692
V347	0.03011	2e-04	0.09512	0.87457
V348	0.05585	0.62731	0.12729	0.18956
V349	0.3472	0.13525	0.37523	0.14232
V350	0.03098	0.80804	0.16098	0
V351	0.01297	0.01159	0.33387	0.64158
V352	0.04615	0.00377	0.84162	0.10846
V353	0.87748	0.00896	0.03036	0.08321
V354	0.04823	0.69044	0.20858	0.05275
V355	0.26663	0.04994	0.43675	0.24668
V356	0.02195	0.00571	0.07253	0.89981
V357	0.10532	0.28903	0.25363	0.35202
V358	0.49946	0.07564	0.04147	0.38343
V359	0.51669	0.03587	0.0265	0.42094
V360	0.55146	0.41434	0.01715	0.01705
V361	0.00222	0.44897	0.54122	0.00759
V362	0.00571	0.97514	0.01134	0.00781
V363	0.16058	0.08557	0.43783	0.31602
V364	0.15697	0.03828	0.67193	0.13281
V365	0.21331	0.01069	0.00748	0.76851
V366	0.07601	0.6531	0.07041	0.20048
V367	0.52367	0.1098	0.00205	0.36448
V368	0.08811	0.71514	0.07189	0.12485
V369	0.01812	0.39542	0.57894	0.00752
V370	0.30478	0.25268	0.40093	0.04161
V371	0.18626	0.70379	0.02289	0.08706
V372	0.1297	0.0297	0.09377	0.74683
V373	0.07231	0.10306	0.43465	0.38998
V374	0.79276	0	0.20689	0.00035
V375	0.02907	0.01842	0.11022	0.84229
V376	0.02168	0.0131	0.07207	0.89315
V377	0.73256	0	0.00891	0.25853
V378	0.00563	0.01183	0.34238	0.64016
V379	0.29042	0.15559	0.00667	0.54732
V380	0.12226	0.04482	0.16387	0.66905
V381	0.7039	0.00262	0.08366	0.20982
V382	0.08417	0.01315	0.89363	0.00905
V383	0.80556	0	0.04416	0.15027
V384	0.52337	0.05306	0.11922	0.30434
V385	0.85433	0.00326	0.07043	0.07197
V386	0.25059	0.00286	0.11795	0.6286
V387	0.58592	0.12058	0.18229	0.11121
V388	0.36272	0.2976	0.13599	0.20369
V389	0.40735	0.49774	0.00884	0.08607
V390	0.30604	0.23541	0.45158	0.00697
V391	0.36	0.074	0.01258	0.55341
V392	0.4068	0.18718	0.15265	0.25336
V393	0.27444	0.19721	0.33322	0.19513
V394	0.07577	0.17434	0.08915	0.66075
V395	0.21002	0.3584	0.1854	0.24618
V396	0.0129	0.95399	0.00371	0.0294
V397	0.78614	0.06578	0.09787	0.05022
V398	0.40908	0.10222	0.08323	0.40547
V399	0.18967	0.5319	0.13913	0.13931
V400	0.0022	0.52107	0.04999	0.42673
V401	0.03523	0.12873	0.72706	0.10898
V402	0.80577	0.16009	0.03401	0.00013
V403	0.01455	0.00702	0.05075	0.92768
V404	0.0899	0.16799	0.60752	0.13458
V405	0.18062	0.01531	0.13599	0.66807
V406	0.62712	0.22536	0.01536	0.13216
V407	0.00571	0.98202	0.0043	0.00797
V408	0.08424	0.20587	0.36829	0.3416
V409	0.00253	0.00401	0.01204	0.98143
V410	0.09048	0.85659	0.02438	0.02855
V411	0.36669	0	0	0.63331
V412	0.14722	0.0499	0.46477	0.33811
V413	0.0533	0.43962	0.16093	0.34615
V414	0.03518	0.48294	0.31291	0.16897
V415	0.40866	0.0149	0.209	0.36744
V416	0.00955	0.05673	0.93351	0.00021
V417	0.38211	0.60704	0.00397	0.00689
V418	0.05582	0.06795	0.11043	0.7658
V419	0.00915	0	0.01795	0.9729
V420	0.00427	0.86583	0.00866	0.12125
V421	0.1544	0.02127	0.66574	0.1586
V422	0.032	0.03572	0.00328	0.929
V423	0.08205	0.00426	0.88105	0.03264
V424	0	0.02891	0.56485	0.40623
V425	0.05622	0.21086	0.58483	0.14809
V426	0.08983	0.02421	0.7905	0.09545
V427	0.06255	0.34718	0.1684	0.42186
V428	0.08824	0.75392	0.04616	0.11168
V429	0.00882	0	0.02485	0.96633
V430	0.74229	0.14631	0.01587	0.09553
V431	0.16369	0.01048	0.40979	0.41604
V432	0.08254	0.06055	0.03377	0.82314
V433	0.05491	0.68207	0	0.26302
V434	0.28193	0.05043	0.04008	0.62755
V435	0.45616	0.00241	0.10543	0.436
V436	0.32407	0.00274	0.09533	0.57786
V437	0.19116	0.18071	0.00086	0.62727
V438	0.57425	0.13126	0.02803	0.26647
V439	0.02286	0.06477	0.00269	0.90968
V440	0.41853	0.02122	0.02581	0.53444
V441	0.06425	0.1	0.568	0.26775
V442	0.30068	0.30692	0.12537	0.26703
V443	0.70873	0	0.08312	0.20815
V444	0.01018	0.01127	0.97803	0.00053
V445	0.62289	0.00435	0.3324	0.04036
V446	0.03735	0.81628	0.04665	0.09972
V447	0.62113	0.07298	0.17103	0.13485
V448	0.01331	0.03906	0.15165	0.79598
V449	0.55538	0.0242	0.28476	0.13566
V450	0.14794	0.84049	0.01157	0
V451	0.93446	0.03634	0	0.0292
V452	0.02297	0.00084	0.05056	0.92563
V453	0.80912	0.05587	0.06214	0.07287
V454	0.00517	0.9349	0.04174	0.01819
V455	0.60151	0.01722	0.29484	0.08642
V456	0.31737	0.09388	0.36903	0.21973
V457	0.00255	0.01125	0.00571	0.98048
V458	0.22331	0.1806	0.00088	0.59521
V459	0.01861	0.77589	0.08129	0.12422
V460	0.95531	0	0.02588	0.01881
V461	0.04049	0.01438	0.00366	0.94147
V462	0.30054	0.20266	0	0.4968
V463	0.24802	0.45068	0.1482	0.1531
V464	0.44602	0.07424	0.00166	0.47808
V465	0.38486	0.39643	0.02168	0.19703
V466	0.54266	0.15873	0.00207	0.29654
V467	0.31565	0.5595	0.07313	0.05173
V468	0.49504	0.38423	0.04581	0.07493
V469	0.01395	0.13419	0.24431	0.60756
V470	0.53258	0.09821	0.17021	0.199
V471	0.21958	0.07423	0.02555	0.68064
V472	0.28588	0.28484	0	0.42928
V473	0.10224	0.54252	0.32608	0.02916
V474	0.09036	0	0.0783	0.83134
V475	0.16547	0.35069	0.06716	0.41668
V476	0.12842	0.00437	0.04108	0.82613
V477	0.57552	0.0228	0.19432	0.20736
V478	0.12203	0.53667	0.00123	0.34007
V479	0.01564	0.0621	0.80034	0.12193
V480	0.06673	0.24895	0.03239	0.65193
V481	0.15223	0.00401	0.82362	0.02014
V482	0.69954	0.1411	0.10851	0.05085
V483	0.10119	0.0754	0.05537	0.76803
V484	0.01492	0.04193	0.01548	0.92768
V485	0.11624	0.70341	0.00796	0.17239
V486	0.24463	0.22499	0.11218	0.4182
V487	0.05518	0.02513	0.06392	0.85577
V488	0	0	0.85256	0.14744
V489	0.22237	0.07978	0.67893	0.01892
V490	0.31384	0.27597	0.05914	0.35105
V491	0.43564	0.44788	0.03018	0.0863
V492	0.02996	0.84057	0.12269	0.00678
V493	0.01078	0	0.00054	0.98867
V494	0.19301	0.12968	0.50531	0.172
V495	0.22775	0.61312	0.13069	0.02844
V496	0.27166	0.66606	0	0.06228
V497	0.009	0.00177	0.97883	0.0104
V498	0.26337	0.07432	0.03974	0.62257
V499	0.62408	0.24945	0.11961	0.00686
V500	0.10274	0.09966	0.74094	0.05666
V501	0.00246	0	0.02555	0.97198
V502	0.55383	0.25867	0.14737	0.04013
V503	0.16806	0.06821	0.16812	0.5956
V504	0.22991	0.67463	0.00869	0.08678
V505	0.18007	0.17768	0.22924	0.41302
V506	0.08626	0.22179	0.42642	0.26553
V507	0.58772	0.07948	0.11271	0.22009
V508	0.75128	0.14866	0.03837	0.06169
V509	0.21902	0.04208	0.47787	0.26104
V510	0.23198	0.51166	0.24975	0.00661
V511	0.04028	0.35505	0.03294	0.57173
V512	0.19855	0.02909	0.06225	0.71011
V513	0.07863	0.63252	0.19865	0.0902
V514	0.00893	0.03808	0	0.95299
V515	0.74483	0.04577	0.04389	0.16552
V516	0.91731	0.0742	0	0.00849
V517	0.02866	0.01073	0.20212	0.75849
V518	0.96755	0.02303	0.00029	0.00913
V519	0.02817	0.83612	0.00205	0.13366
V520	0.02199	0	0.55453	0.42348
V521	0.57451	0.02702	0.35777	0.04069
V522	0.00589	0.09768	0.53153	0.3649
V523	0.33148	0.09885	0.23858	0.3311
V524	0.01063	0.76984	0.17868	0.04086
V525	0.21416	0.16229	0.0186	0.60494
V526	0.60662	0.06067	0.06705	0.26565
V527	0.18352	0.00995	0.35589	0.45064
V528	0.09904	0.83791	0	0.06305
V529	0.04645	0.03851	0.17773	0.73731
V530	0.00699	0.18144	0.66462	0.14694
V531	0.02213	0.87213	0.10575	0
V532	0.14683	0.27388	0.01895	0.56034
V533	0.26373	0.31655	0.12489	0.29483
V534	0.00592	0.00212	0.65978	0.33218
V535	0.47188	0	0.00752	0.52059
V536	0.16661	0	0.3245	0.50889
V537	0.59725	0.2384	0.14738	0.01698
V538	0.40155	0.03585	0.07192	0.49067
V539	0.25862	0.40322	0.1469	0.19126
V540	0.20058	0.68366	0.06399	0.05177
V541	0.01578	0.44626	0.04953	0.48844
V542	0.17344	0.09628	0.22177	0.50851
V543	0.85237	0	0.01	0.13763
V544	0.08344	0.0597	0.1369	0.71996
V545	0.3179	0.11017	0.05695	0.51498
V546	0.05094	0.88303	0.05915	0.00688
V547	0.03819	0.64159	0.30279	0.01743
V548	0.15874	0.75858	0.07609	0.00658
V549	0.33726	0.01553	0.62847	0.01874
V550	0.51476	0.01514	0	0.4701
V551	0.1766	0.71756	0.03046	0.07539
V552	0.00214	0.45694	0.00084	0.54008
V553	0.23599	0.12719	0.60628	0.03054
V554	0.03909	0.05555	0.01434	0.89103
V555	0.08256	0.19025	0.30028	0.42691
V556	0.00021	0.01474	0.93761	0.04745
V557	0.77839	0.01531	0.00912	0.19718
V558	0.06632	0.75109	0.022	0.16059
V559	0.01257	0.80724	0.18019	0
V560	0.68384	0.30848	0	0.00768
V561	5e-04	0.00972	0.97902	0.01076
V562	0.76096	0	0.11115	0.12788
V563	0.25287	0	0.73882	0.00832
V564	0.05994	0.05779	0.86197	0.02031
V565	0.11684	0.22888	0.35095	0.30333
V566	0.65171	0.07704	0.00256	0.26869
V567	0.19715	0.39911	0.02004	0.3837
V568	0.19248	0	0.04015	0.76737
V569	0.61448	0.0149	0	0.37062
V570	0.02596	0.27368	0.60533	0.09503
V571	0.80712	0.10924	0	0.08364
V572	0.43667	0	0.42599	0.13734
V573	0.04773	0.12848	0.00168	0.82211
V574	0.03921	0.78268	0.1609	0.01721
V575	0.01357	0.05438	0.09511	0.83694
V576	0.15719	0.79371	0.03192	0.01718
V577	0.02868	0.0242	0.16788	0.77924
V578	0.05334	0.0461	0.64759	0.25296
V579	0.01166	0.87516	0.08442	0.02876
V580	0.11777	0	0.0856	0.79663
V581	0.04808	0.04897	0	0.90295
V582	0.53954	0.12103	0.0276	0.31184
V583	0.00591	0.02833	0.53537	0.43039
V584	0.52634	0.13566	0.28564	0.05237
V585	0.00566	0.00028	0.38022	0.61384
V586	0.23625	0.00071	0.63357	0.12948
V587	0.27456	0.00187	0.68053	0.04304
V588	0.56969	0.02837	0.02014	0.38181
V589	0.05801	0.79912	0.0551	0.08777
V590	0.05029	0.76283	0.18017	0.00671
V591	0.00011	0.01945	0.15934	0.82109
V592	0.16706	0.02249	0.81025	2e-04
V593	0.53802	0	0.16748	0.2945
V594	0.34015	0.26983	0.32492	0.06509
V595	0.01646	0.00897	0.01098	0.96359
V596	0.03063	0.23335	0.19122	0.5448
V597	0.0025	0.56279	0.31943	0.11529
V598	0.01736	0.09878	0.86344	0.02041
V599	0.62415	0.3052	0.03111	0.03954
V600	0.34628	0.44695	0.04469	0.16208
V601	0.1382	0.22716	0.0648	0.56984
V602	0.01672	0.01017	0.00462	0.9685
V603	0.00768	0.30404	0.00685	0.68144
V604	0.52448	0.09822	0.33646	0.04084
V605	0.06456	0.29745	0.37405	0.26394
V606	0.70235	0.13399	0.00905	0.15461
V607	0.60346	0.00253	0.0996	0.29442
V608	0.20741	0.13209	0.35908	0.30142
V609	0.02208	0.19168	0.1991	0.58714
V610	0.74229	0.00812	0.08499	0.1646
V611	0.23324	0	0.04009	0.72667
V612	0.0256	0.07172	0.80648	0.0962
V613	0.03604	0.32205	0.58593	0.05598
V614	0.73391	0.04553	0.04364	0.17692
V615	0.10083	0.03275	0.00211	0.86431
V616	0.07548	0.66416	0.0361	0.22426
V617	0.48751	0.1449	0.36759	0
V618	0.65571	0	0	0.34429
V619	0.35793	0.01558	0.29068	0.3358
V620	0.01057	0.66361	0.31888	0.00694
V621	0.39948	0.12593	0.15856	0.31603
V622	0.36482	0.20637	0.3874	0.04141
