CD56NK	CD4MemoryT	CD19B	CD14
V188	0.00287	0.13287	0	0.86427
V189	0.1264	0.1969	0.0211	0.65561
V190	0.17573	0.20879	0.5462	0.06928
V191	0.0263	0.27925	0.50555	0.18891
V192	0.0285	0.42592	0.03556	0.51002
V193	0.08503	0.15352	0.21942	0.54203
V194	0.00441	0.89999	0.00373	0.09186
V195	0.00174	0.01596	0.93969	0.0426
V196	0	0.05899	0	0.94101
V197	0.02513	0.08523	0.00844	0.8812
V198	0.00897	0.49858	0.27816	0.21429
V199	0.00721	0.05304	0.05964	0.88011
V200	0.00886	0.40252	0.00927	0.57934
V201	0.00919	0.45282	0.11861	0.41938
V202	0.00187	0.02999	0.44701	0.52114
V203	0.02385	0.51891	0.34825	0.10899
V204	0	0.27867	0	0.72133
V205	0.00333	0.05662	0.85709	0.08297
V206	0.00898	0.11536	0.83249	0.04317
V207	0.0058	0.12654	0.01702	0.85065
V208	0.04468	0.13304	0.72765	0.09463
V209	0.02881	0.43262	0.04822	0.49034
V210	0.01068	0.73241	0.0731	0.18381
V211	0.02605	0.06949	0.01172	0.89275
V212	0.10468	0.17987	0.55795	0.15749
V213	0.07194	0.13877	0.08487	0.70442
V214	0.02764	0.1751	0.09893	0.69833
V215	0.01387	0.0956	0.005	0.88553
V216	0.00055	0.03827	9e-04	0.96028
V217	0.00442	0.36345	0.12626	0.50586
V218	0.0075	0.32566	0.08793	0.57892
V219	0.00815	0.44904	0.0051	0.53771
V220	0.00027	0.59255	0.00125	0.40593
V221	0.10699	0.16276	0.00418	0.72607
V222	0.03166	0.17428	0.24328	0.55079
V223	0.00109	0.14483	0.56314	0.29093
V224	0.42853	0.49303	0.07418	0.00426
V225	0.00766	0.91091	0.04899	0.03244
V226	0.0536	0.17728	0.67025	0.09887
V227	0.23574	0.25843	0.36188	0.14395
V228	0.1439	0.27395	0.0827	0.49944
V229	0.00324	0.01965	0.85695	0.12017
V230	0	0.04198	0.00091	0.95712
V231	0.00047	0.14996	0.03511	0.81446
V232	0.00355	0.41232	0	0.58412
V233	0.06869	0.20484	0.16749	0.55897
V234	0.00452	0.90763	0.02531	0.06253
V235	0.06726	0.16134	0.5928	0.1786
V236	0.00705	0.08095	0.60205	0.30994
V237	0.00653	0.05081	0.00675	0.9359
V238	0.01674	0.58372	0.20464	0.1949
V239	0.0039	0.22653	0.00539	0.76419
V240	0.08834	0.15586	0.48377	0.27202
V241	0.00275	0.01393	0.69856	0.28475
V242	0.01774	0.83135	0.08248	0.06843
V243	0.03571	0.09448	0.53648	0.33333
V244	0.02818	0.04547	0.56043	0.36592
V245	0.10128	0.53651	0.06283	0.29939
V246	0.00959	0.18257	0.69143	0.11641
V247	0.0314	0.05032	0.91812	0.00015
V248	0.00015	0.0488	0.00726	0.94379
V249	0	0.04053	0.6819	0.27757
V250	0.2275	0.26479	0.43023	0.07748
V251	0.3548	0.53354	0.02057	0.09109
V252	0.00076	0.87335	0.12589	0
V253	0.02862	0.10804	0.09532	0.76803
V254	0.00063	0.9286	0.03974	0.03103
V255	0.00554	0.8473	0	0.14716
V256	0.0216	0.25825	0.3991	0.32106
V257	0.03863	0.15307	0.14592	0.66239
V258	0.01809	0.27331	0.28384	0.42476
V259	0.00551	0.31903	0.50362	0.17184
V260	0	0.32131	0.6407	0.03799
V261	0.07549	0.14544	0.166	0.61307
V262	0.00319	0.06599	0.00069	0.93013
V263	0.00186	0.90777	0	0.09036
V264	0.01245	0.0622	0.24261	0.68274
V265	0.00061	0.04524	0.0303	0.92385
V266	0.15501	0.83305	0.01108	0.00086
V267	0	0.1158	0.1183	0.7659
V268	0.02452	0.0768	0.06235	0.83632
V269	0.00078	0.53118	0.28332	0.18472
V270	0.10886	0.1789	0.2753	0.43693
V271	0.14578	0.28571	0.04422	0.52429
V272	0.00605	0.68005	0.00784	0.30606
V273	0.00136	0.04735	0.00509	0.9462
V274	0.1159	0.15024	0.19967	0.53419
V275	0	0.01428	0.94318	0.04254
V276	0.05543	0.40292	0.00848	0.53316
V277	0.00175	0.12251	0.05109	0.82465
V278	0.0014	0.06271	0.08014	0.85574
V279	0.09562	0.20554	0.1068	0.59204
V280	0	0.03643	0.001	0.96257
V281	0.0581	0.11552	0.09614	0.73024
V282	0.00882	0.08487	0.65829	0.24801
V283	0.01994	0.50325	0.04246	0.43435
V284	0.00339	0.91705	0.04776	0.0318
V285	0.01343	0.01488	0.97169	0
V286	0.02783	0.55316	0.08503	0.33398
V287	0.01226	0.87961	0.01105	0.09707
V288	0.00129	0.20687	0.21239	0.57945
V289	0.03567	0.2966	0.35092	0.31682
V290	0.26421	0.70171	0.03195	0.00213
V291	0.0991	0.2208	0.56982	0.11029
V292	0.24955	0.31492	0	0.43553
V293	0.04938	0.07487	0.66338	0.21237
V294	0.00469	0.20478	0	0.79053
V295	5e-04	0.10856	0.06108	0.82986
V296	0.02221	0.16555	0.46682	0.34542
V297	0.00227	0.0452	0.01421	0.93832
V298	0.0512	0.20511	0.64543	0.09826
V299	0.00348	0.15471	0.00182	0.84
V300	0	0.04319	0.06066	0.89614
V301	0.0142	0.13656	0.43371	0.41553
V302	0.14168	0.74803	0	0.11029
V303	0	0.58725	0.28829	0.12446
V304	0.0063	0.04364	0.43579	0.51427
V305	0.00918	0.14587	0.23816	0.60679
V306	0.18743	0.40221	0.08463	0.32573
V307	0.00192	0.9258	0.01085	0.06143
V308	0.01752	0.20959	0.16357	0.60932
V309	0.02595	0.27234	0.01419	0.68752
V310	0.00511	0.20441	0.06292	0.72756
V311	0.09412	0.84869	0.00814	0.04905
V312	0.01334	0.76873	0.1189	0.09903
V313	0	0.07197	0.00074	0.9273
V314	0.00097	0.30312	0.05045	0.64546
V315	0.00917	0.46077	0.02047	0.5096
V316	0.03034	0.17473	0.26154	0.53339
V317	0.00761	0.51237	0.02685	0.45318
V318	0.0022	0.3186	0.00291	0.6763
V319	0.00983	0.07624	0.75972	0.1542
V320	0.00874	0.15468	0.41061	0.42596
V321	0.15135	0.83715	0.0107	8e-04
V322	0.01066	0.22651	0.03167	0.73116
V323	0.00149	0.05105	0.01882	0.92864
V324	0.1411	0.59633	0.10293	0.15965
V325	0.04562	0.85506	0.0588	0.04053
V326	0	0.34693	0.0422	0.61087
V327	0.00031	0.0907	0.0269	0.88209
V328	0.00537	0.04139	0.43009	0.52315
V329	0.00737	0.09677	0.0576	0.83826
V330	0.03538	0.06994	0.20863	0.68605
V331	0.0171	0.10116	0.0148	0.86694
V332	0	0.05242	0.04769	0.89989
V333	0.05177	0.1597	0.32868	0.45984
V334	0.03101	0.0633	0.21595	0.68974
V335	0.00299	0.29221	0.31537	0.38943
V336	0.01872	0.62919	0.01447	0.33763
V337	0.04002	0.53865	0.26975	0.15158
V338	0	0.96487	0.00423	0.0309
V339	0.02334	0.02685	0.90294	0.04687
V340	0.00554	0.1934	0.28519	0.51587
V341	0.00015	0.04868	0.01156	0.93961
V342	0.02968	0.05141	0.43124	0.48766
V343	0.3809	0.49851	0.02275	0.09784
V344	0.17894	0.51177	0.308	0.00128
V345	0.00183	0.01523	0.98294	0
V346	0.01729	0.12347	0.16154	0.6977
V347	0.00134	0.04251	0.03275	0.92341
V348	0.00565	0.50274	0.0861	0.40551
V349	0.03944	0.23347	0.30805	0.41905
V350	0.00367	0.85154	0.1448	0
V351	0.00058	0.04825	0.12973	0.82144
V352	0.00722	0.02953	0.65282	0.31044
V353	0.2046	0.29864	0.05718	0.43958
V354	0.00612	0.67424	0.16836	0.15127
V355	0.02519	0.11466	0.28524	0.5749
V356	6e-04	0.05015	0.02106	0.92819
V357	0.0085	0.25609	0.14256	0.59285
V358	0.04869	0.17373	0.03273	0.74485
V359	0.05583	0.13172	0.02171	0.79074
V360	0.10261	0.76965	0.02878	0.09896
V361	0	0.49401	0.46979	0.03621
V362	0	0.95768	0.0114	0.03092
V363	0.01214	0.12354	0.2486	0.61573
V364	0.01987	0.0971	0.51835	0.36468
V365	0.01258	0.05808	0.00242	0.92691
V366	0.00716	0.51825	0.05022	0.42437
V367	0.05561	0.2035	0.00143	0.73946
V368	0.0094	0.63143	0.05916	0.30001
V369	0.00284	0.45364	0.50642	0.0371
V370	0.04309	0.39936	0.39955	0.158
V371	0.02137	0.70602	0.02342	0.2492
V372	0.00692	0.0631	0.03956	0.89041
V373	0.0067	0.12406	0.24296	0.62629
V374	0.24388	0.30927	0.44444	0.00241
V375	0.00134	0.05191	0.0374	0.90935
V376	6e-04	0.05296	0.02094	0.9255
V377	0.0929	0.13992	0.00958	0.7576
V378	0	0.04746	0.13279	0.81975
V379	0.02125	0.17019	0.00384	0.80473
V380	0.0064	0.07636	0.06746	0.84978
V381	0.09469	0.15858	0.08422	0.6625
V382	0.01493	0.04486	0.89469	0.04551
V383	0.15088	0.18634	0.0603	0.60247
V384	0.05735	0.16049	0.09257	0.68958
V385	0.21086	0.2781	0.12338	0.38766
V386	0.01443	0.05954	0.0509	0.87513
V387	0.09306	0.31028	0.19356	0.4031
V388	0.03582	0.34794	0.10106	0.51518
V389	0.05568	0.6532	0.01175	0.27937
V390	0.04759	0.40866	0.49721	0.04655
V391	0.027	0.12085	0.00666	0.8455
V392	0.04126	0.26175	0.11176	0.58523
V393	0.02828	0.26134	0.24146	0.46892
V394	0.00442	0.13904	0.03626	0.82028
V395	0.0186	0.34634	0.12136	0.51369
V396	0.00058	0.90551	0.00371	0.0902
V397	0.17472	0.38247	0.16382	0.27899
V398	0.03862	0.17362	0.05724	0.73052
V399	0.01922	0.51932	0.1094	0.35207
V400	0	0.3456	0.02794	0.62645
V401	0.00515	0.16968	0.52727	0.2979
V402	0.24104	0.67854	0.07866	0.00175
V403	0.00016	0.04583	0.01378	0.94024
V404	0.01153	0.21789	0.4319	0.33868
V405	0.00944	0.06196	0.05776	0.87084
V406	0.0937	0.4374	0.02089	0.44801
V407	0	0.96487	0.00423	0.0309
V408	0.00723	0.19767	0.20373	0.59138
V409	0	0.03731	0.001	0.96169
V410	0.01109	0.86717	0.02564	0.0961
V411	0.02565	0.06412	0	0.91023
V412	0.01202	0.09391	0.26638	0.62769
V413	0.00485	0.33714	0.0913	0.5667
V414	0.0038	0.41708	0.20219	0.37693
V415	0.04113	0.09587	0.14709	0.7159
V416	0.00176	0.08158	0.91665	0
V417	0.0601	0.89175	0.00641	0.04175
V418	0.0028	0.08154	0.03772	0.87795
V419	0	0.03632	0.00309	0.96059
V420	0	0.70965	0.00781	0.28254
V421	0.01854	0.07473	0.48017	0.42656
V422	0.00096	0.05858	0	0.94046
V423	0.01383	0.03192	0.82914	0.12511
V424	0	0.04984	0.30365	0.64651
V425	0.00713	0.24017	0.39697	0.35573
V426	0.01269	0.06715	0.62786	0.29231
V427	0.00559	0.2854	0.0973	0.61171
V428	0.00946	0.66699	0.04019	0.28337
V429	0	0.03922	0.00543	0.95535
V430	0.14147	0.42869	0.02614	0.4037
V431	0.01309	0.05667	0.25234	0.6779
V432	0.0041	0.07885	0.01145	0.9056
V433	0.00518	0.51904	0	0.47579
V434	0.01652	0.09188	0.01771	0.8739
V435	0.04885	0.08899	0.07665	0.78551
V436	0.0221	0.0663	0.0494	0.86221
V437	0.00949	0.15177	0	0.83874
V438	0.06053	0.24565	0.02515	0.66866
V439	0.00059	0.07288	0	0.92653
V440	0.03243	0.09499	0.01435	0.85823
V441	0.00671	0.12767	0.32365	0.54196
V442	0.02808	0.32779	0.08732	0.5568
V443	0.09718	0.15003	0.08489	0.6679
V444	0.00183	0.01523	0.98294	0
V445	0.13123	0.18519	0.47227	0.21131
V446	0.00392	0.70813	0.04003	0.24791
V447	0.09257	0.24813	0.18196	0.47734
V448	0.00033	0.06203	0.05132	0.88632
V449	0.08339	0.15977	0.28116	0.47568
V450	0.01929	0.96781	0.0129	0
V451	0.28709	0.48779	0.00017	0.22495
V452	0.00056	0.04348	0.01382	0.94214
V453	0.17858	0.35207	0.10332	0.36603
V454	0	0.89914	0.03899	0.06187
V455	0.10754	0.18669	0.34959	0.35619
V456	0.03229	0.16935	0.26215	0.53621
V457	0	0.04021	0	0.95979
V458	0.01185	0.15537	0	0.83278
V459	0.00166	0.64801	0.06287	0.28745
V460	0.33948	0.41306	0.07553	0.17193
V461	0.00136	0.05048	0	0.94816
V462	0.02204	0.20172	0	0.77624
V463	0.02584	0.47099	0.11759	0.38559
V464	0.03799	0.14467	0.00042	0.81692
V465	0.03973	0.43282	0.01921	0.50823
V466	0.05901	0.26184	0.00196	0.67719
V467	0.04245	0.70266	0.07829	0.1766
V468	0.07243	0.59844	0.05651	0.27262
V469	0.00088	0.12301	0.11868	0.75744
V470	0.06105	0.22096	0.1383	0.57969
V471	0.01194	0.09621	0.01099	0.88086
V472	0.02385	0.27113	0	0.70502
V473	0.01421	0.60146	0.27905	0.10527
V474	0.00443	0.045	0.02809	0.92248
V475	0.01168	0.30782	0.04363	0.63687
V476	0.00626	0.05385	0.01448	0.92542
V477	0.06992	0.14911	0.16648	0.61449
V478	0.0088	0.41578	0.00055	0.57487
V479	0.00253	0.09449	0.58416	0.31882
V480	0.00375	0.16842	0.01323	0.8146
V481	0.02512	0.04505	0.83846	0.09137
V482	0.14129	0.44873	0.15994	0.25004
V483	0.00538	0.08693	0.02334	0.88435
V484	0.00014	0.06035	0.00283	0.93668
V485	0.01042	0.58478	0.00687	0.39792
V486	0.01991	0.23779	0.0734	0.66889
V487	0.00284	0.05985	0.02248	0.91483
V488	0	0.01224	0.61604	0.37172
V489	0.03375	0.17433	0.70077	0.09115
V490	0.02799	0.28894	0.04151	0.64156
V491	0.06447	0.61806	0.03665	0.28083
V492	0.00352	0.85575	0.10841	0.03232
V493	0	0.03652	0	0.96348
V494	0.02035	0.18833	0.35356	0.43776
V495	0.03106	0.73056	0.12967	0.10871
V496	0.03488	0.76631	0	0.19882
V497	0.00176	0.00356	0.95168	0.04299
V498	0.01519	0.10702	0.01791	0.85988
V499	0.13267	0.62856	0.18213	0.05665
V500	0.01588	0.16464	0.63266	0.18683
V501	0	0.03434	0.00533	0.96032
V502	0.0969	0.53457	0.18596	0.18257
V503	0.00973	0.09812	0.07769	0.81447
V504	0.0277	0.71003	0.01004	0.25223
V505	0.01363	0.19364	0.13884	0.65389
V506	0.00813	0.22113	0.24835	0.52239
V507	0.06615	0.21501	0.09964	0.6192
V508	0.1505	0.48471	0.06569	0.2991
V509	0.01981	0.0983	0.28732	0.59456
V510	0.03383	0.67449	0.25018	0.0415
V511	0.0027	0.23113	0.01513	0.75105
V512	0.01044	0.06977	0.02704	0.89275
V513	0.00928	0.59567	0.1542	0.24086
V514	0	0.05632	0	0.94368
V515	0.11851	0.24184	0.05446	0.58519
V516	0.30632	0.60984	0.00067	0.08317
V517	0.00138	0.05037	0.06793	0.88033
V518	0.36718	0.53649	0.00171	0.09463
V519	0.00255	0.68517	0.0019	0.31037
V520	0.00245	0.02215	0.30948	0.66592
V521	0.11636	0.20334	0.47813	0.20216
V522	0.00043	0.11007	0.28196	0.60754
V523	0.02926	0.16372	0.1547	0.65232
V524	0.00069	0.72916	0.14752	0.12263
V525	0.01113	0.14566	0.00787	0.83533
V526	0.06667	0.18899	0.0574	0.68694
V527	0.01564	0.05468	0.22626	0.70342
V528	0.01122	0.80506	0	0.18372
V529	0.00238	0.06612	0.0592	0.87229
V530	0.00088	0.20344	0.44937	0.34631
V531	0.00219	0.90279	0.09503	0
V532	0.00892	0.21862	0.01064	0.76183
V533	0.02239	0.31039	0.08062	0.58661
V534	0.00051	0.03165	0.34794	0.6199
V535	0.04005	0.07624	0.00363	0.88008
V536	0.01313	0.03751	0.19448	0.75488
V537	0.12108	0.56423	0.20693	0.10777
V538	0.03522	0.10678	0.04393	0.81407
V539	0.02565	0.41409	0.10905	0.45121
V540	0.02466	0.74547	0.06416	0.16571
V541	0.00076	0.29529	0.02494	0.67901
V542	0.01257	0.12644	0.12705	0.73394
V543	0.16545	0.22244	0.01655	0.59556
V544	0.00468	0.07713	0.0548	0.86339
V545	0.02372	0.14855	0.03366	0.79407
V546	0.00628	0.90515	0.05626	0.0323
V547	0.00502	0.67293	0.25189	0.07016
V548	0.02154	0.86507	0.07753	0.03586
V549	0.05651	0.10977	0.73204	0.10169
V550	0.04902	0.11045	0	0.84052
V551	0.02124	0.7289	0.03111	0.21874
V552	0	0.26968	0	0.73032
V553	0.03639	0.23987	0.59958	0.12415
V554	0.00148	0.07238	0.00282	0.92333
V555	0.00711	0.18752	0.17316	0.63221
V556	0	0.02794	0.82081	0.15126
V557	0.10991	0.19763	0.01149	0.68096
V558	0.00655	0.60655	0.01814	0.36876
V559	0.00079	0.84019	0.15902	0
V560	0.15529	0.78617	0	0.05854
V561	0	0.01428	0.94318	0.04254
V562	0.1389	0.18784	0.14524	0.52802
V563	0.04346	0.0534	0.85276	0.05038
V564	0.01025	0.10223	0.80339	0.08413
V565	0.0093	0.22175	0.2022	0.56675
V566	0.07881	0.21613	0.00254	0.70252
V567	0.01589	0.34221	0.01405	0.62785
V568	0.00894	0.05469	0.01443	0.92194
V569	0.07094	0.13458	0	0.79448
V570	0.00373	0.2972	0.44284	0.25623
V571	0.17362	0.42828	0	0.39809
V572	0.05423	0.0961	0.38484	0.46483
V573	0.00228	0.10458	0	0.89313
V574	0.00472	0.78839	0.14042	0.06647
V575	0.00032	0.07029	0.03265	0.89673
V576	0.02072	0.87554	0.03515	0.06859
V577	0.00137	0.05626	0.05653	0.88584
V578	0.00602	0.07975	0.37777	0.53646
V579	0.00066	0.83228	0.07469	0.09237
V580	0.00544	0.04924	0.03053	0.9148
V581	0.00184	0.06826	0	0.9299
V582	0.05727	0.23009	0.02467	0.68798
V583	0.00046	0.05241	0.29504	0.65208
V584	0.09205	0.34478	0.33742	0.22574
V585	1e-05	0.04125	0.14883	0.80991
V586	0.03197	0.05994	0.52488	0.38321
V587	0.04567	0.06753	0.71764	0.16916
V588	0.06322	0.14104	0.01702	0.77871
V589	0.00653	0.71435	0.04749	0.23163
V590	0.00658	0.80081	0.15935	0.03326
V591	0	0.04686	0.05276	0.90039
V592	0.02878	0.07626	0.89486	0.00011
V593	0.05954	0.09519	0.12867	0.71659
V594	0.04573	0.41266	0.31648	0.22513
V595	0.00015	0.04642	0.00095	0.95248
V596	0.00249	0.18161	0.09244	0.72346
V597	0	0.49524	0.2229	0.28186
V598	0.00319	0.14141	0.77469	0.08071
V599	0.11582	0.64573	0.04947	0.18898
V600	0.03825	0.48802	0.04068	0.43306
V601	0.00848	0.19149	0.03497	0.76506
V602	0.00013	0.04348	0	0.95639
V603	0	0.18675	0.00169	0.81156
V604	0.09342	0.2997	0.41787	0.18901
V605	0.00639	0.26536	0.21728	0.51096
V606	0.11087	0.34171	0.01226	0.53517
V607	0.06976	0.12112	0.08476	0.72436
V608	0.01677	0.16788	0.2192	0.59615
V609	0.00163	0.15597	0.09669	0.7457
V610	0.11651	0.18728	0.09843	0.59777
V611	0.01425	0.05249	0.0179	0.91537
V612	0.00405	0.109	0.61364	0.2733
V613	0.00538	0.35942	0.46486	0.17034
V614	0.10913	0.23315	0.05148	0.60625
V615	0.00469	0.06387	0	0.93145
V616	0.00665	0.50824	0.02658	0.45853
V617	0.09665	0.38916	0.51362	0.00058
V618	0.07594	0.12201	0	0.80205
V619	0.03436	0.08807	0.19451	0.68306
V620	9e-04	0.69504	0.27035	0.0337
V621	0.03807	0.19519	0.10822	0.65851
