Symbol	A	B	C	D	E	F	G	H	I	J	K	L
ADAMTSL3	0.128834	0.52007	0.372284	0.28858	0.519183	0.611335	0.417226	0.126358	0.337588	0.236644	0.993402	0.055326
ADCY10	0.0	0.0	0.51029	0.0	0.00511	1.0	0.291058	0.095028	0.0	0.0	0.713398	0.0
ADD2	0.184801	0.002451	0.154777	0.109661	0.19125	0.085828	0.093752	0.268354	0.181861	0.098874	0.00081	0.108184
ADH1B	0.0	0.003502	0.0	0.0	2.2e-05	0.0	0.0	0.015702	0.0	0.0	0.0	0.000399
ADRA1D	0.0	0.0	0.031965	0.0	0.004112	0.0	0.122344	0.031965	0.0	0.0	0.000592	0.0
ADRA2A	0.661284	0.538338	0.756328	0.572976	0.524584	0.41181	0.500889	0.755209	0.816689	1.0	0.798223	0.955286
ADRA2C	0.005423	0.009607	0.0	0.0	0.016399	0.0	0.0	0.004853	0.007826	0.0748	0.0	0.0
ADRB1	0.0	0.0101	0.0	0.201713	0.015536	0.0	0.0	0.366644	0.004887	0.759535	0.030781	0.607994
AFP	0.125207	0.001173	0.0	0.005149	0.0	0.0	0.84198	0.160757	0.168741	1.0	0.0	0.002933
AIM1	0.227612	0.204598	0.223671	0.273327	0.242736	0.140175	0.199737	0.196732	0.200448	0.259635	0.232466	0.285367
AIM1L	0.022027	0.001051	0.0	0.000652	0.0	0.058123	0.000956	0.0	0.021395	0.004279	0.006191	0.000234
AIM2	0.9058	0.931103	0.750168	0.688551	0.536692	0.502573	1.0	0.855595	0.768154	0.735909	0.635362	0.892773
AJAP1	0.049181	0.047749	0.59809	0.848186	0.712113	0.827269	0.010843	0.595476	0.513272	0.428643	0.675587	1.0
AKR1B10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKR1C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A1	0.054284	0.052855	0.013742	0.013503	0.019482	0.024507	0.053993	0.091422	0.092686	0.006482	0.009731	0.014837
ALDH1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.015961	0.0	0.0	0.0	0.0	0.013875
ALDH3A1	0.0	0.000649	0.079647	0.0	0.0	0.027349	0.0	0.0	0.0	0.00066	0.017859	0.0
ALOX15B	0.191785	0.262682	0.063629	0.066389	0.144386	0.010214	0.283158	0.405323	0.410201	0.098384	0.058645	0.001688
ALOX5AP	0.483014	0.46832	0.437673	0.463838	0.461631	0.728351	1.0	0.355869	0.342762	0.412621	0.395241	0.529946
ALPK2	0.0	0.0	0.006739	0.001984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006423
ALPK3	0.0	0.0	0.0	0.007789	0.003105	0.005775	0.032312	0.000423	0.044947	0.008271	0.0	0.0
ALPL	0.213915	0.19521	0.078336	0.075097	0.112575	0.154893	1.0	0.030498	0.047583	0.0	0.00858	0.001293
ALS2CR11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017841	0.0
ALX1	0.495604	0.381976	0.42495	0.390588	0.445462	0.440914	0.502858	0.577033	0.502357	0.405413	0.576051	0.442954
AMDHD1	0.179029	0.979766	0.331663	0.728335	0.758998	0.649606	0.656466	1.0	0.141996	0.486253	0.8997	0.191341
AMN	0.034096	0.00466	0.009412	0.0	0.000979	0.041237	0.00416	0.024557	0.045269	0.019675	0.022046	0.070834
ANGPT2	0.000125	0.0	0.0008	0.001303	0.0	4e-05	0.0	0.000162	0.0	0.000191	9.5e-05	0.0
ANGPTL1	0.044618	0.0	0.0	0.001946	0.0	0.0	0.0	0.0	0.0	0.002572	0.0	0.0
ANKK1	0.083349	0.0	0.0	0.0	0.877108	0.030335	0.0	0.0	0.0	1.0	0.293274	0.36887
ANKRD20A1	0.501478	0.458951	0.329374	0.324569	0.474341	1.0	0.268551	0.085489	0.114273	0.235747	0.412453	0.255313
ANKRD20A3	0.044611	0.022843	0.096866	0.450497	1.0	0.35843	0.114334	0.0	0.0	0.362034	0.177664	0.0
ANKRD20A4	0.778174	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ANKRD33	0.655109	0.604835	0.331555	0.359498	0.452441	0.643321	0.886964	1.0	0.986983	0.319146	0.36365	0.330876
ANKS1B	0.101842	0.037288	0.727511	0.820349	0.0	0.0	0.214642	0.209447	0.0	0.579764	0.13738	1.0
ANO1	0.233005	0.029823	0.001345	0.248696	0.148968	0.318367	0.224708	0.322695	0.338867	0.129853	0.034848	0.024468
ANO2	0.035764	0.007796	0.092784	0.02884	0.000999	0.004801	0.0	0.010282	0.093079	0.207376	0.0	0.120237
ANO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.243403	0.0	0.0	0.0
ANO4	0.000564	0.00319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANPEP	0.093473	0.091814	0.028505	0.023593	0.039339	0.052205	0.226364	0.182764	0.186317	0.013262	0.0	0.022504
ANXA10	0.044786	0.082293	0.041518	0.002276	0.012175	0.0	0.009534	0.635937	0.691634	0.023496	0.100813	0.244638
ANXA8	2.8e-05	6.3e-05	0.001606	4.6e-05	0.000735	0.0	0.005985	0.000912	0.004552	0.0	0.0	0.000341
ANXA9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AOAH	0.634969	0.587587	0.210541	0.20048	0.340715	0.626884	0.747845	0.980194	1.0	0.109662	0.213805	0.116137
AOX1	0.0	0.0	0.0	0.0	0.0	0.000253	0.0	0.0	0.0	0.0	0.0	0.0
APCDD1	0.007308	0.028684	0.014326	0.019842	0.003497	0.004983	0.032946	0.049625	0.048532	0.006116	0.00434	0.017234
APLN	0.003895	0.0	0.001468	0.001876	0.000923	0.002841	0.007616	0.004089	0.006824	0.009775	7.4e-05	0.003317
APOA1	0.379091	0.135201	1.0	0.0	0.811939	0.995676	0.040685	0.145562	0.0	0.99154	0.749128	0.133117
APOBEC3H	0.616611	0.553302	0.570822	0.633577	0.829224	1.0	0.346412	0.067505	0.0	0.609576	0.8583	0.785246
APOE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7e-06	0.0	0.0	0.0	0.0
AQP1	0.074377	0.113179	0.266947	0.103951	0.160918	0.159665	0.209907	0.125852	0.006487	0.089946	0.138561	0.025805
AQP3	0.033454	0.026446	0.065826	0.053854	0.037777	0.013729	0.016815	0.007492	0.006026	0.06046	0.037904	0.070381
AQP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQP7	0.0	0.051135	0.000567	0.0	0.062309	0.0	1.0	0.0	0.0	0.156424	0.103412	0.0
ARC	0.616248	1.0	0.705847	0.075082	0.779167	0.14401	0.352277	0.930051	0.350117	0.419932	0.162953	0.508247
AREG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGAP22	0.020794	0.105066	0.0	1.3e-05	0.025355	0.037465	0.110159	0.157671	0.157408	0.0	0.0	0.056616
ARHGAP29	0.0	0.0	0.0	0.0	0.0	0.000185	0.0	0.0	0.0	0.0	0.0	0.0
ARHGAP9	0.631628	0.623778	0.627628	0.649509	0.616074	0.834623	1.0	0.561329	0.574062	0.591173	0.564604	0.533194
ARHGDIG	0.310094	0.025653	0.551907	0.091702	0.428286	0.122647	0.700818	0.042005	0.370381	1.0	0.035454	0.029677
ARHGEF16	0.0	0.0	0.000117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030121	0.0
ARMC9	0.0	0.017644	0.002278	0.015488	0.001958	0.004296	0.003205	0.0187	0.003089	0.009464	0.008721	0.00272
ART5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003283
ASPA	0.250315	0.0	0.035782	0.524445	0.014227	0.016607	0.036033	0.0	0.245805	0.0	0.0	0.002452
ASPM	0.028724	0.0	0.048401	0.176792	0.111295	0.14142	0.097454	0.0	0.0	0.090797	0.090883	0.215737
ASPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASRGL1	0.00238	0.072248	0.000949	0.0	0.0	0.09399	0.035963	0.169909	0.090383	0.0	0.0	0.045617
ATG9B	0.025803	0.027919	0.765541	0.895671	0.043125	0.011398	0.0	0.0	0.0	1.0	0.751559	0.632261
ATP13A4	0.002597	0.79007	0.056863	1.0	0.0	0.117343	0.006633	0.0	0.864915	0.546753	0.075638	0.249998
ATP6V0A4	0.163292	0.0	0.287991	0.124307	0.048009	0.020984	0.004981	0.0	0.039948	0.015339	0.0	0.0
ATP6V0D2	0.36299	0.020684	0.685439	0.298728	0.278103	0.588306	0.433555	0.746184	0.648656	0.628255	0.76545	1.0
ATP8B4	0.509785	0.546366	0.271417	0.276548	0.40679	1.0	0.627377	0.677331	0.675029	0.072569	0.25206	0.299786
B3GALT2	0.01984	0.0	0.120797	0.107213	0.015237	0.0	0.01019	0.000419	0.002368	7e-06	0.006256	0.004226
BAIAP2L2	0.471991	0.36388	0.764348	0.708486	0.532921	0.631381	0.184846	0.0	0.0	0.775614	0.517664	0.696383
BATF3	0.577829	0.585749	0.017239	0.153692	0.208719	0.38119	0.844166	0.980982	1.0	0.0	0.015634	0.370077
BCL11A	0.907314	0.920498	0.286777	0.283905	0.339096	0.387233	1.0	0.922342	0.988867	0.21765	0.189983	0.248713
BCL6B	0.109011	0.069527	0.070959	0.089209	0.089209	0.00112	0.094213	0.083503	0.096872	0.101325	0.099658	0.072147
BCO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCYRN1	0.79783	0.784023	0.918357	0.827783	0.801829	0.733947	0.819739	0.895327	0.815135	1.0	0.862244	0.790804
BDKRB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BDKRB2	0.093045	0.196446	0.116478	0.197849	0.166762	0.122037	0.20105	0.014401	0.146482	0.117594	0.015028	0.169428
BEND4	0.635516	0.259607	0.071538	0.072593	0.096476	1.0	0.557834	0.567776	0.982801	0.0	0.440165	0.573088
BEST3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BHLHA15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BICC1	0.000203	0.0	0.0	0.0	0.0	0.0	0.0	0.004328	0.0	0.00066	0.0	0.0
BLID	0.008823	0.000206	0.00072	0.005962	0.085138	0.121038	0.030189	0.003883	0.007864	0.0	0.012785	0.0
BLNK	0.077216	0.060018	0.017298	0.069205	0.013898	0.113262	0.0	0.11744	0.0	0.047685	0.001441	0.147071
BMP4	0.053953	0.092703	0.076118	0.039711	0.076984	0.076346	0.076346	0.101907	0.09308	0.09194	0.092387	0.092999
BMP6	0.006518	0.001519	0.007133	0.0	0.000749	0.001725	0.009949	0.043225	0.0	0.0	0.001834	0.0
BMP8A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPER	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201	0.001246
BMX	0.038207	0.000557	0.029232	0.032398	0.00083	0.001875	0.089335	0.042498	0.003263	0.014242	0.0	0.000257
BNIPL	0.0	0.011898	0.052095	0.050478	0.034913	0.025597	0.017969	0.002373	0.051338	0.028539	0.013503	0.0
BST2	0.176551	0.167763	0.134772	0.136221	0.149594	0.197515	0.177274	0.21076	0.200148	0.126741	0.136893	0.132414
BTBD11	0.647046	0.608023	0.945326	1.0	0.924922	0.497776	0.505196	0.512493	0.513671	0.993535	0.995585	0.804163
BTNL9	0.0	0.063156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10ORF10	0.002483	0.001821	0.006817	0.009565	0.0	0.033277	0.031612	0.015786	0.008226	0.0	0.011623	0.0
C10ORF128	0.867754	0.744631	0.806011	0.897561	0.956454	0.699232	0.756459	0.683606	0.747977	0.986248	0.983655	1.0
C10ORF62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.281437	0.0	0.0	0.0
C10ORF67	0.446128	0.128366	0.060252	1.0	0.004557	0.032874	0.025047	0.0	0.715324	0.642548	0.102658	0.827624
C12ORF56	0.0	0.0	0.044402	0.0	0.0	0.443786	0.0	0.0	0.0	0.0	0.0	0.063087
C19ORF33	0.000127	0.0	0.0	0.0	0.000121	0.0	0.013311	0.0	0.017055	0.0	0.002438	0.000465
C1ORF106	0.002782	0.0	0.0	0.000864	0.008421	0.051877	0.010953	0.000172	0.001453	0.000694	0.0	0.008803
C1ORF116	0.00882	0.117646	0.107276	0.015414	0.028505	0.079004	0.045429	0.087111	0.0	0.013716	0.00599	0.000597
C1ORF162	0.667259	0.648649	0.375551	0.372578	0.315823	0.764557	0.827497	0.977363	1.0	0.352112	0.194535	0.336277
C1ORF220	0.0	0.0	0.0	0.0	0.0	0.0	0.050256	0.0	0.0	0.0	0.0	0.0
C1QL1	1.0	0.345414	0.001949	0.000687	0.134328	0.0	0.0	0.012043	0.0	0.255316	0.030615	0.0
C1QL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1QTNF7	0.470815	0.0	1.0	0.363328	0.0	0.004648	0.001489	0.050898	0.094938	0.059066	0.0	0.0
C1S	0.001351	0.009098	0.009093	8.9e-05	0.001416	0.003816	0.016842	0.0	0.00083	0.000124	0.001155	7e-06
C20ORF144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2CD4A	0.0	0.0	0.0	0.0	0.007071	0.0	0.086015	0.0	0.0	0.632714	0.0	0.0
C2CD4B	0.00822	0.013667	0.010672	0.020313	0.027395	0.000145	0.002547	0.032457	0.001543	0.010862	0.002798	0.019773
C2CD4C	0.854408	0.067294	0.156133	0.406207	0.029262	0.0	0.800818	1.0	0.216807	0.653413	0.738837	0.331302
C3	0.00012	0.000122	0.0	0.0	0.009324	0.000116	0.000284	0.0	0.0	0.000578	0.000288	0.000145
C4ORF22	0.0	0.008321	0.055247	0.0	0.0	0.467861	0.008592	0.047806	1.0	0.005322	0.133766	0.378321
C5AR1	0.435925	0.457262	0.09055	0.094711	0.170083	0.238343	1.0	0.823482	0.909816	0.030322	0.003002	0.055114
C5ORF46	0.0	0.0	0.091673	0.0	0.031441	0.310173	0.020682	0.0	0.00204	0.001005	0.028344	0.0
C5ORF49	0.099505	0.186225	0.041786	0.003675	0.0	0.0	0.383091	0.333315	1.0	0.0	0.018474	0.036742
C6ORF223	0.0	0.931593	0.0	0.0	0.0	0.056485	0.0	0.028802	0.152117	0.0	0.0	0.0
C7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9e-05	0.0
C8ORF34	0.037725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C9ORF47	0.0	0.0	0.0	0.0	0.0	0.0	0.008171	0.039394	0.004311	0.0	0.0	0.0
C9ORF50	0.0	0.682163	0.047639	0.100305	0.022946	1.0	0.099132	0.278683	0.520951	0.0	0.0	0.0
CA12	0.004408	4e-05	0.0	0.00258	0.0	0.0	0.0	0.0	0.009945	0.001276	0.002831	0.0
CA2	0.36889	0.339343	0.111701	0.208885	0.236616	0.25736	0.452876	0.558063	0.533803	0.094211	0.346241	0.220471
CA3	0.029831	0.0	1.0	0.007594	0.06237	0.284207	0.52865	0.0	0.001023	0.360273	0.008406	0.169385
CA9	0.0	0.0	0.0	0.0	0.0	0.0	0.000344	0.0	0.000698	0.0	0.020036	0.069038
CABP1	0.0	0.021088	0.0	0.0	0.093668	0.922277	0.0	1.0	0.925208	0.0	0.022395	0.0
CACNA1A	0.097493	0.917695	0.017788	0.030387	0.0	0.911015	0.0	0.0	0.0	0.0	0.0	0.0
CACNB2	0.031005	0.0	0.045263	0.149286	0.002281	0.0	0.010674	0.317652	0.0	0.010923	0.0	0.0
CACNB4	0.121671	0.167349	0.021634	0.120492	0.195126	0.0	0.233062	0.003231	0.011806	0.001131	0.227139	0.072991
CACNG7	0.071712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CADM1	0.075877	0.138449	0.160429	0.140872	0.129606	0.144702	0.043147	0.0085	0.00433	0.139997	0.16054	0.234264
CADM3	0.009447	0.0	0.0	0.0	0.001759	0.004299	0.000349	0.001739	0.0	0.006961	0.011346	0.001111
CADPS	0.425375	0.565449	0.050643	0.007864	0.155809	0.470316	0.217398	0.641676	0.303021	0.424298	0.050643	0.031203
CALB2	0.792922	0.633657	0.865477	0.877275	0.943405	0.629762	0.724457	0.732969	0.663527	1.0	0.931961	0.866135
CALCRL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9e-05	0.0	0.0
CAMK1G	0.725308	0.851957	0.31856	0.165171	0.794944	0.748071	1.0	0.791478	0.677911	0.67058	0.58813	0.370313
CAMK2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMK2B	0.203022	0.0	0.055792	0.520341	0.342463	0.010981	1.0	0.097809	0.038695	0.028111	0.0	0.01369
CAMK2N2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPN11	0.0	0.203344	0.0	0.53346	0.124473	0.358639	1.0	0.861458	0.533811	0.736916	0.027464	0.096755
CAPN14	0.61126	0.0	0.008148	0.081051	0.012303	0.0	0.016674	0.0	0.003561	0.149087	0.938279	0.0
CAPN3	0.029527	0.030847	0.025868	0.030097	0.023525	0.023958	0.034721	0.035797	0.036138	0.03191	0.025847	0.025894
CAPNS2	0.0	0.001938	0.00728	0.0	0.004121	0.0	0.0	0.043864	0.0	0.0	0.0	0.0
CAPS	0.097061	0.088509	0.116077	0.125234	0.110384	0.098347	0.077413	0.072272	0.075573	0.130492	0.101391	0.108716
CARD14	0.870399	0.855609	0.966978	0.884966	0.817126	0.688874	0.789133	0.799665	0.794425	1.0	0.878964	0.880267
CARD8	0.207444	0.196037	0.24658	0.241217	0.213177	0.177505	0.222171	0.177055	0.191976	0.237545	0.230461	0.230032
CASP12	0.101424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204778	0.176478	0.066407
CATSPER3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150226	0.095928	0.0	0.0
CBLC	0.0	0.003039	0.0	0.001476	0.005624	0.015627	0.004297	0.0	4.3e-05	0.0	0.0	0.000445
CBLN2	0.0	0.0	0.0	0.0	0.724309	0.0	0.0	0.0	0.0	0.0	0.002006	0.043935
CCDC141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC81	0.003894	0.0	0.006345	0.030451	0.005278	0.0	0.0	0.00821	0.0	0.0	0.00035	0.007413
CCDC85A	0.043005	0.0	0.006815	0.023917	0.0	0.015816	0.242491	0.0	0.01003	0.0	0.112155	0.001514
CCIN	1.0	0.0	0.004209	0.115404	0.003065	0.576697	0.0	0.08678	0.450009	0.0	0.012305	0.048182
CCK	0.0	1.0	0.0	0.0	0.0	0.012854	0.001719	0.0	0.0	0.962451	0.0	0.0
CCL26	0.496289	0.363064	0.528606	0.159023	0.030747	0.054555	0.439741	1.0	0.726501	0.598914	0.887098	0.030695
CCL27	0.075457	0.003294	0.030181	0.038311	0.0	0.098616	0.0	0.323367	0.311964	1.0	0.589545	0.0
CCL5	0.309956	0.283793	0.244955	0.231404	0.616683	1.0	0.108671	0.055476	0.056697	0.184075	0.593797	0.230892
CCL7	0.0	0.001371	0.0	0.0	0.0	0.0	1.0	0.021935	0.006702	0.0	0.0	0.0
CCNA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004181	0.0	0.0
CCR1	0.460398	0.479515	0.10684	0.103415	0.240714	0.267091	0.844846	0.9903	1.0	0.00279	0.014434	0.073453
CD24	0.027338	0.027145	0.007961	0.006701	0.009671	0.01044	0.030812	0.014689	0.014991	0.004698	0.007646	0.0354
CD274	0.0	0.000828	0.0	0.026317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD34	0.129745	0.128525	0.13712	0.131938	0.114256	0.118346	0.118566	0.093284	0.090836	0.120688	0.11101	0.219629
CD38	0.583743	0.57739	0.371774	0.385828	0.449733	1.0	0.466049	0.347781	0.383187	0.364818	0.41679	0.239082
CD69	0.270069	0.267446	0.210743	0.222332	0.234803	0.240602	0.153668	0.094158	0.094074	0.212554	0.22135	0.305436
CD79A	0.984488	1.0	0.237404	0.235641	0.341078	0.305619	0.904364	0.464074	0.520003	0.181288	0.262675	0.071946
CD9	0.005505	0.002113	0.001003	0.001228	0.000891	0.000608	0.004752	0.003194	8.6e-05	0.0	0.010785	0.008436
CD93	0.188657	0.201742	0.03771	0.041102	0.065419	0.098612	0.325065	0.377128	0.364997	0.005162	6.6e-05	0.030108
CDH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000522	0.0	0.0	0.000742	0.0
CDH10	0.0	0.002502	0.111666	0.0	0.006831	0.023167	0.0	0.0	0.0	0.0	0.042504	0.006341
CDH11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDH15	0.0	0.0	0.025417	0.0	0.016326	0.008389	0.0	0.0	0.0	0.001445	0.000808	0.036549
CDH2	0.0	0.034345	0.029873	0.0	0.002646	0.0	0.070621	0.002072	0.0	0.0	0.029313	0.0
CDH23	0.632275	0.589386	0.758746	0.738516	0.822797	0.309138	0.76944	0.744679	0.747067	0.804774	1.0	0.682901
CDH3	0.0	0.0	0.0	0.000743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDH5	0.000118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDH8	0.268136	0.0	0.0	0.0	0.043177	0.118444	0.0	0.211512	0.178055	0.012058	0.025348	0.046224
CDON	0.014648	0.0	0.024225	0.01355	0.000191	0.034296	0.032612	0.0	0.001965	0.0	0.000499	0.003585
CDS1	0.0	0.006189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM1	0.313015	0.289815	0.244685	0.211782	0.071087	0.131937	1.0	0.109375	0.058624	0.116396	0.090342	0.40678
CEND1	0.560742	0.602658	0.330713	0.681368	0.646905	0.332352	0.667216	0.167293	0.598985	1.0	0.463308	0.554643
CFD	0.317088	0.329328	0.063451	0.062905	0.102697	0.15611	0.530326	0.658301	0.618862	0.03481	0.015343	0.067312
CFP	0.461028	0.479445	0.19983	0.201007	0.221697	0.260269	0.744672	0.875602	0.886999	0.14309	0.117842	0.150123
CGN	0.005361	0.063177	0.0	0.018339	0.134633	0.0	0.0	0.0	0.0	0.0	0.1629	0.053541
CGNL1	0.0	0.000629	0.00246	0.045653	0.0	0.005976	0.0	0.016873	0.0	0.0	0.001258	0.0
CH25H	0.144334	0.128046	0.000698	0.162064	0.000167	0.0	0.099888	0.305485	0.277029	0.024023	0.000397	0.099262
CHD5	0.373781	0.0	1.0	0.38095	0.017904	0.472711	0.026552	0.006752	0.170203	0.254333	0.311421	0.031939
