Symbol	A	B	C	D	E	F	G	H	I	J	K	L
C4orf38	7.650763	36.868061	30.972483	9.550903	10.899275	6.05497	9.789026	31.335644	22.207857	7.161014	6.547728	21.937881
C4orf39	69.232895	58.344181	68.374527	37.009151	26.23105	28.831768	25.369104	54.117729	18.462042	147.128418	40.177589	67.024406
SNORD12	54.046146	129.552338	39.647293	141.739334	120.228508	21.049833	34.030949	25.869051	67.999458	86.882286	108.189835	21.814608
C15orf48	1623.159912	1494.858032	167.71376	201.714844	393.858215	643.030457	3371.881592	4488.285156	5033.028809	67.177437	101.982117	138.964279
C15orf49	33.951691	67.635017	42.902241	32.432934	34.494534	31.297756	8.615517	104.282486	9.372854	21.176901	21.530891	65.365654
HAS2AS	36.165329	63.100655	13.168344	48.966228	107.227119	59.941299	38.81385	101.026779	108.43071	31.734531	49.673401	18.507248
C15orf40	168.644791	233.769608	222.378815	258.300415	225.453857	210.514206	193.705536	167.19873	170.845688	208.085709	195.446396	217.828323
C15orf41	105.747925	113.154938	155.671783	154.065414	149.322021	152.703873	20.66416	23.638994	26.728228	163.927856	156.460922	170.230377
C15orf42	73.114204	35.072659	88.048805	57.883354	18.188938	23.126183	7.517538	29.16263	19.088982	28.212406	57.777119	21.240189
C15orf43	37.197132	30.240263	57.84877	44.282825	93.754311	98.070503	19.077684	26.066582	14.508039	20.587534	52.228973	18.188606
PKD2	177.691071	195.336655	205.496475	216.033051	223.706299	250.483871	230.680664	205.605652	232.286102	256.410706	275.306091	262.923126
PKD1	177.399506	218.210098	264.252655	280.445068	236.341415	261.793762	159.530487	190.545792	219.025436	260.312439	280.256775	273.4487
ZNF138	37.529549	67.495445	150.519302	85.78157	117.501526	101.405746	86.591507	75.853065	38.696293	148.2164	72.432343	152.776352
PRKACG	20.233166	12.308138	4.860937	20.158136	14.003176	40.808304	9.442101	76.785515	9.854323	15.842492	18.598454	7.655487
PRKACA	137.567612	67.4618	21.357708	64.141167	98.147713	46.768295	73.064827	154.460709	111.81707	20.351824	63.502537	62.153976
PRKACB	424.406708	442.606934	544.871399	455.233246	524.239563	677.713928	298.589569	302.224792	326.52359	529.534851	563.507202	520.529907
ZNF131	829.530273	595.071838	149.949326	201.329178	350.569977	419.824615	553.507263	685.207153	731.567261	239.171677	220.885101	233.11441
ZNF132	12.104829	17.759005	53.220669	9.544971	30.949417	6.547728	19.413691	14.457225	8.793667	13.474494	26.208576	15.873543
ZNF133	191.041138	195.383102	260.790283	278.944458	238.122696	228.225891	195.494507	166.022934	198.435776	240.317307	234.919785	224.443771
ZNF134	363.9198	327.384827	478.886322	454.410339	482.403412	422.935394	274.64325	226.929382	214.891418	459.072571	397.879517	403.712646
ZNF135	35.590706	14.377896	48.247688	82.148788	56.009964	130.333237	73.736214	13.032415	43.632622	7.163726	67.335144	10.899275
ZNF136	276.245575	313.876465	270.135651	338.942627	366.155853	291.220154	277.057007	243.188019	195.875488	378.105621	342.816376	364.875183
ZNF137	103.558235	104.186508	181.162262	120.08725	104.736565	133.75972	51.604591	85.633698	102.32457	151.51619	111.294754	121.339966
C20orf79	16.955118	22.002951	24.539509	13.372565	13.573836	7.180189	9.49598	6.812555	12.078054	5.969994	38.93185	75.190132
SPG7	1744.076782	1658.462524	2550.82251	2211.442139	1957.85144	1434.213257	1485.520996	1514.268066	1389.251953	2814.234619	1765.795776	1884.411499
C20orf71	60.697235	29.619896	33.768562	14.836149	56.717278	16.0068	17.469059	17.759518	34.660454	9.129359	25.880253	91.8619
C20orf70	11.610886	66.229652	65.588142	29.145269	25.947296	46.711494	34.471653	64.726311	27.390547	36.282833	26.423138	79.25029
C20orf72	451.305054	434.864624	424.479187	400.005646	363.713257	401.576813	446.158234	400.005646	378.756866	365.640381	348.093414	502.726196
C20orf75	68.607597	26.253237	39.830757	24.841204	56.500618	61.823215	70.482094	102.451866	106.052483	105.364616	50.376099	25.451387
C20orf77	31.72484	7.453467	7.472275	4.139943	8.884241	6.853444	11.703763	15.478664	8.433248	20.550636	10.576497	44.465286
LOC388885	17.142422	78.780968	50.366718	13.874297	12.69059	8.88663	7.41478	34.805012	8.92768	9.073509	6.881696	7.172671
LOC388882	7.057173	11.727923	20.11348	37.811554	6.627059	8.240896	12.94354	12.571561	5.632285	32.58128	42.536243	7.843079
LOC100129831	80.9645	15.868008	17.152311	65.978668	52.063396	84.19133	52.032913	20.243078	80.856361	11.753366	55.143543	64.184082
LOC285453	59.831005	14.960221	22.627331	67.683456	100.578339	53.200809	54.495686	37.426674	63.793888	48.559601	32.61816	85.747231
KCNK9	74.667938	106.315483	59.42453	106.209053	74.414513	112.607483	98.35273	111.560753	163.227844	134.38002	91.359344	103.48912
KCNK4	234.575165	201.242004	187.184509	186.403137	249.245255	160.294022	173.336838	231.536453	243.74353	224.980698	192.450668	215.62323
KCNK5	54.167786	25.464441	106.629089	13.849144	189.65274	90.436272	108.023514	133.559555	130.738235	105.298409	77.23259	134.121887
KCNK6	313.80896	290.246277	310.235809	222.49678	203.19986	115.703346	383.004395	492.756897	425.539642	280.817444	246.267334	295.110931
KCNK7	96.177711	104.902618	81.078079	132.821869	31.976503	165.896866	160.200348	181.953308	127.314018	88.620407	70.030907	107.019798
KCNK1	23.659279	35.057617	38.542736	73.507576	72.003975	116.438225	95.981842	40.983185	115.675446	100.707031	28.812469	48.075451
KCNK2	102.497116	18.549122	10.056383	15.819596	15.761056	11.32249	47.967949	69.985596	21.14164	44.093246	42.841938	33.168068
KCNK3	188.009781	207.881226	187.604263	146.629852	184.553696	155.741882	186.433319	232.682541	246.886841	212.841904	205.270279	210.184601
PRINS	38.864288	75.915031	41.25005	118.496216	13.694369	40.285698	98.147713	118.791924	118.912895	115.021881	43.515846	57.16679
LOC391081	31.848053	8.985493	15.669839	98.356529	48.695782	20.548389	21.446087	18.367029	25.943851	38.417942	98.246887	45.739689
PPAN-P2RY11	14.625597	11.08948	16.045444	52.496254	20.484816	23.122173	54.444992	21.234152	8.232487	11.470125	9.610339	55.778023
NUP160	492.756897	627.741455	861.609863	830.332397	608.248779	544.31897	429.410492	366.155853	373.625397	799.699707	683.202148	644.404724
LOC100129781	73.750427	84.19133	94.805374	72.45565	16.113926	94.190796	55.450481	118.106308	68.661942	12.881072	76.239555	53.379463
LOC100129786	35.158009	55.4533	53.002346	16.3251	10.146128	32.737904	38.638222	9.800664	12.833179	47.677971	22.654072	34.546799
LOC100129785	7.577406	12.158932	10.295105	15.769453	24.377834	24.667002	4.65375	7.997142	4.531899	17.03112	18.443314	46.204597
SNORD13	2057.677246	1892.513184	1370.560547	1587.576904	1835.395996	1564.398682	1471.455811	2137.037354	2192.416748	1121.37146	1230.230957	3001.263184
LOC390975	46.81934	13.317948	13.539721	29.070433	23.046354	16.547028	10.593258	20.040724	31.066267	15.105928	67.999458	57.947319
VWDE	15.255248	20.87289	11.222749	17.46706	7.843079	16.834917	8.276406	15.571076	34.658253	99.701271	24.053581	8.772705
GNA14	68.751656	33.905586	79.688545	83.207748	79.574547	77.959991	106.466194	82.877762	43.53883	63.618153	79.732376	37.971222
GNA15	2220.956299	2283.594238	642.637207	678.105347	595.96637	763.794373	3810.554932	4785.540527	4989.799805	894.355286	394.615845	1454.307861
GNA12	623.830322	698.041077	395.492188	408.029297	447.928253	454.259216	660.792114	816.395325	851.212646	365.479858	445.312866	417.385986
GNA13	3193.633545	3141.65625	3161.280518	3182.13916	3207.503174	4531.372559	3733.168945	3663.354004	3959.327148	3321.029785	4242.106445	3542.509033
GNA11	72.180885	124.123734	129.494431	115.070641	26.643038	104.736565	92.345161	156.689545	180.342957	136.961868	55.647533	16.459181
MFGE8	1328.277588	1132.466797	2810.624512	2767.349121	2071.425293	1087.828003	565.507568	342.117157	357.062958	3060.853271	2030.476318	2772.888184
C19orf18	15.867067	34.347542	1.869163	30.880667	22.32258	24.867393	3.532566	3.841656	16.056967	54.275078	16.955118	35.430996
OGDH	493.542603	478.486267	507.705444	524.979187	488.538177	423.646393	461.753937	671.380737	573.571655	659.01416	486.929932	688.265198
ZBTB38	192.079391	157.566055	214.188202	196.554062	201.532104	162.917511	88.6688	124.25412	153.969376	204.33017	253.796509	219.025436
SEMG1	2.768986	6.171514	13.182768	36.390034	59.28381	4.751057	19.399609	7.568069	88.592247	20.735815	34.462833	12.494088
SEMG2	10.557702	23.921156	35.460976	19.571856	16.744801	12.050791	15.410519	36.295631	37.603313	14.981976	4.577363	32.198769
C19orf10	2704.398682	2403.30835	1763.228271	2105.908203	2312.349365	2754.737305	2292.310547	3397.133789	3205.334961	2277.928955	2118.264404	2370.604736
DAZL	101.0252	36.183334	12.988398	78.629478	11.090251	31.161568	50.068283	32.393906	35.073521	67.312073	18.817852	43.025242
DAZ3	20.238377	8.93731	17.136131	9.107287	24.271822	19.304604	18.671824	12.52162	17.535271	26.34589	14.106732	32.522099
DAZ2	20.278282	99.734528	23.744896	18.029455	14.802893	42.571774	16.031982	9.13022	31.514423	33.674484	36.513897	68.245544
DAZ1	9.669431	4.068048	6.212038	3.740216	3.384594	9.748073	2.153285	5.122171	5.195086	7.045069	1.863696	5.155341
DAZ4	33.180191	16.293684	28.066389	27.097191	75.007645	91.49099	30.903152	76.119591	68.963295	31.172649	98.755806	32.685181
NEUROG3	68.190224	9.718926	10.50322	86.04493	35.064526	17.525478	96.569824	124.342934	28.10289	75.175034	83.878349	112.837891
LOC650885	128.642334	59.007011	78.940079	73.608131	134.748749	75.403885	143.636703	71.265747	75.930725	65.064697	85.708984	108.43071
NEUROG1	21.21246	37.703327	22.791471	52.211979	7.756002	30.898844	70.792694	7.711928	73.034142	29.768475	23.751772	31.497993
IFNE1	60.405182	61.750465	4.984612	15.732411	44.700615	51.433414	44.093246	26.763552	15.819596	31.190189	44.4729	37.486031
LOC650887	11.261137	19.388086	14.806523	16.711075	7.691272	18.367029	21.149429	13.363593	23.223825	9.581698	15.172358	10.549588
GTF2F1	958.306152	895.876831	864.892883	954.674866	963.2724	965.081787	914.766418	1112.003174	1056.865479	1070.720825	942.637878	1074.578979
GTF2F2	1154.061646	1120.348267	1005.753479	1121.586548	1120.800659	1138.411133	1233.172363	1451.391846	1400.976929	992.020386	1191.383423	1221.602051
ORC1L	91.382011	38.720196	86.585831	42.470108	36.894852	71.436401	94.864014	131.498337	132.532013	60.334324	64.876999	80.566833
CART1	16.926151	12.499104	8.195473	12.076996	54.887417	18.049503	59.930473	6.256828	21.622461	6.713252	5.948401	15.868147
ZBTB34	396.803925	356.979431	302.078339	277.632355	367.213013	424.536163	594.019653	490.066437	460.060181	263.099487	292.534729	308.621857
LOC100134825	78.964333	12.713564	55.684681	59.640079	71.114464	40.89502	23.002775	121.922585	46.667625	128.967972	132.202637	114.277229
LOC100134821	79.255638	20.194132	56.541317	7.452052	48.901157	66.197548	31.511992	25.749901	19.209888	91.996704	21.718327	36.415184
ZBTB37	45.195316	24.817463	14.991734	30.552206	26.071976	53.618145	16.325693	44.776344	10.147863	21.720331	83.383606	17.535887
LOC100134822	117.278336	98.763557	50.901814	76.951797	42.097015	74.322166	118.483894	134.473984	83.907448	65.823685	101.473907	19.938772
FLJ32810	28.4307	8.450383	82.398666	14.980637	11.692812	20.647345	16.635532	74.296974	39.406261	80.715652	60.228188	41.769894
LOC728809	4201.85791	4165.220215	5749.898926	5708.000488	5094.77832	4158.162598	3346.70459	2414.302246	1932.085571	6082.246582	5074.789063	5770.126953
LOC728800	15.85143	13.94875	48.571861	15.082841	12.494613	14.468469	18.504335	12.270525	20.882816	12.208464	9.162405	22.542082
KRT17P3	40.983681	31.871792	42.870708	36.263489	90.192795	130.563766	82.129578	63.869213	35.276299	27.557711	7.655487	69.89045
LOC728802	151.380112	144.419464	231.930389	223.736832	76.596863	38.131256	135.815491	130.563766	93.428825	240.285873	118.807968	277.380981
LOC728804	9.001525	22.4977	37.305058	59.863773	25.658545	15.457081	19.743433	23.049679	20.572132	14.092188	33.446957	13.786177
LOC728806	65.40802	116.272034	69.264977	125.31292	88.926575	84.162422	23.055151	106.633682	55.418648	138.335403	95.204521	119.267387
LOC728807	24.718071	18.433151	8.187298	6.319098	13.441268	85.414001	24.854717	11.372798	17.394392	75.585403	15.159035	10.250374
NAIF1	192.089371	201.714844	207.544235	220.139206	216.384445	237.889114	195.413101	160.818726	157.174088	263.888519	256.740112	240.851532
CCL28	292.886536	271.476013	357.517181	353.864807	327.49881	385.273315	197.468903	170.73288	180.044128	387.43631	359.619293	321.83667
H3F3B	8655.516602	8790.456055	9725.142578	9165.166992	9109.099609	9885.110352	8002.684082	7322.987793	7625.334961	9578.936523	8834.056641	8822.75293
H3F3A	16753.621094	17182.888672	13253.620117	13712.061523	14525.878906	15970.595703	20336.970703	18016.130859	19025.919922	12675.956055	13047.581055	12658.736328
CCL21	113.605453	55.804134	98.246887	106.492424	72.67421	98.255714	91.904022	134.728973	32.234192	121.339966	68.980156	84.20665
CCL20	2865.993896	3161.280518	259.264191	300.040924	570.57489	997.914368	4139.525391	5576.724121	5779.384277	147.928497	203.779938	291.851807
CCL23	243.473953	211.420578	159.577988	149.949326	103.388992	211.031097	260.418732	342.79248	338.856903	93.580467	69.276657	136.938278
CCL22	5.826069	7.127208	4.929862	3.750191	2.299735	1.863696	2.416208	9.021826	8.550432	9.69958	8.054955	1.822492
CCL25	9.856562	18.241592	36.612267	40.833412	12.324169	15.945609	29.924721	46.044304	11.916751	16.878958	24.311855	9.149792
CCL24	65.548737	24.885958	17.311852	33.181633	35.155594	16.191362	63.790222	31.698235	37.298679	30.530539	30.903152	12.528609
CCL27	45.637531	24.634815	36.403862	38.557491	19.721624	49.523846	10.982721	70.069611	69.223511	112.657631	87.386681	12.757648
CCL26	80.320595	72.235672	82.322441	56.521786	36.41346	41.789753	77.335121	111.414406	95.24382	87.283966	105.018105	36.302052
ALPK1	183.225891	181.824142	198.338669	160.00679	120.652153	101.473907	529.615417	247.01149	222.36792	147.207123	92.034615	179.5336
ALPK3	20.71476	23.003403	13.082359	43.070751	34.713715	40.362919	65.259865	24.752491	72.172112	43.77158	14.493051	9.078197
ALPK2	15.745028	15.200121	67.574188	47.185055	7.68693	14.680735	6.482478	12.943644	19.385008	10.71389	9.37576	66.466164
CUX1	172.539322	159.719986	151.831635	110.685715	142.625748	175.399033	188.657516	242.022018	224.318771	146.460068	168.644791	131.099548
CUX2	12.849064	18.712198	64.115135	22.36924	25.444977	7.974828	19.847513	61.70702	14.444232	14.44286	21.421068	6.096564
FAM70A	149.940643	52.313694	123.862892	144.063919	175.697525	119.973427	138.347656	203.616409	128.693161	121.287376	197.088425	134.787659
FAM70B	187.129684	179.011093	184.329315	166.814835	140.200241	165.627655	202.482635	234.351379	225.15332	134.768311	144.359726	193.284698
CSNK1A1	441.478363	426.354126	445.047974	397.045441	442.475739	385.565918	433.056519	469.102295	441.426575	462.554993	481.399109	468.864258
GLYATL2	1.839911	18.449501	3.196029	1.646943	11.965915	7.075356	14.178754	4.531816	10.652189	3.858128	9.352354	3.600856
GLYATL1	90.339447	53.389042	75.638939	44.884205	50.270966	75.952103	31.676937	37.679108	71.655319	31.447926	41.826351	18.244114
LOC647566	6.721244	36.513897	130.743073	51.63969	65.540062	44.136211	51.857571	53.846401	22.03162	10.295105	29.489283	11.196555
AVL9	167.307297	184.621078	161.468704	129.95343	181.478622	227.804779	240.268707	292.991821	258.3638	181.954269	186.917999	191.985016
LOC647568	14.416668	40.0891	78.599991	65.565277	39.508759	33.180191	102.938461	117.729477	82.046173	134.864319	60.485798	91.508224
LOC641819	127.042892	104.635605	117.724266	102.511528	146.227646	102.892525	71.065193	144.359726	114.193375	120.771141	141.250717	70.193779
LOC641815	6.920087	23.662439	15.478694	27.031694	36.132248	9.317435	8.48734	8.915623	20.376875	11.689564	6.33289	6.101351
LOC641814	17397.912109	16753.621094	18035.884766	17655.21875	17440.433594	17980.933594	14278.994141	16571.488281	16365.771484	19190.615234	19071.365234	19071.365234
LOC641810	127.283424	113.710312	22.992659	24.760666	69.251427	26.298292	116.664986	171.128586	204.795303	65.531395	25.588755	11.662595
RAP1A	197.088425	196.612335	197.433197	207.099686	163.604965	245.255539	238.195419	209.936584	222.299652	212.561234	226.437805	239.364258
SNORA68	189.40741	172.251068	143.778534	183.284439	175.455475	139.199524	152.767639	237.991821	184.621078	196.279419	165.455185	188.562943
SNORA69	11.945426	29.073885	11.298733	25.266632	6.391737	29.972998	24.002226	18.257818	25.374708	21.377001	35.671509	19.020121
MIR16-1	12.458207	10.866165	36.191864	22.527531	15.603543	13.996269	9.872805	64.954987	27.393898	10.910283	20.312117	8.112164
SNORA65	123.561256	59.606567	91.913902	68.382851	148.823135	128.1819	73.764648	41.183662	82.293861	127.967445	142.274017	110.338432
SNORA66	72.172112	111.169701	120.640213	56.085789	100.476883	78.910133	43.515846	31.148146	94.663589	136.532135	128.400345	83.759811
MIR16-2	28.831768	39.577164	74.995949	63.458408	89.767815	11.766049	43.515274	6.319098	65.660194	118.488571	20.439205	34.030949
SNORA60	34.45171	55.675869	11.627026	8.092252	55.103607	9.729239	18.139523	8.101148	7.638145	3.904872	10.20931	4.909671
SNORA61	280.256775	275.186462	348.082001	363.199402	364.893219	309.822876	212.195663	191.405518	151.838074	395.544159	441.018921	367.404816
SNORA62	200.929077	212.482346	249.245255	248.321594	284.90918	233.51268	212.766296	166.495712	163.310898	318.807587	270.135651	247.858276
SNORA63	148.564606	159.541397	185.171753	188.671234	219.396881	195.435059	162.570389	48.20417	132.583664	220.421692	240.285873	199.132553
OR51V1	11.606625	34.539608	8.637972	27.385473	6.137668	14.724817	31.656891	9.251048	13.267841	14.979511	19.040621	8.170564
LOC100129000	130.904831	121.992691	61.911869	102.724777	120.61599	103.53186	69.46212	49.523846	73.242241	114.038757	95.481773	97.985626
TSPY2	20.447842	14.178452	69.502136	40.983185	24.952759	33.351429	50.279446	65.020805	85.712685	48.386051	68.020676	107.33519
LOC100129002	90.839684	131.645248	139.022797	88.083168	34.037518	19.743473	72.221924	155.07962	141.558487	64.443848	78.785461	59.640079
LOC728119	98.22258	13.216128	26.130127	61.901588	27.171528	56.456722	24.371809	117.870636	48.582634	51.627846	22.147823	22.583956
CTF1	132.860413	100.707031	120.176025	154.677383	57.12484	43.542671	108.898163	142.786819	118.964775	117.16983	126.969322	124.342934
LOC728111	102.263931	57.2855	25.229906	100.113914	96.367966	108.489105	134.492691	114.991379	135.012878	100.113914	78.687096	95.346031
LOC728116	10.643579	20.062881	23.850281	8.519688	21.351765	15.057142	10.009738	19.755119	6.14281	3.848298	9.073509	11.319402
LOC728117	17.910292	12.8894	21.190069	43.790531	12.49551	18.699366	46.65612	31.752647	33.4436	38.295963	5.498472	51.682396
LOC728114	73.561867	79.241798	108.718628	54.380875	83.051163	75.075951	117.064865	131.451981	99.60125	68.856453	162.285385	143.017532
LOC728115	87.720749	133.706665	147.973679	110.634338	120.346611	161.318558	125.594254	124.342377	111.786377	172.103882	168.51532	205.744095
LOC643714	114.685158	101.066971	56.839901	99.509193	113.607262	134.576736	78.243706	115.653526	40.315514	40.612801	95.093742	118.119698
LDLR	1973.677734	2032.436768	880.361694	893.691895	1156.86377	2379.971191	2192.996094	3311.978271	3521.899658	752.634155	894.703247	1092.252808
LOC643717	43.473488	35.887966	54.249348	14.444181	24.463322	33.855362	12.82484	9.096876	44.515762	9.021826	13.846369	102.263931
LOC643712	34.658253	15.481313	14.316758	70.49707	81.945938	40.770679	25.739595	15.084631	76.951797	74.50824	23.553263	24.993664
LOC643713	96.279503	74.757072	112.059799	125.050644	100.607948	102.126022	80.596062	107.129547	63.189346	149.877426	83.465561	53.860645
LOC643718	10.459852	14.118219	31.150831	31.103853	10.285598	14.802049	16.281521	46.071823	71.997932	10.819236	23.920877	31.915812
LOC643719	67.761826	43.515274	9.477103	96.203926	13.298277	101.563187	5.088037	36.608109	23.921459	70.488922	34.170033	32.654907
NUP210	1151.226196	1185.816528	1780.880371	1668.160889	1947.550903	2095.939209	794.855286	746.570862	665.050659	1943.28064	2134.998291	1531.023682
UBFD1	125.132195	130.348511	96.637909	89.849464	131.100739	156.132523	130.078094	190.298004	164.310516	50.529484	76.242462	108.182678
ACRV1	23.49605	10.161757	11.64687	24.298811	22.320419	23.209154	14.39863	36.901962	67.212753	24.844841	20.164488	48.613899
FLJ26056	43.1035	38.695	76.119591	36.035622	54.43203	35.000874	67.600227	50.587856	79.921806	42.902241	96.718536	89.897331
MYF5	75.07386	100.742455	118.401611	146.677887	74.95974	85.58812	46.458191	128.659805	72.423065	184.014832	124.418732	97.182098
MYF6	69.613861	62.862858	59.053669	57.16679	36.868061	12.409846	37.986622	13.679493	33.554161	81.39888	14.161432	77.574554
LOC440776	173.690536	154.633118	171.641052	172.009109	162.651749	229.196442	165.583496	169.313126	137.442886	215.900131	176.763397	138.989334
LOC440438	23.744896	116.270874	62.000168	76.086098	109.707817	79.536713	24.035231	83.426613	130.587662	129.603287	121.593422	147.684967
LOC100128666	34.434788	51.627846	37.953781	40.986347	33.52359	68.190224	16.141855	42.401192	32.340168	20.11348	20.620815	15.50544
LOC100128667	83.062569	22.376755	24.568104	56.107597	43.36581	88.112305	21.432159	40.176735	117.060226	9.272305	34.539608	71.655319
PRKCDBP	248.341827	219.571411	60.445141	113.497444	136.961868	126.799706	361.739655	510.358032	500.077545	78.886475	42.22414	99.595543
OR52L1	51.614925	32.780823	90.285248	112.68412	42.495068	23.944307	23.389711	31.062746	56.147499	21.719286	38.770195	47.43037
GFI1B	68.004211	83.496773	85.591278	16.316652	101.982117	74.517548	114.974327	152.82518	85.069824	18.05691	41.216419	35.590706
MYOD1	65.871803	17.822632	29.461946	43.058823	106.155449	61.829941	8.910363	20.883633	42.94619	33.4436	26.350479	55.762688
TOB2	231.886398	239.581589	256.788055	198.919952	269.621368	241.442841	208.373962	209.210815	222.280685	204.873581	234.917114	227.949814
SULF2	704.417053	666.263733	126.075233	170.073761	253.284653	328.0914	2046.716187	2106.593506	2482.28125	48.179405	83.032974	161.318558
SULF1	57.877014	25.276995	13.393347	9.497403	33.873516	18.837852	37.289074	88.48793	39.484318	13.461363	37.447086	48.311848
GPR126	76.324356	26.494043	85.756058	29.253462	114.828751	56.769833	119.113869	128.164902	53.413025	82.25798	33.832394	121.328026
LOC441795	105.197044	54.906666	41.2103	74.509232	21.814951	31.455132	33.963364	76.119591	106.058121	114.240982	15.713791	43.886486
GPR124	138.193588	92.373878	9.640778	18.439127	24.239384	117.060226	157.059891	237.182892	264.322418	11.261137	7.475119	11.755238
GPR125	142.546234	134.593872	139.752884	144.111938	102.158104	141.902405	160.788895	142.56337	198.634186	54.962345	165.896866	142.831909
GPR123	72.34803	14.44418	8.171673	10.910198	16.794632	22.982155	38.231499	1.658858	22.632988	33.395031	8.933856	53.126038
GPR120	6.213341	11.950061	14.404094	34.847393	9.040603	1.524221	11.639567	5.434251	5.425678	12.190603	16.07963	3.894155
LOC148137	74.532585	78.137253	81.146492	85.251984	39.267181	122.961082	106.239632	134.495865	103.78476	100.10128	52.825455	133.192047
AASDH	204.710892	213.907959	289.017731	286.784973	236.672424	222.822937	181.157822	178.514053	172.009109	255.587097	281.888092	233.384781
LOC441799	4.887999	48.582634	71.997932	11.062909	43.77158	7.370278	28.310175	7.202008	37.9632	31.103853	33.855362	12.412918
GPR128	18.850651	33.817863	50.084454	30.980419	36.234947	30.36307	38.081856	30.768732	44.522137	96.497482	42.86998	34.682159
LOC723972	688.265198	738.076843	561.430481	473.415863	442.756836	589.361694	580.046631	788.719116	795.013794	448.183807	464.310028	524.707336
MIR548A2	24.352394	28.697702	71.300896	91.983459	8.195551	11.950061	11.633727	9.056483	21.614006	88.592247	9.397889	9.321754
MIR548A3	17.789412	7.022491	19.443058	9.029404	20.414433	15.02951	20.593184	28.444902	4.960829	10.909099	14.299245	7.494944
MIR548A1	8.837086	7.87554	31.691378	6.267888	27.056448	7.618832	23.117022	92.787735	8.499742	13.311206	13.538382	13.980605
WHSC1L1	209.547836	253.844147	266.900452	284.031799	230.764801	190.298004	264.122131	219.595978	205.039047	280.456268	207.881226	338.619537
MTERFD3	16.247906	97.337753	30.424057	24.677105	20.410286	11.310462	13.207156	11.48724	60.504677	26.452669	28.702486	13.584705
MTERFD2	85.708984	61.990952	145.704056	138.87793	116.575981	92.278061	140.813797	77.371887	51.876301	150.274963	153.980743	109.406021
MTERFD1	408.356476	361.815918	459.163757	433.002869	400.326691	351.434662	322.044098	289.587158	264.636993	474.079315	478.832001	402.315552
LOC642047	160.093536	81.809021	76.242462	108.516167	112.562645	109.575836	166.63678	135.979263	166.553986	215.683929	111.429977	139.72847
LOC340970	13.052983	12.078054	9.957705	7.23784	10.054435	22.475727	13.310381	7.943528	12.089508	10.093395	30.686411	6.701609
LOC642044	23.979925	9.134914	16.461081	9.706903	9.47298	16.740797	5.498472	3.847184	26.38843	16.22879	20.110405	7.886106
TFG	1081.15271	1296.714233	1232.727051	1136.651489	1115.658325	1155.37793	1620.144775	1612.60144	1795.86792	1018.590454	1394.803589	1239.042236
HVCN1	935.485596	874.764587	273.4487	309.481567	255.18956	362.676971	1068.405518	975.398682	944.156189	251.971909	184.829544	197.195938
LOC642049	88.340561	93.460197	160.958237	131.374329	147.689453	38.567223	83.782379	60.61121	45.647991	162.986282	177.250275	147.973679
LOC729446	1072.195557	973.259155	1402.545654	1173.964844	1136.651489	991.838623	644.017212	534.396851	489.321381	1384.507813	1298.907104	1181.635986
LOC729445	12.411433	32.340168	8.489589	10.262937	9.800664	38.522873	12.96784	11.090251	8.923672	11.987239	8.504885	10.200458
LOC729444	8.992613	95.477844	8.825633	36.534111	30.698538	31.524368	44.372715	75.844635	25.202946	51.614948	61.025543	9.800664
CTNNBIP1	434.346466	428.124115	375.592804	373.156097	458.800415	734.880188	466.575867	592.640198	650.116821	363.59079	421.868469	348.160278
ATPBD1B	716.332092	674.194885	1148.674683	1092.252808	993.352417	1005.753479	537.450867	460.827942	423.036774	1434.615601	1076.580078	1013.377319
KIAA1549	35.696865	11.028466	30.205738	10.358974	85.479965	15.682465	24.466286	28.206465	24.756432	18.638597	8.533286	16.44845
KIAA1545	397.368164	340.224365	424.479187	494.757568	419.701782	408.425323	425.016144	373.045502	526.577454	453.265625	512.469482	447.75946
KIAA1543	2.400328	5.598819	11.366385	6.105484	10.978309	26.671642	3.860987	6.365991	9.404116	10.881403	25.354433	5.622741
LRRC41	979.691162	930.508667	915.260254	971.702576	916.831299	742.43512	675.88855	1034.814697	924.053528	929.516602	727.559631	876.717041
LRRC40	121.763084	108.797203	149.026138	122.697418	155.567001	141.193863	145.971786	126.096291	125.814621	130.111511	103.078369	133.613876
LRRC43	77.60907	47.621647	49.534416	43.047928	79.551048	214.963226	63.685966	18.897331	83.371185	67.082405	21.238173	61.542435
LRRC42	329.544891	370.677399	317.755096	343.554626	384.761932	407.370728	435.473328	446.826447	489.257141	302.948273	351.521149	380.465668
LRRC45	189.604828	150.748199	217.529373	219.425201	227.575623	241.468506	183.375961	194.973648	229.216034	275.585907	230.459335	227.855637
LRRC44	70.509186	51.036892	53.649082	82.500717	63.497173	37.298679	67.677673	38.51025	70.482094	24.522938	23.222511	15.806243
LRRC47	710.444336	689.408875	742.61377	765.67688	730.833862	803.464722	621.968262	631.117126	659.01416	696.776001	747.012878	735.630554
LRRC46	20.07584	52.063396	29.302517	93.828194	54.796307	53.121246	18.58934	49.302734	58.166759	38.678715	29.920902	21.830475
LRRC49	10.262937	12.943644	12.885437	31.955729	4.798905	9.054221	12.17375	10.785645	3.740216	6.803447	31.752647	12.555212
LRRC48	117.72113	43.817474	73.764648	24.85041	47.958206	17.783068	39.542545	60.499077	48.562649	31.696144	20.636379	36.403862
